ID,EoL_4_X,rob_2_1.4,rob_2_1.1,rob_2_3.3,rob_1_supply,EoL_1_Y,EoL_5_Y,EoL_3_X,cam_1_X1,cam_1_Y.4,rob_2_maxVel1,EoL_6_Y,rob_2_1.2,rob_1_4,rob_2_3.4,cam_2_Y,EoL_1_X,cam_1_Y.1,rob_2_vacuum1,rob_2_supply2,cam_1_X2,rob_2_supply3,rob_1_2,cam_2_X,EoL_2_X,rob_2_supply4,rob_2_2.2,rob_2_maxVel3,cam_1_X3,cam_1_Y.2,rob_1_1,rob_2_maxVel4,cam_1_Y.3,rob_1_3,rob_2_maxVel2,rob_2_2.1,rob_2_4.2,rob_1_maxVEl,EoL_3_Y,EoL_5_X,cam_3_X,rob_2_4.3,rob_2_3.2,rob_2_4.1,cam_1_X4,rob_2_3.1,rob_2_2.4,rob_2_2.3,rob_2_supply1,EoL_6_X,rob_1_vacuum,EoL_4_Y,cam_3_Y,rob_2_4.4,rob_2_1.3,EoL_2_Y
1,0.2109375,0.0,0.0,0.0,99.760068684646,0.7578125,0.2109375,0.2109375,0.6328125,0.6328125,1.9982109953273,0.2109375,0.0,0.0,0.0,0.7578125,0.7734375,0.6328125,0,99.887801664932,0.6328125,99.72528276205,0.0,0.7734375,0.6328125,99.714228517886,0.0,1.9904473849614,0.6328125,0.6171875,0.0,1.9939155970897,0.640625,0.0,1.9769305719296,0.0,0.0,1.9916520152799,0.21875,0.2109375,0.7734375,0.0,0.0,0.0,0.6171875,0.0,0.0,0.0,99.528135600742,0.2109375,0,0.21875,0.7578125,0.0,0.0,0.65625
1,,1.2722610783505,4.4080158561487,-2.2837504170213,99.760068684646,,,,,,1.9739891117004,,-0.23089916878624,-4.0957147283091,-2.0866306142246,,,,0,99.521679719013,,99.658245454186,1.0445888435565,,,99.840118402533,-0.78446051595365,2.0392576255438,,,1.0387206195941,1.9910254974722,,2.9422966007301,2.0151000343095,-2.6590248511163,1.8764793701787,2.0369564558634,,,,1.2580760079231,-3.011646138777,-1.404708391821,,-1.4133718776864,0.03224057611982,-0.9552344576613,99.528135600742,,0,,,1.5364106021851,1.4066160952017,
1,,3.4261189954386,9.2224749503096,-7.2122720778622,99.760068684646,,,,,,1.9675281964883,,1.169138957901,-8.7696120174968,-6.7380606801815,,,,0,99.521679719013,,99.658245454186,1.7975229863868,,,99.840118402533,-3.72560652517,2.0108267450771,,,0.94042664777768,1.9977827291046,,9.1931413843028,2.0345160474189,-9.1232230857349,4.927557472723,1.9843921299739,,,,3.9654520790302,-9.2797720400683,-1.7435395353769,,-2.5638931386236,-2.2943922102761,-5.3911235865631,99.553773764422,,0,,,4.7652838323329,4.057367366875,
1,,4.6830491520374,8.1738179843835,-6.1347408832286,99.760068684646,,,,,,1.9792650948658,,2.3819768755538,-7.9838692176826,-6.9136048304736,,,,0,99.521679719013,,99.658245454186,-0.69918554856475,,,99.935683815381,-7.9356396704636,2.0162499199728,,,2.1091333731957,1.9987732222959,,9.2531556636654,1.9992202007725,-9.8701324738252,4.5833772260894,2.0035956621226,,,,3.0529253421357,-9.3815943984873,-2.7824847567613,,0.38028078925793,-4.9310908506891,-8.3632780786011,99.777313212997,,0,,,3.9678909600327,5.1097785942323,
1,,5.5477282397073,5.0605243550226,-3.4522878728583,99.760068684646,,,,,,1.9792650948658,,3.4856329641191,-5.028914764549,-5.6547950315572,,,,0,99.714570150743,,99.658245454186,-4.9744287995903,,,99.680069716354,-10.576381389414,2.0392576255438,,,4.3244947262196,1.9700768594581,,5.9064842677351,1.9624130729464,-6.4125672754335,3.7151232411345,2.0035956621226,,,,1.7015494092879,-6.3184029622278,-4.4939851693019,,5.2369771042708,-7.3107364599246,-9.5225065275955,99.777313212997,,0,,,2.6087482383314,5.7421543433849,
1,,6.0126952842509,0.0,-0.86728045001849,99.760068684646,,,,,,1.9792650948658,,4.430206952077,0.0,-3.4647018393282,,,,0,99.714570150743,,99.658245454186,0.0,,,99.680069716354,-10.248986780441,2.0113655640586,,,0.0,1.9700768594581,,0.0,1.997717091578,0.0,2.6473074451639,2.0035956621226,,,,0.36586931137232,-2.601617759694,0.0,,0.0,-8.5933447789574,-9.0349998335054,99.777313212997,,0,,,1.2338682036669,5.9500412488305,
1,,5.9043233949724,-2.0069166704388,3.7697530772849,99.896220087529,,,,,,2.0006728358492,,4.5626306913854,1.9744508776586,-1.0977413533318,,,,0,99.714570150743,,99.658245454186,2.5512971192818,,,99.680069716354,-7.9935000138351,2.0113655640586,,,-2.3366722664382,2.0083440095593,,-2.3137640499856,2.0216754387279,2.5722499545889,1.3812125925994,2.0101343435136,,,,-2.4759897632704,0.20260325505146,2.3104631509802,,-2.7710342926405,-8.2938808184729,-5.4179434676297,99.649702340138,,90.280292608966,,,-0.075875866205768,3.977940051434,
1,,3.4516800560522,-2.7836417252578,0.0,99.595530195288,,,,,,1.9811100093192,,2.7650036930558,2.8039343953982,3.5521023279485,,,,0,99.714570150743,,99.658245454186,4.1306495940145,,,99.680069716354,-3.8683333890584,2.0113655640586,,,-3.7445363401519,2.0083440095593,,-3.156692528962,2.0216754387279,3.4493131135646,-2.0578224700497,2.0035956621226,,,,0.0,4.0439721743717,3.6163590920255,,-4.524410378308,-4.5716526375605,0.0,99.649702340138,,90.280292608966,,,-2.5662196987827,0.0,
1,,0.0,-1.8483444511965,-1.8360759328677,99.595530195288,,,,,,1.9725224456294,,0.0,2.1132449176722,0.0,,,,0,99.714570150743,,99.658245454186,0.025360718824483,,,99.680069716354,0.0,2.0017231468062,,,-0.27481085795283,2.0083440095593,,-2.5108829335585,2.0216754387279,2.7950822733257,0.0,2.0035956621226,,,,1.6281594425588,0.0,-0.12839256236849,,-1.0733404737358,0.0,1.8021945650652,99.805118066753,,90.280292608966,,,0.0,-1.4092737259454,
1,,-1.4542974480712,-4.6950071530065,-4.9954737470818,99.595530195288,,,,,,2.0091440624378,,-1.590042389088,5.4488727642995,-1.916965904608,,,,89.680069716354,99.714570150743,,99.903211064042,-2.1951332390853,,,99.680069716354,2.0061046176379,2.0160799501297,,,1.3180500594554,2.005628486285,,-6.8458048498243,2.0026235799918,8.4488162798151,1.8537034506616,1.9874883390606,,,,3.9460781800581,-2.0680646877732,-1.8317046315862,,0.16286569193405,1.8608401492343,3.8686380769082,99.725959608192,,90.280292608966,,,1.676805124008,-3.0990256607961,
1,,-3.074435442722,-4.0524255524305,-1.0252097567988,99.595530195288,,,,,,1.9811100093192,,-3.0110069388458,5.1590162638577,-4.9630628525151,,,,89.680069716354,99.714570150743,,99.903211064042,-4.0968996098483,,,99.680069716354,3.7023601762835,2.0053685704267,,,2.6266932529794,1.9696873785169,,-6.7049992104941,1.9923705573095,10.092897229568,3.8806678854369,2.0369564558634,,,,1.1788283513529,-4.8114186554925,-3.0504415581695,,2.9353823309939,3.8354227498002,3.4127803776099,99.725959608192,,90.280292608966,,,3.9211626315553,-2.6641061587153,
1,,-3.1529658890079,-3.0048870645998,1.2322671688103,99.595530195288,,,,,,1.9811100093192,,-2.4413355549125,4.2987326108199,-0.52512370172801,,,,89.680069716354,99.714570150743,,99.903211064042,-5.6130008571042,,,99.680069716354,3.259724551127,1.9760971610295,,,3.8328541370321,1.9900729645773,,-5.5342861926841,1.9896997198629,10.269818903469,0.78236234380676,2.0078977470187,,,,-0.30300093394843,-1.2191715311545,-4.0597703101635,,6.682798421917,3.6201400082952,8.3115424103761,99.725959608192,,90.280292608966,,,2.0461037812679,-5.9921531785547,
1,,-7.0001104683227,-1.8645770472555,3.5922047018457,99.595530195288,,,,,,1.9811100093192,,-5.8058261936933,3.1868848338001,1.9681494370401,,,,89.680069716354,99.714570150743,,99.903211064042,-6.4647042119217,,,99.680069716354,8.6023318463867,1.997124672388,,,4.8158172931591,1.9944546327673,,-3.7715862062796,2.0178754058414,7.4842844189789,-0.62424283178375,2.035123544671,,,,-1.6921360908768,0.60128239854527,-4.8234978431924,,9.606241264016,7.8774754015722,8.5414902905675,99.725959608192,,90.280292608966,,,1.1019280128719,-5.9087255828991,
1,,-7.472611903719,-0.67714214577195,5.8050344566012,99.595530195288,,,,,,1.9725224456294,,-5.5923327220613,1.774408640766,4.1347373020928,,,,89.680069716354,99.744437681311,,99.903211064042,-4.5105697576626,,,99.680069716354,9.3970792706322,2.0051094668456,,,3.5702455460137,1.9900729645773,,-1.4771436170903,1.9978658266545,3.4291634821843,-2.012501922391,2.0035956621226,,,,-3.0974230678328,3.1194361151442,-4.8650737102101,,8.9664892827183,7.0128826100577,7.3161128355369,99.805118066753,,90.280292608966,,,-0.3874554809496,-5.2772062745268,
1,,-7.4587511053697,0.52932204322828,7.0731846382214,99.595530195288,,,,,,1.9811100093192,,-4.8348297762808,-1.1098159627891,5.7590584216762,,,,89.680069716354,99.744437681311,,99.903211064042,-1.2144619563294,,,99.680069716354,8.6098486385949,1.997124672388,,,1.0535502282779,2.0188285691285,,1.6148083124765,2.0216754387279,-0.89569865527459,-3.3505813015214,2.0369564558634,,,,-4.3767653098966,5.863546292928,-1.5344880155991,,2.4883141864814,5.104017261624,4.9209548088414,99.805118066753,,90.280292608966,,,-2.283671082573,-4.2668128959733,
