ID,EoL_4_X,rob_2_1.4,rob_2_1.1,rob_2_3.3,rob_1_supply,EoL_1_Y,EoL_5_Y,EoL_3_X,cam_1_X1,cam_1_Y.4,rob_2_maxVel1,EoL_6_Y,rob_2_1.2,rob_1_4,rob_2_3.4,cam_2_Y,EoL_1_X,cam_1_Y.1,rob_2_vacuum1,rob_2_supply2,cam_1_X2,rob_2_supply3,rob_1_2,cam_2_X,EoL_2_X,rob_2_supply4,rob_2_2.2,rob_2_maxVel3,cam_1_X3,cam_1_Y.2,rob_1_1,rob_2_maxVel4,cam_1_Y.3,rob_1_3,rob_2_maxVel2,rob_2_2.1,rob_2_4.2,rob_1_maxVEl,EoL_3_Y,EoL_5_X,cam_3_X,rob_2_4.3,rob_2_3.2,rob_2_4.1,cam_1_X4,rob_2_3.1,rob_2_2.4,rob_2_2.3,rob_2_supply1,EoL_6_X,rob_1_vacuum,EoL_4_Y,cam_3_Y,rob_2_4.4,rob_2_1.3,EoL_2_Y
9,0.2109375,0.0,0.0,0.0,99.809039624118,0.7578125,0.21875,0.2109375,0.6328125,0.625,1.9798871352956,0.2109375,0.0,0.0,0.0,0.75,0.7578125,0.640625,0,99.991507795461,0.6328125,99.956585792521,0.0,0.7578125,0.6484375,99.660877679025,0.0,2.0019303938067,0.6328125,0.6328125,0.0,2.0065546955161,0.625,0.0,2.0126839480047,0.0,0.0,2.0198145226092,0.2109375,0.2109375,0.7578125,0.0,0.0,0.0,0.6171875,0.0,0.0,0.0,99.778853541551,0.21875,0,0.2109375,0.75,0.0,0.0,0.6484375
9,,1.2551191155788,2.482935434038,-2.4183304159372,99.809039624118,,,,,,1.998751829249,,-0.011253012116644,-0.25113196717027,-2.1091890772151,,,,0,99.991507795461,,99.956585792521,2.5003916003285,,,99.619402979655,-0.64189723894691,2.0080213834168,,,-1.9754321681617,1.9760665119674,,-0.63836794403018,2.015348690023,0.28724765771053,1.7281321569413,2.0033191897559,,,,1.1748104897901,-2.8751717628301,1.5463317066702,,-2.3333820318461,0.052326948457812,-0.93450393569127,99.598275860583,,0,,,1.4145812428384,1.3250281553195,
9,,3.3318882396308,6.8717464010186,-7.7707619882742,99.809039624118,,,,,,2.0507400285424,,1.4133426826942,-2.8354450799721,-6.974076536953,,,,0,99.991507795461,,99.956585792521,6.2857786490993,,,99.619402979655,-3.3987335029523,1.9962829327664,,,-4.6491231158258,2.023251055441,,2.5056702098393,2.015348690023,-2.2023918581814,4.6172930338279,2.026893750678,,,,3.6927020906322,-9.2128103758141,3.9206734602962,,-6.7774144871972,-2.3317965780762,-5.7322606609207,99.598275860583,,0,,,4.4139741361945,3.8311441777376,
9,,4.4447174803489,7.6893058351808,-6.6189932766376,99.809039624118,,,,,,1.998751829249,,2.5165237222644,-3.9937954962794,-7.2770204603375,,,,0,99.991507795461,,99.956585792521,6.2332810062363,,,99.619402979655,-7.7798608353663,2.01587462619,,,-3.9873660061107,2.02188504066,,4.5424680982259,2.0038651708827,-5.1963017985113,4.2204621639749,2.0033191897559,,,,2.8617461992928,-9.7445809020268,1.9111239950937,,-6.4978864043479,-5.2292394562903,-9.20061285815,99.598275860583,,0,,,3.6677952870347,4.7804742428186,
9,,5.2294687329922,7.6312608853654,-3.5723438298381,99.809039624118,,,,,,2.0225997513896,,3.4988683909932,-4.8667259384411,-5.9654988552841,,,,0,99.991507795461,,99.956585792521,5.1497337051417,,,99.619402979655,-10.954174218859,2.0080213834168,,,-2.8397460285292,1.9805087474175,,6.2218786165922,2.015348690023,-7.8217002949334,3.3646891335055,2.0180428116846,,,,1.6279377411003,-6.9118757629696,-0.020641033052238,,-4.7107125368233,-7.9213756666087,-10.417183498005,99.598275860583,,0,,,2.4391257761524,5.3978561623533,
9,,5.7002169041947,7.2526473693186,-0.78367057411069,99.832202598022,,,,,,1.9827090556316,,4.3317133054227,-5.4439438994061,-3.5598833575419,,,,0,99.991507795461,,99.956585792521,3.4479649673083,,,99.534702655025,-10.810966652014,2.0080213834168,,,-1.6331085994631,1.9900060627755,,7.2044626697864,2.015348690023,-9.2206138330257,2.3510549516643,2.0033191897559,,,,0.3796496315035,-3.0075666816669,-1.5242035329157,,-2.1169482768285,-9.271114862872,-9.6897225951356,99.598275860583,,0,,,1.1794649777544,5.7061312353352,
9,,5.7559492868926,4.5606304491909,4.0364328632824,99.957194617959,,,,,,1.9827090556316,,4.5754710533321,-4.3614269454929,-1.068033999978,,,,0,99.991507795461,,99.956585792521,1.2487778487077,,,99.534702655025,-8.6088568941692,2.0080213834168,,,-0.31293954228782,2.0437399883774,,5.6358090971661,2.015348690023,-6.1517891024661,1.1889149974696,2.0033191897559,,,,-2.3793141093188,-0.079182532042013,-3.3984141364472,,3.5249494910092,-8.9214470554427,-5.8971064246563,99.598275860583,,0,,,-0.045532416273088,4.0200083620257,
9,,3.5774233621847,0.0,0.0,99.957194617959,,,,,,1.9827090556316,,2.9248164673932,-1.8578543056713,3.7533833705212,,,,0,99.991507795461,,99.956585792521,-2.6668993043791,,,99.534702655025,-4.3650522951203,2.0080213834168,,,1.9515692944757,2.0437399883774,,2.2834140559122,2.015348690023,0.0,-2.0080361533379,2.0033191897559,,,,0.0,4.199791957218,0.0,,0.0,-5.0720075379758,0.0,99.598275860583,,0,,,-2.4781836441773,0.0,
9,,0.0,-1.5188352011367,-1.9158586726525,99.957194617959,,,,,,1.9827090556316,,0.0,0.0,0.0,,,,0,99.991507795461,,99.956585792521,0.0,,,99.534702655025,0.0,2.0080213834168,,,0.0,2.0437399883774,,0.0,2.015348690023,2.08274274475,0.0,2.0033191897559,,,,1.6822284302112,0.0,1.6911060594964,,-1.9722173527607,0.0,2.0640366121202,99.598275860583,,0,,,0.0,-1.5057672167403,
9,,-1.5195685358459,0.0,-5.3362522164438,99.957194617959,,,,,,2.0340494271399,,-1.6642101002891,1.2017508401754,-1.9596683050264,,,,0,99.991507795461,,99.942554932049,1.3838802548085,,,99.534702655025,2.2644898180045,1.9787897142685,,,-1.4488581030623,2.0437399883774,,-1.4215729417424,2.015348690023,0.0,1.8708996011557,2.0033191897559,,,,3.9917152773721,-2.1200828614669,0.0,,0.0,2.0686540818132,4.2891912152687,99.790729768897,,0,,,1.7016096856349,-3.2319789798357,
