ID,EoL_1_Y,rob_2_maxVel.1,cam_1_Y.4,cam_1_Y.2,con_1.1,con_1.3,cam_2_Y,EoL_2_X,cam_1_X2,rob_2_supply.1,rob_2_maxVel.3,cam_3_X,rob_2_supply.2,cam_1_Y.1,EoL_5_X,EoL_2_Y,cam_3_Y,con_2,con_1.2,con_1.4,EoL_5_Y,rob_2_vacuum.1,EoL_4_X,rob_2_supply.4,EoL_4_Y,EoL_3_Y,cam_1_X3,rob_2_supply.3,rob_2_maxVel.4,EoL_6_X,cam_1_X4,cam_2_X,rob_2_maxVel.2,cam_1_Y.3,EoL_6_Y,EoL_3_X,EoL_1_X,cam_1_X1
9,0.7734375,1.9725224456294,0.625,0.6328125,345,345,0.7734375,,0.6484375,99.826771646069,1.9725224456294,0.7578125,99.826771646069,0.6328125,,,0.7734375,527,345,345,,89.481911439771,,99.826771646069,,,0.6171875,99.826771646069,1.9725224456294,,0.6171875,0.7578125,1.9725224456294,0.625,,,0.7578125,0.6171875
9,,1.9725224456294,,,74.992252805107,74.993717253737,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,75.000621024091,74.988129065734,75.000635800483,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,0.01423515921107,0.011896663833226,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,0.011437361408457,0.012855146871162,0.01318132359112,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
9,,,,,,,,,,,,,,,,,,,,,,89.481911439771,,99.826771646069,,,,,1.9725224456294,,,,,,,,,
1,0.7578125,2.031314195215,0.6171875,0.625,345,345,0.7578125,,0.6328125,99.654706381708,1.9725224456294,0.7421875,99.826771646069,0.6328125,,,0.7578125,527,345,345,,89.481911439771,,99.826771646069,,,0.6328125,99.826771646069,1.9725224456294,,0.6171875,0.7421875,1.9725224456294,0.640625,,,0.7421875,0.6484375
1,,2.0068739129236,,,75.000246203426,75.004324240473,,,,99.553773764422,1.9725224456294,,99.826771646069,,,,,75.002219357818,75.008935246118,75.001676576707,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
1,,2.0101602932277,,,0.0067680609547045,0.010222947695627,,,,99.553773764422,1.9725224456294,,99.826771646069,,,,,0.0083423881524173,0.010458462434242,0.0092050973087555,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
1,,1.9897761045062,,,,,,,,99.553773764422,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
1,,1.9897761045062,,,,,,,,99.553773764422,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
1,,1.9897761045062,,,,,,,,99.553773764422,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
1,,1.979671985374,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
1,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
1,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
1,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
1,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
1,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
1,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
1,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
1,,1.9725224456294,,,,,,,,99.826771646069,1.9725224456294,,99.826771646069,,,,,,,,,89.481911439771,,99.826771646069,,,,99.826771646069,1.9725224456294,,,,1.9725224456294,,,,,
