ID,rob_2_1.4,rob_2_1.1,rob_2_1.3,con_1.3,cam_2_X,cam_1_Y.1,rob_2_3.1,con_2,EoL_1_X,rob_1_maxVel,rob_2_vacuum.1,cam_1_Y.2,cam_3_X,rob_1_3,rob_2_3.4,rob_2_2.1,rob_2_supply.4,EoL_3_X,rob_2_maxVel.2,rob_2_supply.3,rob_2_supply.2,rob_2_supply.1,rob_2_maxVel.4,cam_1_X4,rob_2_maxVel.3,EoL_2_X,EoL_4_X,rob_2_maxVel.1,rob_2_1.2,rob_2_4.2,rob_2_4.4,cam_1_X3,rob_2_4.3,cam_1_Y.4,rob_2_3.3,rob_1_vacuum,cam_1_X1,rob_2_3.2,rob_2_2.4,rob_2_2.3,EoL_4_Y,EoL_1_Y,con_1.1,cam_1_Y.3,cam_3_Y,EoL_2_Y,rob_1_2,rob_2_4.1,rob_1_supply,rob_1_4,rob_1_1,con_3,EoL_5_Y,EoL_6_Y,EoL_5_X,con_1.4,rob_2_2.2,EoL_3_Y,cam_2_Y,cam_1_X2,con_1.2,EoL_6_X
21,0.0,0.0,0.0,345,0.7734375,0.6328125,0.0,527,0.7734375,1.9847082160331,0,0.6328125,0.7734375,0.0,0.0,0.0,99.692893395172,0.21875,1.9889400321594,99.546665339362,99.936037588598,99.761089280047,1.9831228288197,0.6328125,2.0071101319702,0.6484375,0.21875,2.0010225353166,0.0,0.0,0.0,0.6328125,0.0,0.6328125,0.0,0,0.6328125,0.0,0.0,0.0,0.2109375,0.765625,345,0.640625,0.765625,0.6328125,0.0,0.0,99.644505596153,0.0,0.0,95,0.2109375,0.2109375,0.2109375,345,0.0,0.2109375,0.765625,0.6171875,345,0.203125
21,1.2656012714882,2.4855234513043,1.3293561787825,75.004063253587,,,-2.3309898592591,74.989174489982,,2.0028493644317,0,,,-0.63949610217105,-2.1030810782908,0.28869994758972,99.643180821875,,1.9385275848849,99.546665339362,99.938980225506,99.761089280047,2.014423392705,,1.9885784249062,,,1.971839671121,-0.26052455296922,1.8685205399547,1.421826475037,,1.1827322269236,,-2.4093393305755,0,,-3.1328142567654,0.042257040152458,-0.92687074136539,,,74.999176463491,,,,2.5223123644569,1.5708799338983,99.644505596153,-0.26568490529085,-1.914025625998,75.011543763142,,,,75.001068322849,-0.6426113020416,,,,75.004157370788,
21,3.3585464114862,6.8755059767493,3.8565038656597,0.0076284895825071,,,-6.7442070770371,0.0094595965595494,,1.971996685116,0,,,2.6260508462777,-6.9865125397354,-2.1644093629958,99.530334151,,2.0127060819888,99.546665339362,99.938980225506,99.761089280047,1.982845337959,,1.9865858278403,,,2.0290343636689,1.045406512586,4.7646877660961,4.46783417128,,3.7199856972901,,-7.7344883399261,0,,-9.6979147133888,-2.3460423219013,-5.7105713482909,,,0.0095770580902905,,,,6.4688515596774,3.9666252140978,99.908202694912,-2.81474916494,-4.564777380699,0.012931448324126,,,,0.0079458174297231,-3.4380393447488,,,,0.0082547514977753,
21,4.5007815397102,7.7020797744324,4.8188933202874,,,,-6.4627189844566,,,1.9712862130556,0,,,4.8040107795446,-7.2875133262474,-5.1079213742191,99.530334151,,1.9931063631697,99.546665339362,99.938980225506,99.761089280047,1.982845337959,,1.9714219206079,,,2.0172326225275,2.1761881613604,4.3781018881944,3.7159623229298,,2.881739636345,,-6.5886712091775,0,,-10.282429513331,-5.2564530127186,-9.1487134136783,,,,,,,6.4560739815676,1.9370263311855,99.978603446065,-3.9654252559118,-3.9243358859637,,,,,,-8.0507650185471,,,,,
21,5.3010879376741,7.6389020898639,5.4393501772095,,,,-4.7123597245284,,,1.9907578611018,0,,,6.574217442701,-5.948218441182,-7.6984570157636,99.530334151,,2.0140453714281,99.546665339362,99.634353145816,99.58716690711,2.0174400972622,,1.9714219206079,,,2.0290343636689,3.1990474523805,3.5580533193897,2.4578035883944,,1.6332270303908,,-3.5606252804741,0,,-7.1403362376649,-7.9408261041545,-10.361845023183,,,,,,,5.2839832344935,-0.0022476326955511,99.938994440884,-4.8344540030599,-2.7878602627852,,,,,,-11.284821963382,,,,,
21,5.7746845012485,7.2603250277509,5.7320609353296,,,,-2.162671467015,,,1.9907578611018,0,,,7.5411745570437,-3.5235771845675,-9.1226173171449,99.524639499632,,1.9931063631697,99.546665339362,99.634353145816,99.510245304092,1.982845337959,,1.9714219206079,,,2.0173719720237,4.0870514492714,2.576298872436,1.1708993646888,,0.37127244729091,,-0.77767108167289,0,,-2.9689080567075,-9.2746197840461,-9.6379498286821,,,,,,,3.4456371878207,-1.5001422295125,99.788123050741,-5.423919166375,-1.5893616765465,,,,,,-10.882580657593,,,,,
21,5.7594320456557,4.5937738551708,3.9946178921086,,,,3.4646267205005,,,2.0009815337592,0,,,5.5378109760188,-1.0046790689372,-6.1535587556532,99.524639499632,,1.9375144499085,99.546665339362,99.634353145816,99.510245304092,1.9797571991405,,1.9714219206079,,,2.0173719720237,4.4008103428543,1.4335605291656,-0.08678349890338,,-2.39371308762,,4.0258639781731,0,,0.015948945295565,-8.8221517953801,-5.8217379696667,,,,,,,1.1079142510319,-3.38835653269,99.788123050741,-4.1387069022506,-0.25218363951843,,,,,,-8.5155802781836,,,,,
21,3.4630817349516,0.0,0.0,,,,0.0,,,2.0009815337592,0,,,2.2249186937982,3.7798102660267,0.0,99.524639499632,,1.9375144499085,99.546665339362,99.634353145816,99.510245304092,1.9797571991405,,1.9714219206079,,,2.0173719720237,2.8796810677837,-1.9141226502998,-2.5080715338847,,0.0,,0.0,0,,4.2177193033779,-4.8676987473495,0.0,,,,,,,-2.7697728635065,0.0,99.788123050741,-1.7645772749417,1.9284475213935,,,,,,-4.3173616497681,,,,,
21,0.0,-1.4506933912728,-1.4638735414654,,,,-1.9542907771604,,,2.0009815337592,0,,,0.0,0.0,1.9839003644686,99.524639499632,,1.9375144499085,99.69011187521,99.634353145816,99.888983023968,1.9797571991405,,1.9971191607403,,,1.9893938969576,0.0,0.0,0.0,,1.626198176,,-1.9360411833956,0,,0.0,0.0,2.0028269596795,,,,,,,0.0,1.6068128169996,99.788123050741,0.0,0.0,,,,,,0.0,,,,,
21,-1.508738990854,-3.1625889228421,-3.1740537715111,,,,-5.3411527515583,,,2.0000125874397,89.311643399954,,,-1.4792342233478,-2.02227207543,4.2016742183322,99.560989975259,,1.9699507594469,99.69011187521,99.850655494389,99.888983023968,2.0324838320586,,2.023350219643,,,1.9805665165097,-1.6068813106422,1.7987809682114,1.6809635014505,,3.9091775511619,,-5.3493582030961,90.048848328534,,-2.114013852396,2.0488668367158,4.2196814711866,,,,,,,1.4812156018778,3.8966389413671,99.978603446065,1.2085385979277,-1.417641183453,,,,,,2.1809816637516,,,,,
21,-3.1328041210946,-1.9969807729655,-2.6518960354379,,,,-1.7064586941859,,,2.0028493644317,89.311643399954,,,-3.8368553526127,-5.271142426089,3.1776066880176,99.560989975259,,2.0057316111137,99.597086293169,99.767142687902,99.888983023968,2.0171143824289,,1.9714219206079,,,1.981852723127,-3.1084925652871,3.8589784048106,3.8805604714208,,1.1932761507757,,-1.1691789828977,90.048848328534,,-5.2281197429559,4.134162614374,3.6489100068828,,,,,,,4.9102764066822,0.16342104889863,99.978603446065,3.203170117762,-4.0790487078911,,,,,,4.0998200635818,,,,,
21,-3.1950280654276,-4.4198006789453,-5.7867467673347,,,,0.23018244247838,,,1.9746329955534,89.311643399954,,,-2.8206319495737,-0.70666248691453,8.7667733567945,99.560989975259,,1.9931063631697,99.597086293169,99.791157358563,99.674416788997,2.0113048087696,,1.9958106429422,,,2.0349653257075,-2.4095153065759,0.80083259101646,2.0834244769612,,-0.2553772121343,,1.1463351215228,90.048848328534,,-1.3955951656009,3.9516994428556,8.8216336392469,,,,,,,0.37689210550751,-1.874591313238,99.978603446065,2.234341013455,-0.49945519584962,,,,,,3.4687613223337,,,,,
21,-6.8681934179451,-3.7828809987237,-5.6426397287017,,,,3.3178435107534,,,2.0090318896178,89.842077967006,,,-7.1543961983156,1.8254866231253,10.808388685361,99.928601404889,,1.9916641962221,99.597086293169,99.791157358563,99.510245304092,2.000025815404,,1.9714219206079,,,2.0173719720237,-5.5049086421054,-0.59522349315111,1.1595438832266,,-1.5716897268735,,3.6736615686136,90.048848328534,,0.50578440495122,8.4671653066167,9.217795752262,,,,,,,-2.2183116918357,-3.0355407013228,99.978603446065,5.2701100546767,1.2505988667828,,,,,,9.0405558500744,,,,,
21,-7.2246742708934,-2.7691009897128,-5.0384197456318,,,,7.6781678326055,,,2.0028493644317,89.842077967006,,,-7.0779767407395,4.1469536951558,11.057864349422,99.928601404889,,1.9931063631697,99.597086293169,99.791157358563,99.510245304092,1.9815436522246,,1.9714219206079,,,1.9805665165097,-5.236447390482,-1.8708523868613,-0.28312102019586,,-2.8735880719383,,6.1282444035129,90.266726496806,,3.1507876038172,7.6187463572453,7.9339541877626,,,,,,,-4.2370929445419,-3.9993573400178,99.788123050741,4.9659159503631,2.4890835465457,,,,,,10.0845069881,,,,,
21,-7.1818121833858,-1.6683792737143,-4.13049066817,,,,10.750279328063,,,1.9907578611018,89.842077967006,,,-5.8579370669674,5.9239385934798,7.5780394749655,99.560989975259,,2.0071087954762,99.597086293169,99.791157358563,99.510245304092,2.0015922293988,,2.0234896552454,,,2.0173719720237,-4.537329094563,-3.08088784922,-2.0436184785881,,-4.0596608169336,,7.4661738256073,90.266726496806,,6.199847177092,5.5663181169767,5.2245777085045,,,,,,,-5.8596017550825,-4.7520470604799,99.938994440884,4.1536844360012,3.6239434566429,,,,,,9.3617736920875,,,,,
21,-6.4574515343362,-0.50599064558774,-2.9446363639283,,,,9.4743360260009,,,2.0028493644317,89.842077967006,,,-3.9593427996749,6.6195774758773,3.0909420360156,99.560989975259,,2.011265678663,99.52557683672,99.791157358563,99.510245304092,2.0279785840862,,1.9865858278403,,,2.0173719720237,-3.5658213087177,-3.9641920156389,-3.9893371678745,,-4.3861632438276,,6.7347167388782,90.304739861192,,7.8710988010724,2.9676209378307,2.257427105823,,,,,,,-6.720588214854,-4.8194630563232,99.826136415128,3.122992515165,4.5634609630515,,,,,,6.3394839105339,,,,,
21,-3.7519715723328,0.56647811757444,-0.011649377629989,,,,2.5420797218069,,,1.989578065805,89.842077967006,,,-1.5625380674191,2.8383296976036,-1.0824547433018,99.560989975259,,1.9375144499085,99.52557683672,99.791157358563,99.510245304092,2.0185303591791,,2.0626360848055,,,1.981852723127,-0.50306516663191,-2.0266128163472,-1.6774063944485,,-1.3902804945191,,1.8800027549098,90.304739861192,,3.6003701288091,0.25633162398674,-0.86739515821062,,,,,,,-4.6897775570303,-1.5260826700299,99.826136415128,1.7931903598488,3.4389182512046,,,,,,0.0097021200017364,,,,,
21,2.522217431025,3.3047945434287,4.015288576384,,,,3.7029823874446,,,1.989578065805,89.286277511199,,,1.6793876220877,0.99328401310407,-8.6376182035026,99.68879065491,,1.9711663470769,99.52557683672,99.791157358563,99.58716690711,2.0171143824289,,1.9714219206079,,,2.0290343636689,3.5150142639158,-2.3180574307613,-1.316652846811,,-2.2872361457381,,2.7174998027287,90.304739861192,,3.5252448377167,-2.038543720122,-6.3421072142151,,,,,,,-1.2543421249026,-2.3875339632053,99.826136415128,-1.0314483526752,1.0213034741043,,,,,,-7.6379219328138,,,,,
21,6.4546841046366,4.1656523603692,4.1836657807538,,,,6.3126423316962,,,2.0179794765304,89.286277511199,,,5.5380477373476,3.2564255335634,-8.0379335098802,99.68879065491,,2.0293064271048,99.52557683672,99.791157358563,99.510245304092,1.9794152559462,,2.0626360848055,,,2.0173719720237,3.802401752502,-3.0125746858569,-3.9927650020654,,-3.0976586366049,,3.6453207275061,90.236423534683,,4.1965128458057,-5.3842547382423,-5.9754743049032,,,,,,,-3.6885548120029,-3.9795591566687,99.908895671768,-4.2183753737588,3.1828293082435,,,,,,-6.7682459224006,,,,,
21,0.0,0.0,0.0,,,,0.0,,,1.9863179392366,89.286277511199,,,0.0,0.0,0.0,99.68879065491,,2.0293064271048,99.597086293169,99.791157358563,99.510245304092,1.9715964287267,,2.0285516549995,,,2.0154940232965,0.0,0.0,0.0,,0.0,,0.0,90.236423534683,,0.0,0.0,0.0,,,,,,,0.0,0.0,99.908895671768,0.0,0.0,,,,,,0.0,,,,,
21,-1.5891717142611,-1.8905706270527,-1.7622052980518,,,,-3.3750765414334,,,1.9863179392366,89.286277511199,,,-2.1366233875954,-1.0286073682301,2.9733835871532,99.68879065491,,2.0293064271048,99.597086293169,99.791157358563,99.510245304092,1.9715964287267,,2.0285516549995,,,2.0154940232965,-1.6267288266673,1.3546383651678,1.1958139135234,,1.3925072523302,,-1.6013924721606,90.236423534683,,-1.7744053054801,1.2707895360699,2.1335865512335,,,,,,,1.6875329594816,2.0341965691358,99.908895671768,1.8267120754873,-1.4846262737251,,,,,,2.4106241161642,,,,,
21,-6.3226803812035,-4.5559975849262,-5.1119156117305,,,,-6.010231749995,,,1.9863179392366,89.286277511199,,,,-3.5146391659729,9.2535071766059,99.68879065491,,2.0293064271048,99.597086293169,99.791157358563,99.510245304092,1.9715964287267,,2.0285516549995,,,2.0154940232965,-4.6243173723748,3.4132390973617,4.2684372632468,,3.4035779345252,,-3.8512463496756,90.236423534683,,-4.6202010313281,5.0746896097584,6.5985428075025,,,,,,,,3.9013879770547,99.908895671768,,,,,,,,7.7844176305059,,,,,
21,,,,,,,,,,2.0262996702562,0,,,,,,99.519741172498,,2.0117923564525,99.597086293169,99.850655494389,99.891591434315,1.9700706981193,,1.9888426649218,,,1.9930501813332,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9823827176459,99.643180821875,99.954890731503,99.891591434315,2.022635838157,,2.014423392705,,,2.0380904283351,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9847254468958,99.979268579875,99.954890731503,99.981868215516,1.9936389213616,,1.9937507233924,,,2.0243715991734,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9847254468958,99.979268579875,99.954890731503,99.981868215516,1.9936389213616,,1.9937507233924,,,2.0243715991734,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9847254468958,99.979268579875,99.954890731503,99.981868215516,1.9936389213616,,1.9937507233924,,,2.0243715991734,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9847254468958,99.979268579875,99.954890731503,99.981868215516,1.9936389213616,,1.9937507233924,,,2.0243715991734,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9847254468958,99.979268579875,99.954890731503,99.981868215516,1.9936389213616,,1.9937507233924,,,2.0243715991734,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9847254468958,99.979268579875,99.954890731503,99.981868215516,1.9936389213616,,1.9937507233924,,,2.0243715991734,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9847254468958,99.979268579875,99.954890731503,99.981868215516,1.9936389213616,,1.9937507233924,,,2.0243715991734,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9847254468958,99.979268579875,99.954890731503,99.981868215516,1.9936389213616,,1.9937507233924,,,2.0243715991734,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9847254468958,99.979268579875,99.954890731503,99.981868215516,1.9936389213616,,1.9937507233924,,,2.0243715991734,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9847254468958,99.979268579875,99.954890731503,99.981868215516,1.9936389213616,,1.9937507233924,,,2.0243715991734,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9847254468958,99.979268579875,99.954890731503,99.981868215516,1.9936389213616,,1.9937507233924,,,2.0243715991734,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9847254468958,99.979268579875,99.954890731503,99.981868215516,1.9936389213616,,1.9937507233924,,,2.0243715991734,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9847254468958,99.979268579875,99.954890731503,99.981868215516,1.9936389213616,,1.9937507233924,,,2.0243715991734,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9847254468958,99.979268579875,99.954890731503,99.981868215516,1.9936389213616,,1.9937507233924,,,2.0243715991734,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.519741172498,,1.9847254468958,99.979268579875,99.954890731503,99.981868215516,1.9936389213616,,1.9937507233924,,,2.0243715991734,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
21,,,,,,,,,,2.0179794765304,0,,,,,,99.830757731655,,2.0117923564525,99.692893395172,99.51664225376,99.936037588598,2.0291856470139,,1.9807147607424,,,2.0066651012964,,,,,,,,0,,,,,,,,,,,,,99.908895671768,,,,,,,,,,,,,
