ID,rob_2_1.4,rob_2_1.1,rob_2_1.3,cam_2_X,cam_1_Y.1,rob_2_3.1,EoL_1_X,rob_1_maxVel,cam_1_Y.2,cam_3_X,rob_1_3,rob_2_3.4,rob_2_2.1,EoL_3_X,rob_2_maxVel.2,rob_2_vacuum.1,rob_2_supply.4,cam_1_X4,rob_2_supply.3,EoL_2_X,EoL_4_X,rob_2_supply.2,rob_2_1.2,rob_2_4.2,rob_2_supply.1,cam_1_X3,rob_2_maxVel.4,cam_1_Y.4,rob_2_3.3,rob_2_maxVel.3,cam_1_X1,rob_2_maxVel.1,rob_2_4.4,rob_2_4.3,EoL_4_Y,rob_2_2.4,rob_2_3.2,cam_1_Y.3,cam_3_Y,EoL_2_Y,rob_1_2,rob_2_4.1,rob_2_2.3,EoL_1_Y,rob_1_1,rob_1_vacuum,rob_1_supply,EoL_5_Y,EoL_5_X,EoL_6_Y,rob_2_2.2,EoL_3_Y,cam_2_Y,cam_1_X2,rob_1_4,EoL_6_X
21,,,,,,,,2.0179794765304,,,,,,,1.9823827176459,0,99.583422305188,,99.979268579875,,,99.954890731503,,,99.816539890143,,2.022635838157,,,2.014423392705,,1.9799428756333,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,1.9823827176459,0,99.583422305188,,99.979268579875,,,99.954890731503,,,99.816539890143,,2.022635838157,,,2.014423392705,,1.9799428756333,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,1.9823827176459,0,99.583422305188,,99.979268579875,,,99.954890731503,,,99.816539890143,,2.022635838157,,,2.014423392705,,1.9799428756333,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,1.9823827176459,0,99.583422305188,,99.979268579875,,,99.954890731503,,,99.816539890143,,2.022635838157,,,2.014423392705,,1.9799428756333,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,1.9823827176459,0,99.583422305188,,99.979268579875,,,99.954890731503,,,99.816539890143,,2.022635838157,,,2.014423392705,,1.9799428756333,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,1.9823827176459,0,99.583422305188,,99.979268579875,,,99.954890731503,,,99.816539890143,,2.022635838157,,,2.014423392705,,1.9799428756333,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,1.9823827176459,0,99.583422305188,,99.979268579875,,,99.954890731503,,,99.816539890143,,2.022635838157,,,2.014423392705,,1.9799428756333,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,1.9823827176459,0,99.583422305188,,99.979268579875,,,99.954890731503,,,99.816539890143,,2.022635838157,,,2.014423392705,,1.9799428756333,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,1.9823827176459,0,99.583422305188,,99.979268579875,,,99.954890731503,,,99.816539890143,,2.022635838157,,,2.014423392705,,1.9799428756333,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,1.9823827176459,0,99.583422305188,,99.979268579875,,,99.954890731503,,,99.816539890143,,2.022635838157,,,2.014423392705,,1.9799428756333,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,1.9823827176459,0,99.583422305188,,99.979268579875,,,99.954890731503,,,99.816539890143,,2.022635838157,,,2.014423392705,,1.9799428756333,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,1.9823827176459,0,99.583422305188,,99.979268579875,,,99.954890731503,,,99.816539890143,,2.022635838157,,,2.014423392705,,1.9799428756333,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,1.9823827176459,0,99.583422305188,,99.979268579875,,,99.954890731503,,,99.816539890143,,2.022635838157,,,2.014423392705,,1.9799428756333,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,2.0130046253327,0,99.513403273915,,99.816085819999,,,99.60252973993,,,99.904076572797,,1.9983637730086,,,1.9807147607424,,1.9983014049581,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
21,,,,,,,,2.0179794765304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,99.908895671768,,,,,,,,,
