cam_1_X,cam_1_Y,cam_2_X,cam_2_Y,cam_3_X,cam_3_Y,EoL_3_X,EoL_4_X,EoL_5_X,EoL_6_X,EoL_3_Y,EoL_4_Y,EoL_5_Y,EoL_6_Y,EoL_1_X,EoL_1_Y,EoL_2_X,EoL_2_Y,con_1,con_2,con_3,rob_1_1,rob_1_2,rob_1_4,rob_1_maxVel,rob_1_gripper,rob_1_3,rob_2_1,rob_2_2,rob_2_4,rob_2_maxVel,rob_2_gripper,rob_2_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.28865737180575,75.38275240541401,78.92813246182527,0.0,0.0,0.0,5.195976563184879,0,0.0,0.0,0.0,0.0,4.547863280800744,98.99942475723628,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.31587152928401,75.36213254392977,78.89572588088406,0.0,0.0,0.0,5.194828855870285,0,0.0,0.0,0.0,0.0,4.5492283299442695,98.69043596837368,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.34263764763388,75.34204016925074,78.86297492546645,0.0,0.0,-1.2490009027033013e-15,5.193648031090124,0,0.0,0.0,0.0,-1.2490009027033013e-15,4.550568297135185,98.4117494637861,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.36894912271619,75.32248023886967,78.82988767638061,0.0,0.0,0.0,5.192435254175891,0,0.0,0.0,0.0,0.0,4.551881859987652,98.19064502026563,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.39479946256813,75.30345757890676,78.79647229741015,0.0,0.0,0.0,5.191191721991981,0,0.0,0.0,0.0,0.0,4.55316772217372,98.04876588126928,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.4201822890052,75.28497688291867,78.76273703329984,0.0,0.0,0.0,5.189918661754525,0,0.0,0.0,0.0,0.0,4.554424614702658,98.00000016545214,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.44509133919475,75.26704271074061,78.72869020772131,0.0,0.0,0.0,5.188617329820281,0,0.0,0.0,0.0,0.0,4.555651297173285,98.04912140084906,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.46952046720138,75.24965948736123,78.6943402212193,0.0,0.0,0.0,5.187289010446754,0,0.0,0.0,0.0,0.0,4.556846558998103,98.19132125869164,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.49346364550328,75.23283150183077,78.65969554913902,0.0,0.0,0.0,5.185935014524797,0,0.0,0.0,0.0,0.0,4.558009220597996,98.4126802261296,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5169149664795,75.21656290620288,78.62476473953487,0.0,0.0,0.0,5.184556678284915,0,0.0,0.0,0.0,0.0,4.559138134566334,98.69153014513148,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5398686438675,75.20085771451006,78.58955641106145,0.0,0.0,0.0,5.183155361978567,0,0.0,0.0,0.0,0.0,4.560232186801327,99.00057524276372,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.56231901419083,75.18571980177339,78.554079250847,0.0,0.0,0.0,5.181732448535767,0,0.0,0.0,0.0,0.0,4.561290297605503,99.30956403162632,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.58426053815654,75.17115290304632,78.51834201234992,0.0,0.0,0.0,5.18028934220029,0,0.0,0.0,0.0,0.0,4.562311422751249,99.5882505362139,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.60568780202193,75.15716061249313,78.48235351319907,0.0,0.0,0.0,5.178827467143861,0,0.0,0.0,0.0,0.0,4.563294554511327,99.80935497973437,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.62659551893026,75.14374638250214,78.4461226330181,0.0,0.0,0.0,5.177348266060669,0,0.0,0.0,0.0,0.0,4.564238722653383,99.95123411873072,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.64697853021521,75.1309135228339,78.4096583112346,0.0,0.0,0.0,5.175853198743594,0,0.0,0.0,0.0,0.0,4.565142995397453,99.99999983454786,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.66683180667377,75.1186651998045,78.3729695448743,0.0,0.0,0.0,5.174343740643578,0,0.0,0.0,0.0,0.0,4.566006480335513,99.95087859915094,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.68615044980703,75.10700443550436,78.3360653863413,0.0,0.0,0.0,5.1728213814135255,0,0.0,0.0,0.0,0.0,4.566828325312178,99.80867874130836,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.70492969302887,75.0959341070526,78.29895494118456,0.0,0.0,0.0,5.171287623438201,0,0.0,0.0,0.0,0.0,4.5676077192656805,99.5873197738704,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.72316490284203,75.08545694588712,78.2616473658511,0.0,0.0,0.0,5.169743980351552,0,0.0,0.0,0.0,0.0,4.568343893028283,99.30846985486852,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.74085157998134,75.07557553709066,78.22415186542689,0.0,0.0,0.0,5.168191975542941,0,0.0,0.0,0.0,0.0,4.569036120085363,98.99942475723628,0.0
