cam_1_X,cam_1_Y,cam_2_X,cam_2_Y,cam_3_X,cam_3_Y,EoL_3_X,EoL_4_X,EoL_5_X,EoL_6_X,EoL_3_Y,EoL_4_Y,EoL_5_Y,EoL_6_Y,EoL_1_X,EoL_1_Y,EoL_2_X,EoL_2_Y,con_1,con_2,con_3,rob_1_1,rob_1_2,rob_1_4,rob_1_maxVel,rob_1_gripper,rob_1_3,rob_2_1,rob_2_2,rob_2_4,rob_2_maxVel,rob_2_gripper,rob_2_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.20278235362325,78.02434221717081,78.56151521230423,0.0,0.0,0.0,5.162777827200226,98.972775205259,0.0,0.0,0.0,0.0,4.521901303260259,99.71586472409398,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.21855790976292,78.06267241288593,78.52583159938894,0.0,0.0,0.0,5.16200280937107,98.66520522847782,0.0,0.0,0.0,0.0,4.522876682814946,99.46506009445667,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2348963776004,78.10086377760261,78.48989487787634,0.0,0.0,-1.2490009027033013e-15,5.161271087840892,98.39040729658556,0.0,0.0,0.0,-1.2490009027033013e-15,4.523812908414193,99.16873214250975,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.25179372586325,78.1389068881731,78.45371391461474,0.0,0.0,0.0,5.160583384730503,98.1752805457856,0.0,0.0,0.0,0.0,4.524709056116366,98.855887512828,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2692457853836,78.17679235802909,78.41729763671545,0.0,0.0,0.0,5.159940378719844,98.04088308132248,0.0,0.0,0.0,0.0,4.525564241531876,98.5571496174814,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.28724825012692,78.21451083949779,78.38065502935011,0.0,0.0,0.0,5.159342704378216,98.00037066342004,0.0,0.0,0.0,0.0,4.526377620695965,98.30176100309576,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3057966782544,78.25205302610831,78.3437951335338,0.0,0.0,0.0,5.158790951538037,98.05770892980917,0.0,0.0,0.0,0.0,4.527148390901599,98.11472088664424,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.32488649321895,78.28940965488785,78.30672704389427,0.0,0.0,0.0,5.1582856647127455,98.20728521147647,0.0,0.0,0.0,0.0,4.527875791491641,98.01433805791028,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.34451298489438,78.32657150864723,78.26945990642798,0.0,0.0,0.0,5.157827342559435,98.4344579398132,0.0,0.0,0.0,0.0,4.5285591046095295,98.01043868757864,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.36467131073753,78.36352941825513,78.23200291624346,0.0,0.0,0.0,5.157416437386736,98.71698986536424,0.0,0.0,0.0,0.0,4.529197655907714,98.10340447318586,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.38535649698316,78.40027426490032,78.19436531529254,0.0,0.0,0.0,5.157053354708446,99.027224794741,0.0,0.0,0.0,0.0,4.529790815213156,98.28413527590602,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.40656343987108,78.43679698234175,78.15655639009009,0.0,0.0,0.0,5.156738452843332,99.33479477152218,0.0,0.0,0.0,0.0,4.530337997149236,98.53493990554333,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.42828690690543,78.47308855914537,78.11858546942264,0.0,0.0,0.0,5.156472042561517,99.60959270341444,0.0,0.0,0.0,0.0,4.5308386617134415,98.83126785749025,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.4505215381458,78.50914004090765,78.08046192204671,0.0,0.0,0.0,5.156254386777785,99.8247194542144,0.0,0.0,0.0,0.0,4.531292314810297,99.144112487172,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.47326184752963,78.54494253246494,78.04219515437715,0.0,0.0,0.0,5.156085700292115,99.95911691867752,0.0,0.0,0.0,0.0,4.531698508738964,99.4428503825186,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.49650222422584,78.58048720008816,78.00379460816629,0.0,0.0,0.0,5.155966149577704,99.99962933657996,0.0,0.0,0.0,0.0,4.532056842635077,99.69823899690424,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.52023693401925,78.61576527366242,77.9652697581743,0.0,0.0,0.0,5.155895852616674,99.94229107019083,0.0,0.0,0.0,0.0,4.532366962866342,99.88527911335576,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.54446012072535,78.65076804885096,77.92663010983148,0.0,0.0,0.0,5.155874878783639,99.79271478852353,0.0,0.0,0.0,0.0,4.532628563381532,99.98566194208972,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.5691658076353,78.68548688924277,77.88788519689284,0.0,0.0,0.0,5.155903248777237,99.5655420601868,0.0,0.0,0.0,0.0,4.532841386012521,99.98956131242136,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.59434789899052,78.71991322848346,77.84904457908593,0.0,0.0,0.0,5.155980934599713,99.28301013463576,0.0,0.0,0.0,0.0,4.533005220729067,99.89659552681414,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.62000018148677,78.75403857238899,77.810117839752,0.0,0.0,0.0,5.156107859584536,98.972775205259,0.0,0.0,0.0,0.0,4.533119905846086,99.71586472409398,0.0
