ID,cam_1_Y.4,rob_2_vacuum.1,rob_2_supply.4,con_1.2,rob_2_4.1,rob_2_3.3,rob_2_supply.1,rob_2_1.2,rob_2_4.4,rob_2_maxVel.3,rob_2_2.2,cam_1_X3,rob_1_2,rob_1_maxVel,rob_2_4.2,EoL_5_X,rob_2_3.4,rob_2_maxVel.4,cam_1_X4,cam_3_X,rob_2_4.3,rob_1_supply,cam_3_Y,rob_2_supply.2,rob_1_3,rob_2_maxVel.1,EoL_4_Y,rob_2_3.2,rob_2_3.1,rob_2_2.4,rob_1_vacuum,EoL_4_X,con_3,cam_1_Y.2,cam_1_Y.3,rob_2_maxVel.2,cam_1_X2,rob_2_2.1,rob_2_1.4,rob_1_1,cam_2_Y,con_1.1,cam_1_Y.1,con_2,rob_2_1.1,rob_1_4,cam_1_X1,EoL_2_Y,rob_2_supply.3,con_1.4,rob_2_1.3,rob_2_2.3,EoL_2_X,con_1.3,EoL_6_Y,EoL_6_X,cam_2_X,EoL_3_Y,EoL_3_X,EoL_5_Y,EoL_1_Y,EoL_1_X
3,,89.505243635225,99.54274535463,,2.062837840943,-1.1600315066571,99.947941059788,-3.1366459324027,3.926035280899,2.0139110448346,3.9996992585267,,4.6301719776272,1.9951652938654,3.9709731170923,,-5.0371755872846,1.9963353380016,,,1.2276620646969,99.975831899729,,99.631514578892,-3.6079791461749,1.9780242387472,,-5.050295968194,-2.3977345527491,3.9831197768147,90.145880458437,,,,,2.0086529211489,,2.3498503460962,-3.105199549725,-4.1639042481783,,,,,-1.805565244729,3.1926714974255,,,99.868241102626,,-2.6852967787166,3.5896704388794,,,,,,,,,,
3,,89.505243635225,99.54274535463,,3.8833256161577,1.1474343617563,99.947941059788,-2.4640273518235,2.0695545145366,1.9991503651316,3.4136191144489,,0.3133474358218,1.9885595208305,0.85498367809701,,-0.50655890226741,2.0303682617719,,,-0.25075041682155,99.975831899729,,99.631514578892,-2.6912185992979,1.9827891091874,,-1.3438426001755,-4.8562773441378,3.76397750547,90.145880458437,,,,,1.9804415711433,,3.8082641808713,-3.168099416125,-0.50774602933575,,,,,-3.0306678822852,2.2846657170291,,,99.868241102626,,-5.7563411590654,8.4362889035956,,,,,,,,,,
3,,89.505243635225,99.54274535463,,0.12384916330614,3.4544697072478,99.618232931916,-5.5927137368356,1.143920898433,1.9863793508616,8.74438215728,,-2.2050057798864,1.989526107788,-0.59503657046986,,1.9347961209552,1.9829267105542,,,-1.513418035174,99.60516754256,,99.631514578892,-6.865674157147,1.9849256032639,,0.54616111800529,-1.3946497789349,8.2898736881329,89.879639909974,,,,,1.9882582269156,,3.0271377243634,-7.0340486204422,1.3119515582543,,,,,-2.0115972323741,5.5130848986126,,,99.868241102626,,-5.6200367706096,8.7066960640973,,,,,,,,,,
3,,89.505243635225,99.54274535463,,-1.8360342734262,5.7026231222773,99.618232931916,-5.3457469667264,-0.39183895989807,2.0001106715345,9.6208385653386,,-4.1283389361048,2.0161824128381,-1.8826219914122,,4.2722031358604,2.0377391392732,,,-2.7862489381928,99.60516754256,,99.631514578892,-6.7220296618496,2.0482151137909,,3.051035337979,0.18679378911626,7.4242253237138,89.879639909974,,,,,2.0132742897966,,8.4593445381958,-7.4823470947266,2.6562104415947,,,,,-4.6169992652456,5.2331111154682,,,99.868241102626,,-5.0599831752822,7.5735474520617,,,,,,,,,,
3,,89.505243635225,99.54274535463,,-3.0220316796145,7.0334848825026,99.618552607157,-4.6500683488343,-2.3033740002598,1.9977221619939,8.9214456853414,,-5.6491476559945,1.9885595208305,-3.1202822648411,,6.0102568971086,1.9829267105542,,,-3.9638006204789,99.60516754256,,99.631514578892,-5.522849897576,2.015768953349,,5.8791608247521,2.9658989794,5.3455902241237,89.879639909974,,,,,1.9804415711433,,10.13411010326,-7.4272966854439,3.893781250356,,,,,-3.9827786188722,4.3518508969667,,,99.677898866209,,-4.1930049852546,5.1961215934303,,,,,,,,,,
3,,89.505243635225,99.54274535463,,-4.0077024143928,6.8226219318664,99.566561588808,-3.6662470127643,-4.2816690699939,2.0299287885786,6.2038890375666,,-6.4962755007701,1.9951652938654,-4.057673238986,,6.553069296559,1.9860366378197,,,-4.5796082752493,99.581553246105,,99.794394719228,-3.7344092296609,2.0149248651131,,7.5431227762515,6.7559261663954,2.7126913428007,89.545635425243,,,,,1.9962060215363,,10.333701766545,-6.5239096718228,4.8983665787172,,,,,-2.9629171798037,3.2083517312786,,,99.555690937848,,-3.0555949337369,2.4631543042741,,,,,,,,,,
3,,89.505243635225,99.54274535463,,-4.7587525385093,2.4383768116363,99.618232931916,-0.52504767893345,-2.461909231595,2.0001106715345,0.10610986153491,,-4.3090645578515,1.9885595208305,-2.1743781860509,,2.8018672987421,1.9952409334628,,,-1.8762466009875,99.581553246105,,99.794394719228,-1.3927437161063,2.0081701844601,,3.6467596742173,9.7005664219868,-0.56264715613731,89.545635425243,,,,,1.9852630817798,,7.5092612330021,-1.1861589864298,3.4345357112074,,,,,-1.8519215298977,1.753330922838,,,99.555690937848,,-0.02677100837101,-0.83083781577368,,,,,,,,,,
3,,89.397250237717,99.597962016247,,-4.8795728184496,2.6780657312091,99.566561588808,3.6338374166457,-3.3263365189727,2.0044413640594,-7.3119068206613,,-1.1389890372235,1.9951652938654,-2.3731186185308,,2.6968688021098,1.9703344037744,,,-2.3086974423806,99.581553246105,,99.794394719228,1.6002544044015,2.0149248651131,,3.4455313389304,9.1500091127846,-4.7530920432076,89.545635425243,,,,,1.9969251859226,,3.4002718313327,5.5691288724027,0.99636121390064,,,,,-0.69521054777427,-1.1138441149371,,,99.869456876491,,4.0535543117478,-6.1350651012186,,,,,,,,,,
3,,89.397250237717,99.597962016247,,-1.6463287912578,3.5501643077158,99.566561588808,3.8720547741863,-3.9421345049672,2.0001106715345,-6.5317147750371,,-3.578804811952,1.9885595208305,-3.036993865049,,3.4505626759532,1.9912592255878,,,-3.0795034551045,99.581553246105,,99.794394719228,5.2767867971886,1.9450003639139,,4.0856837495507,2.6961419788227,-4.8565887568462,89.545635425243,,,,,1.9852630817798,,-0.98914603835773,5.362195071323,3.2799899962571,,,,,0.53665819038049,-4.4234590822967,,,99.869456876491,,4.1703644728467,-5.7814818526488,,,,,,,,,,
3,,89.397250237717,99.597962016247,,-2.295920170823,0.0,99.566561588808,0.0,0.0,1.9977221619939,0.0,,0.0,2.0311359122737,0.0,,0.0,2.0116184258454,,,0.0,99.581553246105,,99.794394719228,0.0,1.9450003639139,,0.0,3.4741691039422,0.0,89.545635425243,,,,,2.0083039734559,,-8.2590973215701,0.0,0.0,,,,,3.341794525759,0.0,,,99.869456876491,,0.0,0.0,,,,,,,,,,
3,,89.558994211753,99.589236694411,,-3.5648380974859,-1.5728788393474,99.566561588808,-1.6494431682839,1.6320072773333,2.0001106715345,2.3371398316536,,1.6274052417374,2.0311359122737,1.3587454829238,,-1.3864589034683,2.0061764141178,,,1.3981659648038,99.581553246105,,99.794394719228,-2.0430527638002,1.9450003639139,,-1.7211371862018,5.3953490953558,1.7222445139553,89.545635425243,,,,,1.9962060215363,,-7.6429207045863,-2.1380180892665,-1.5103087590673,,,,,4.0007099193158,1.8862849657708,,,99.869456876491,,-1.7850132893381,2.0910289048496,,,,,,,,,,
3,,89.558994211753,99.589236694411,,0.0,-3.7319932678939,99.566561588808,-4.7176580390491,4.4646593306741,2.0001106715345,7.4756146385368,,,2.0311359122737,3.443837274379,,-3.5272811585183,2.0061764141178,,,3.381759790536,99.581553246105,,99.794394719228,,2.0149248651131,,-4.4808866783921,0.0,5.1198970203694,89.545635425243,,,,,1.9962060215363,,0.0,-6.7386645156423,,,,,,0.0,,,,99.869456876491,,-5.1175232130104,6.3229199576565,,,,,,,,,,
3,,89.558994211753,99.589236694411,,1.7371576786741,,99.566561588808,,,2.0001106715345,,,,1.9992004990211,,,,2.0061764141178,,,,99.575637696588,,99.794394719228,,1.9450003639139,,,-2.6787762767068,,0,,,,,1.9962060215363,,2.8257793614054,,,,,,,-1.7655893716946,,,,99.869456876491,,,,,,,,,,,,,
3,,89.558994211753,99.589236694411,,3.6046285675219,,99.566561588808,,,2.0001106715345,,,,2.0056474482713,,,,2.0061764141178,,,,99.575637696588,,99.794394719228,,1.9450003639139,,,-5.3571385079277,,0,,,,,1.9962060215363,,8.7930452421963,,,,,,,-4.4456411617798,,,,99.869456876491,,,,,,,,,,,,,
3,,0,99.646799183471,,,,99.566561588808,,,2.0107037206482,,,,2.0056474482713,,,,1.9912592255878,,,,99.575637696588,,99.821141737853,,1.9450003639139,,,,,0,,,,,2.0047529753302,,,,,,,,,,,,,99.500653788043,,,,,,,,,,,,,
3,,0,99.646799183471,,,,99.566561588808,,,2.0299287885786,,,,2.0056474482713,,,,1.9829267105542,,,,99.575637696588,,99.794394719228,,1.9450003639139,,,,,0,,,,,1.9962060215363,,,,,,,,,,,,,99.555690937848,,,,,,,,,,,,,
3,,0,99.646799183471,,,,99.578771446849,,,2.0223855064871,,,,2.0056474482713,,,,1.9860366378197,,,,99.575637696588,,99.794394719228,,2.0040158514905,,,,,0,,,,,1.9804415711433,,,,,,,,,,,,,99.555690937848,,,,,,,,,,,,,
3,,0,99.646799183471,,,,99.578771446849,,,2.0223855064871,,,,2.0056474482713,,,,1.9860366378197,,,,99.575637696588,,99.794394719228,,1.9799471324965,,,,,0,,,,,1.9804415711433,,,,,,,,,,,,,99.555690937848,,,,,,,,,,,,,
3,,0,99.646799183471,,,,99.578771446849,,,2.0223855064871,,,,2.0056474482713,,,,1.9860366378197,,,,99.575637696588,,99.794394719228,,1.9798172512679,,,,,0,,,,,1.9804415711433,,,,,,,,,,,,,99.555690937848,,,,,,,,,,,,,
3,,0,99.646799183471,,,,99.578771446849,,,2.0223855064871,,,,2.0056474482713,,,,1.9860366378197,,,,99.575637696588,,99.794394719228,,1.9798172512679,,,,,0,,,,,1.9804415711433,,,,,,,,,,,,,99.555690937848,,,,,,,,,,,,,
3,,0,99.646799183471,,,,99.578771446849,,,2.0223855064871,,,,2.0056474482713,,,,1.9860366378197,,,,99.575637696588,,99.794394719228,,1.9798172512679,,,,,0,,,,,1.9804415711433,,,,,,,,,,,,,99.555690937848,,,,,,,,,,,,,
3,,0,99.646799183471,,,,99.578771446849,,,2.0223855064871,,,,2.0056474482713,,,,1.9860366378197,,,,99.575637696588,,99.794394719228,,1.9798172512679,,,,,0,,,,,1.9804415711433,,,,,,,,,,,,,99.555690937848,,,,,,,,,,,,,
3,,0,99.646799183471,,,,99.578771446849,,,2.0223855064871,,,,2.0056474482713,,,,1.9860366378197,,,,99.575637696588,,99.794394719228,,1.9798172512679,,,,,0,,,,,1.9804415711433,,,,,,,,,,,,,99.555690937848,,,,,,,,,,,,,
3,,0,99.646799183471,,,,99.578771446849,,,2.0223855064871,,,,2.0056474482713,,,,1.9860366378197,,,,99.575637696588,,99.794394719228,,1.9798172512679,,,,,0,,,,,1.9804415711433,,,,,,,,,,,,,99.555690937848,,,,,,,,,,,,,
3,,0,99.646799183471,,,,99.578771446849,,,2.0223855064871,,,,2.0056474482713,,,,1.9860366378197,,,,99.575637696588,,99.794394719228,,1.9798172512679,,,,,0,,,,,1.9804415711433,,,,,,,,,,,,,99.555690937848,,,,,,,,,,,,,
3,,0,99.646799183471,,,,99.578771446849,,,2.0223855064871,,,,2.0056474482713,,,,1.9860366378197,,,,99.575637696588,,99.794394719228,,1.9798172512679,,,,,0,,,,,1.9804415711433,,,,,,,,,,,,,99.555690937848,,,,,,,,,,,,,
3,,0,99.646799183471,,,,99.578771446849,,,2.0223855064871,,,,2.0056474482713,,,,1.9860366378197,,,,99.575637696588,,99.794394719228,,1.9798172512679,,,,,0,,,,,1.9804415711433,,,,,,,,,,,,,99.555690937848,,,,,,,,,,,,,
3,,0,99.646799183471,,,,99.578771446849,,,2.0223855064871,,,,2.0056474482713,,,,1.9860366378197,,,,99.575637696588,,99.794394719228,,1.9798172512679,,,,,0,,,,,1.9804415711433,,,,,,,,,,,,,99.555690937848,,,,,,,,,,,,,
3,,0,99.646799183471,,,,99.920962203434,,,2.0223855064871,,,,2.0056474482713,,,,1.9860366378197,,,,99.575637696588,,99.598601214362,,1.9944807571914,,,,,0,,,,,1.9602633957167,,,,,,,,,,,,,99.555690937848,,,,,,,,,,,,,
3,,0,99.677938318304,,,,,,,2.0234466760634,,,,2.0056474482713,,,,1.9734635669261,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,99.882346931969,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,2.0056474482713,,,,,,,,99.575637696588,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
