ID,cam_1_Y.4,cam_1_X3,rob_1_2,rob_1_maxVel,EoL_5_X,cam_1_X4,cam_3_X,rob_1_supply,cam_3_Y,rob_1_3,EoL_4_Y,rob_1_vacuum,EoL_4_X,con_3,cam_1_Y.2,cam_1_X2,rob_1_1,cam_2_Y,con_1.1,cam_1_Y.1,rob_1_4,cam_1_X1,EoL_2_Y,con_1.2,con_1.4,con_2,cam_1_Y.3,EoL_2_X,con_1.3,EoL_6_Y,EoL_6_X,cam_2_X,EoL_3_Y,EoL_3_X,EoL_5_Y,EoL_1_Y,EoL_1_X
3,0.5078125,0.5234375,0.0,1.9650394902504,,0.5234375,0.7578125,99.670048558707,0.7734375,0.0,,0,,95,0.5,0.5078125,0.0,0.7734375,345,0.5078125,0.0,0.5078125,0.6484375,345,345,527,0.5078125,0.6484375,345,,,0.7578125,,,,0.7734375,0.7578125
3,,,2.4793344783764,1.9885595208305,,,,99.670048558707,,-0.61613698678087,,0,,74.998417928531,,,-2.0339655841652,,75.000495848846,,-0.22125119788473,,,75.003745125443,74.99594639428,75.000293449573,,,74.999521507104,,,,,,,,
3,,,6.2845217663774,1.9951652938654,,,,99.670048558707,,2.5322933625883,,0,,0.0039547657579228,,,-4.8664040958898,,0.0077191249869965,,-2.889845409036,,,0.011879899418773,0.0099474618597914,0.0081656600902584,,,0.011560807492026,,,,,,,,
3,,,6.2136220345641,2.0036151334374,,,,99.670048558707,,4.5886998719984,,0,,,,,-4.1971263846606,,,,-4.1595404070418,,,,,,,,,,,,,,,,
3,,,5.0653804269357,1.9951652938654,,,,99.581553246105,,6.2424120208511,,0,,,,,-2.9537458655186,,,,-5.1022198181389,,,,,,,,,,,,,,,,
3,,,3.3233492511607,1.9999837367206,,,,99.581553246105,,7.1996482416709,,0,,,,,-1.649368711848,,,,-5.7030658175076,,,,,,,,,,,,,,,,
3,,,1.0210809980498,2.0036151334374,,,,99.581553246105,,5.0372609437482,,0,,,,,-0.21168510442509,,,,-4.0703404246941,,,,,,,,,,,,,,,,
3,,,-2.6486202538529,2.0036151334374,,,,99.581553246105,,2.0472789738623,,0,,,,,2.0025949569396,,,,-1.7235881526761,,,,,,,,,,,,,,,,
3,,,0.0,2.0036151334374,,,,99.581553246105,,0.0,,0,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,
3,,,1.4200729883375,1.9496279923684,,,,99.975317979969,,-1.3863594890946,,90.170436638937,,,,,-1.4455761776881,,,,1.2000577274187,,,,,,,,,,,,,,,,
