ID,rob_2_2.3,rob_2_3.4,EoL_3_Y,rob_2_vacuum.1,cam_1_Y.4,rob_1_2,con_1.1,cam_1_X3,rob_2_supply.4,rob_1_3,con_1.2,cam_1_Y.3,EoL_4_Y,EoL_2_Y,rob_2_supply.3,rob_2_1.3,rob_2_supply.2,rob_2_maxVel.3,rob_1_supply,rob_2_supply.1,rob_2_1.1,rob_2_maxVel.4,rob_2_4.2,con_1.3,rob_2_1.4,rob_2_2.1,EoL_3_X,EoL_5_X,rob_2_maxVel.1,rob_2_2.2,con_3,cam_1_Y.2,rob_2_1.2,rob_2_4.4,rob_2_4.3,rob_1_1,cam_2_Y,rob_2_4.1,EoL_1_Y,rob_2_maxVel.2,cam_3_Y,cam_1_X1,rob_2_3.1,rob_2_2.4,con_2,rob_2_3.2,rob_1_vacuum,rob_1_maxVel,rob_1_4,cam_2_X,cam_1_X4,EoL_1_X,EoL_6_X,EoL_6_Y,cam_1_X2,EoL_2_X,con_1.4,cam_1_Y.1,cam_3_X,EoL_5_Y,rob_2_3.3,EoL_4_X
2,0.0,0.0,0.2109375,0,0.6484375,0.0,345,0.625,99.704107566382,0.0,345,0.6171875,0.2109375,0.640625,99.956641362979,0.0,99.800956612928,1.9788419442424,99.800969380893,99.51581026969,0.0,1.9964770278913,0.0,345,0.0,0.0,0.203125,0.21875,1.9632521609763,0.0,95,0.6328125,0.0,0.0,0.0,0.0,0.78125,0.0,0.78125,1.9712264049691,0.78125,0.6328125,0.0,0.0,527,0.0,0,1.9982977236092,0.0,0.7578125,0.6171875,0.7578125,0.2109375,0.2109375,0.6328125,0.6328125,345,0.625,0.7578125,0.2109375,0.0,0.2109375
2,-0.88695768613477,-2.0854988972092,,0,,2.4854573976435,74.999560632949,,99.704107566382,-0.57242458630558,75.005424305762,,,,99.956641362979,1.4199360758268,99.561642723867,1.9631536032994,99.543455301187,99.51581026969,2.0375896550241,1.9755572011547,1.8078966191312,75.001401837641,1.3134838789021,0.60038416511889,,,2.0222640536125,-0.72658655938878,74.993640028421,,-0.11870185453923,1.4896403025386,1.2216799459171,-2.030862491747,,2.0181199269505,,1.971697393711,,,-2.4625094811184,0.044480403363687,75.002826578736,-2.9254658543181,0,2.0168233717269,-0.17371270136716,,,,,,,,74.99781710721,,,,-2.3216680324006,
2,-5.4586981250177,-6.8079969669607,,0,,6.2325157066828,0.0075000907212569,,99.704107566382,2.5809233485238,0.011357644578324,,,,99.956641362979,4.0860906052058,99.587976036799,2.0095021085111,99.543455301187,99.51581026969,7.0841108400839,1.9954088662985,4.7848006400347,0.011107666616825,3.460277099265,-1.9399340075727,,,1.981437529974,-3.5846969636357,0.003732043100196,,1.3103640834963,4.6518994551051,3.8730309217525,-4.812763728945,,4.394996195344,,1.9845382239103,,,-6.6073197562089,-2.2616962296601,0.0085356186285712,-9.127799718816,0,1.9779728570691,-2.7597991120002,,,,,,,,0.0099978241145478,,,,-7.3786461977515,
2,-8.6153806806689,-7.0353491085379,,0,,6.1221859491164,,,99.770556643833,4.5616946738245,,,,,99.549575367246,5.1133688332967,99.960618356914,2.0333089882327,99.51526562705,99.51581026969,8.0267195620171,2.0188096510183,4.4177363899937,,4.6740692189166,-4.6547209167638,,,2.0090861574647,-7.7535070983823,,,2.4680330915578,3.8514575787177,2.9654529099728,-4.1795994626247,,2.1332520152002,,2.0012181858297,,,-6.3024701982069,-4.9843348265533,,-9.3524536459382,0,2.0141325351717,-3.9828417287728,,,,,,,,,,,,-6.3011713710798,
2,-9.8331550062975,-5.7721769621379,,0,,4.9963555333642,,,99.770556643833,6.1447736486253,,,,,99.61479460901,5.7302700992521,99.817403593893,1.9784110585768,99.51526562705,99.615003361672,7.8943770921853,1.9755572011547,3.5584756909375,,5.5036434777373,-7.0602849607066,,,2.0029162734236,-10.539396222032,,,3.5118371338646,2.5148112090255,1.6218833537464,-3.0110273359988,,0.054651790361428,,2.0191537764046,,,-4.6918376488935,-7.4838214511699,,-6.4710303390557,0,1.9776029483168,-4.9176577693146,,,,,,,,,,,,-3.4966120219447,
2,-9.2376700068577,-3.5148980366206,,0,,3.3069748361972,,,99.770556643833,7.0540901453752,,,,,99.61479460901,5.9134807957105,99.587976036799,1.9989992098016,99.608695695594,99.615003361672,7.3858935607428,2.0006145693863,2.5179919840044,,5.957113937302,-8.4882243913502,,,2.0090861574647,-10.347681192551,,,4.3979038318577,1.166265222144,0.28524200049496,-1.7647329196933,,-1.470830910976,,1.9845382239103,,,-2.3127403924849,-8.8249550722919,,-2.7820755130038,0,2.010589555431,-5.5349389490884,,,,,,,,,,,,-0.81188538736052,
2,-5.4271765229616,-1.0894837522215,,0,,1.1193507873029,,,99.770556643833,5.3228376560985,,,,,99.61479460901,3.8986612380177,99.587976036799,1.9989992098016,99.608695695594,99.615003361672,3.2921107538246,2.0165942685052,1.3099637690826,,5.8725027640349,-4.0447809955196,,,2.0288525923593,-8.2709566736335,,,4.6203019697046,-0.12457388033499,-2.4945452663741,-0.38576154287453,,-1.7462524008157,,1.9845382239103,,,0.27600184497041,-8.5077787060001,,0.020422642996686,0,1.9776029483168,-4.2794516425319,,,,,,,,,,,,3.898858113988,
2,0.0,3.6365820248108,,0,,-2.6082083497252,,,99.770556643833,2.1496120190345,,,,,99.61479460901,0.0,99.587976036799,1.9989992098016,99.608695695594,99.649666187526,0.93962932729687,2.0165942685052,-2.026031621605,,3.4615335203026,-1.2528162590654,,,2.0346797648688,-4.1301302777639,,,2.8859802906296,-2.5574404043758,0.0,1.9786043302319,,-1.2183055767735,,1.9845382239103,,,2.0335224009706,-4.6962666500957,,4.0593511377726,0,1.9776029483168,-1.8135005155589,,,,,,,,,,,,0.0,
2,1.954058358352,0.0,,0,,0.0,,,99.770556643833,0.0,,,,,99.61479460901,-1.4971262975583,99.587976036799,1.9989992098016,99.608695695594,99.649666187526,3.098215029424,2.0165942685052,0.0,,0.0,-4.0901943769482,,,2.0346797648688,0.0,,,0.0,0.0,1.721360599174,0.0,,-3.5994054481327,,1.9845382239103,,,5.4371085038449,0.0,,0.0,0,1.9776029483168,0.0,,,,,,,,,,,,-1.9056189677144,
2,3.9934058137593,-1.9411277285359,,0,,1.3734292465015,,,99.770556643833,-1.3417173020749,,,,,99.665521335111,-3.148453306092,99.587976036799,2.0446934526119,99.608695695594,99.649666187526,0.0,2.0165942685052,1.8645791225898,,-1.5113521150377,0.0,,,2.0346797648688,2.0642454433469,,,-1.6044394837612,1.7348527952837,3.9906344660857,-1.4134828553049,,0.0,,1.9845382239103,,,0.0,1.9733297274548,,-2.0215260583393,89.608695695594,1.954627255729,1.1693965299745,,,,,,,,,,,,-5.0520431064996,
