ID,EoL_3_Y,cam_1_Y.4,rob_1_2,con_1.1,cam_1_X3,rob_1_3,con_1.2,cam_1_Y.3,EoL_4_Y,EoL_2_Y,rob_2_maxVel.3,rob_1_supply,rob_2_supply.1,con_1.3,EoL_3_X,EoL_5_X,con_3,cam_1_Y.2,rob_2_vacuum.1,rob_1_1,cam_2_Y,rob_2_supply.4,rob_2_supply.3,rob_2_maxVel.2,cam_3_Y,cam_1_X1,rob_2_maxVel.1,rob_2_maxVel.4,con_2,rob_2_supply.2,rob_1_vacuum,rob_1_maxVel,rob_1_4,cam_2_X,cam_1_X4,EoL_1_X,EoL_6_X,EoL_6_Y,cam_1_X2,EoL_2_X,con_1.4,cam_1_Y.1,cam_3_X,EoL_5_Y,EoL_1_Y,EoL_4_X
2,,0.6484375,0.0,345,0.6171875,0.0,345,0.6171875,,,1.9725224456294,30,99.826771646069,345,,,95,0.6171875,89.568624926391,0.0,0.7734375,99.826771646069,99.826771646069,1.9725224456294,0.7734375,0.6328125,1.9725224456294,1.9725224456294,527,99.826771646069,0,2.0057388378084,0.0,0.7421875,0.6171875,0.7421875,,,0.6484375,,345,0.625,0.7421875,,0.7734375,
2,,,2.4850985752334,75.001349506079,,-0.572888977804,75.00551055845,,,,1.9725224456294,30,99.826771646069,75.002191395379,,,74.992619863079,,89.568624926391,-2.0290932202107,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,74.996972540945,99.826771646069,0,1.9776029483168,-0.17654087484708,,,,,,,,74.997073350155,,,,,
2,,,6.2733569182025,0.0078101529923722,,2.6045716489698,0.011411951250933,,,,1.9725224456294,30,99.826771646069,0.011141582070635,,,0.0036585026824912,,89.568624926391,-4.8409455031607,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,0.0079989845262768,99.826771646069,0,2.0141325351717,-2.7803497590444,,,,,,,,0.009542537757179,,,,,
2,,,6.170690894588,,,4.6236886744876,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,-4.2072119597472,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,1.9776029483168,-4.0275777343694,,,,,,,,,,,,,
2,,,5.013166402299,,,6.226286931991,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,-3.0153282433553,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,1.9779728570691,-4.975365834771,,,,,,,,,,,,,
2,,,3.2851215953081,,,7.1340678255212,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,-1.7463013908702,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,1.9779728570691,-5.5978742523387,,,,,,,,,,,,,
2,,,1.0383198814716,,,5.1605686043927,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,-0.33504024436897,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,1.9779728570691,-4.1539839659945,,,,,,,,,,,,,
2,,,-2.6287712921038,,,2.0842364218303,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,1.9865268620264,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,1.9779728570691,-1.759782615386,,,,,,,,,,,,,
2,,,0.0,,,0.0,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,0.0,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,1.9779728570691,0.0,,,,,,,,,,,,,
2,,,1.3931772835883,,,-1.3589549860352,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,-1.4307105538709,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,1.954627255729,1.1841453587664,,,,,,,,,,,,,
2,,,4.6067628114183,,,-3.5910500799914,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,-4.1799319334382,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,1.9776029483168,3.1984590263212,,,,,,,,,,,,,
2,,,0.31271256307721,,,-2.6804241262362,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,-0.51192485203885,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,2.025911727745,2.2934319181191,,,,,,,,,,,,,
2,,,-2.1823891290975,,,-6.7900587147489,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,1.3061381204494,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,2.0169248959423,5.5068480176445,,,,,,,,,,,,,
2,,,-4.0575019148938,,,-6.6321622210047,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,2.6350035421229,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,1.9779728570691,5.2250637526855,,,,,,,,,,,,,
2,,,-5.5487242516553,,,-5.4687422828593,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,3.864516250924,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,2.010589555431,4.3570830140265,,,,,,,,,,,,,
2,,,-6.3974334325418,,,-3.7331567237162,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,4.866394910481,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,2.010589555431,3.2267870486171,,,,,,,,,,,,,
2,,,-4.4427666728801,,,-1.4558581169844,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,3.5787202035397,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,1.9795622258194,1.7924221624525,,,,,,,,,,,,,
2,,,-1.1895544808306,,,1.5847272777132,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,1.0478463078296,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,2.0141325351717,-1.1145882099579,,,,,,,,,,,,,
2,,,-3.5656460035146,,,5.2488688795016,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,3.2860163216277,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,2.0271506030645,-4.4329483614864,,,,,,,,,,,,,
2,,,0.0,,,0.0,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,0.0,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,1.993946831622,0.0,,,,,,,,,,,,,
2,,,1.6216649975073,,,-2.0333292349372,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,-1.5138316782782,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,1.993946831622,1.8934346460529,,,,,,,,,,,,,
2,,,,,,,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,1.993946831622,,,,,,,,,,,,,,
2,,,,,,,,,,,1.9725224456294,30,99.826771646069,,,,,,89.568624926391,,,99.826771646069,99.826771646069,1.9725224456294,,,1.9725224456294,1.9725224456294,,99.826771646069,0,2.0280094290042,,,,,,,,,,,,,,
