ID,rob_2_2.3,rob_2_3.4,EoL_3_Y,cam_1_Y.4,rob_1_2,con_1.1,cam_1_X3,rob_1_3,con_1.2,cam_1_Y.3,EoL_4_Y,EoL_2_Y,rob_2_1.3,rob_1_supply,rob_2_supply.2,rob_2_1.1,rob_2_supply.1,rob_2_4.2,con_1.3,rob_2_1.4,rob_2_2.1,EoL_3_X,EoL_5_X,rob_2_maxVel.1,rob_2_2.2,con_3,cam_1_Y.2,rob_2_1.2,rob_2_4.4,rob_2_4.3,rob_1_1,cam_2_Y,rob_2_4.1,EoL_1_Y,rob_2_maxVel.2,cam_3_Y,cam_1_X1,rob_2_3.1,rob_2_2.4,con_2,rob_2_3.2,rob_1_vacuum,rob_1_maxVel,rob_1_4,cam_2_X,cam_1_X4,EoL_1_X,EoL_6_X,EoL_6_Y,cam_1_X2,EoL_2_X,con_1.4,cam_1_Y.1,cam_3_X,EoL_5_Y,rob_2_3.3,EoL_4_X,rob_2_maxVel.3,rob_2_vacuum.1,rob_2_supply.4,rob_2_supply.3,rob_2_maxVel.4
2,2.2624764902511,-0.91337159419074,0.2109375,0.6171875,0.0,345,0.625,0.0,345,0.6171875,0.2109375,0.625,-2.0439653679226,99.763959812526,99.797347339923,0.0,99.599703261395,0.87077088697588,345,-2.3719410755946,0.0,0.21875,0.2109375,0.70908615746468,2.9461212922729,95,0.6171875,-1.4326019929512,1.1473943701316,1.2112476285782,0.0,0.78125,0.0,0.7734375,0.71915377640455,0.78125,0.6328125,0.0,1.795659071682,527,-1.2060587646828,0,2.0057388378084,0.0,0.7578125,0.6171875,0.7578125,0.2109375,0.2109375,0.6171875,0.6328125,345,0.6171875,0.7578125,0.2109375,-1.1873461591597,0.2109375,,,,,
2,0.5053026106283,-1.7715877158597,,,2.48481402044,75.004059112278,,-0.57368239439368,75.005719166635,,,,0.050374849921387,99.543455301187,99.587976036799,2.7498079049546,99.599703261395,1.5140996901487,75.001737540618,-0.37576071090444,-1.7866641488117,,,0.72226405361252,0.85032510843913,74.985031633424,,-0.42391152184697,1.9910872013572,1.6494929018042,-2.0284703180847,,-0.51446763904285,,0.68050485771201,,,-1.1241375838125,0.75409045418201,75.003163453319,-2.2424264868303,0,1.9779728570691,-0.17836075067148,,,,,,,,74.996378008315,,,,-1.973248159026,,,,,,
2,-1.1546010248594,-2.2278356481223,,,6.2907346938792,0.0070465471937812,,2.6135935113535,0.010876534139182,,,,1.5381923609476,99.543455301187,99.797347339923,3.7996297892719,99.599703261395,1.8316995665102,0.010688784321794,1.1058218665863,-3.0635548230772,,,0.72226405361252,-0.87520000859768,0.011101517103629,,0.41769912500198,2.3847921316912,1.7860107763752,-4.8534793536416,,-0.67933255244792,,0.67187203584803,,,-1.3875846770821,-0.32370060898978,0.0081403988505258,-2.9003238676774,0,2.0141325351717,-2.7906864381596,,,,,,,,0.0094124561411697,,,,-2.3480022345055,,,,,,
2,-1.4631859701645,-2.2088123304017,,,6.1919217585494,,,4.6497662679779,,,,,1.6940802460351,99.543455301187,99.797347339923,3.4999181346615,99.599703261395,1.7816861570203,,1.3333391304926,-3.3081767115697,,,0.68342433796882,-1.2441748162129,,,0.5432240130025,2.2566663951411,1.6330649940888,-4.2191346067228,,-0.80578206501619,,0.65985597887151,,,-0.87528847968131,-0.55455916906881,,-2.9572317180968,0,1.9779728570691,-4.0487962402861,,,,,,,,,,,,-2.2913525370573,,,,,,
2,-1.7546048666713,-2.1833087560076,,,5.020789708939,,,6.2613438819151,,,,,1.8424858961523,99.543455301187,99.91729177794,3.282507614375,99.599703261395,1.7189383254185,,1.5642471230079,-3.4597136143386,,,0.68342433796882,-1.6373799122492,,,0.67964560266082,2.095282014404,1.4590194168589,-3.0163520069969,,-0.92920356419622,,0.69658463060391,,,-0.42297956559973,-0.78517952423079,,-2.9623009970506,0,2.0141325351717,-5.0021825672286,,,,,,,,,,,,-2.1986446292987,,,,,,
2,-2.0276273590014,-2.1412618536458,,,3.2758463879383,,,7.1688537836458,,,,,1.9675757829425,99.543455301187,99.892806016465,3.1163102109284,99.599703261395,1.648326380966,,1.7794344419122,-3.5575089276623,,,0.68342433796882,-2.0413811305887,,,0.81458915647749,1.9044969299778,1.2749609194261,-1.736897969549,,-1.0340509606473,,0.6796062013382,,,-0.019655831182094,-1.0231759254294,,-2.9015312528046,0,1.9779728570691,-5.6264843982798,,,,,,,,,,,,-2.0617432579158,,,,,,
2,-2.2697498595747,-2.076148060626,,,1.0034081028999,,,5.0868202857211,,,,,2.0672710215316,99.543455301187,99.675861163513,3.0012859772691,99.599703261395,1.5692530651261,,1.9690577252561,-3.6235182885515,,,0.67781599481719,-2.4256283741781,,,0.94622872040538,1.6913110669006,1.0873920191412,-0.31156197686843,,-1.1209715756094,,0.69074863060729,,,0.33516272526894,-1.2641546672353,,-2.760357128067,0,1.9779728570691,-4.097267060446,,,,,,,,,,,,-1.879982632188,,,,,,
2,-2.4704284454764,-1.9828083877375,,,-2.6370816867557,,,2.0585050249933,,,,,2.1425893833416,99.543455301187,99.817403593893,2.9264246348118,99.599703261395,1.4812817068171,,2.1263611760912,-3.6700838258159,,,0.70908615746468,-2.7552756062405,,,1.0733825882413,1.4646365684294,0.90191577561064,1.9899935039182,,-1.1797812805316,,0.71915377640455,,,0.65801946568803,-1.5011758983519,,-2.5347904548331,0,1.9779728570691,-1.7386176100592,,,,,,,,,,,,-1.6584594218718,,,,,,
2,-2.6240106240748,-1.8579883175219,,,0.0,,,0.0,,,,,2.1962604161033,99.543455301187,99.817403593893,2.0229662959446,99.965986059678,1.3846386455,,2.2479829294258,-2.5908681424696,,,0.7366602029809,-3.0018569677556,,,1.194892959782,1.2339351886357,0.7233239761333,0.0,,-1.6024651835764,,0.67169739371097,,,2.0953420245713,-1.7264135029806,,-2.2352143140976,0,1.9779728570691,0.0,,,,,,,,,,,,-1.4069025238525,,,,,,
2,-2.7303566801857,-1.7011053075648,,,1.4020598702178,,,-1.3667435796322,,,,,2.2321718787583,99.672339538585,99.587976036799,1.6167307811449,99.594788895675,1.2803179740537,,2.3342537416919,-2.0600931575428,,,0.67495838824296,-3.1520345058156,,,1.3096833420102,1.0078255536437,0.55544400010591,-1.4383651163543,,-1.7904559184099,,0.68453822391032,,,2.5623095003617,-1.932243276514,,-1.8844876936097,89.973308919477,2.0114387528165,1.1907316806455,,,,,,,,,,,,-1.1374406692696,,,,,,
2,-2.7941187293802,-1.5146065760137,,,4.603994413232,,,-3.5883634126914,,,,,2.2547550266796,99.543455301187,99.587976036799,1.7997923324611,99.594788895675,1.1700105101015,,2.3887062770347,-2.3057093836434,,,0.72885259235927,-3.2098864365087,,,1.4169648012177,0.79314837389608,0.40138001183559,-4.1777153941612,,-1.8461608031579,,0.66491342163234,,,2.6334361344084,-2.112400460805,,-1.5110229233751,89.973308919477,2.0168233717269,3.1961250881401,,,,,,,,,,,,-0.86168720178953,,,,,,
2,-2.8231175479942,-1.3035734932286,,,0.31003725139926,,,-2.6791002303607,,,,,2.2683984788251,99.543455301187,99.965187266891,0.0,99.965986059678,1.0559774280202,,2.417016412338,0.0,,,0.7366602029809,-3.1925539731292,,,1.5163994386635,0.59471859324071,0.26425812096443,-0.51084885926752,,0.0,,0.73142435790712,,,0.0,-2.2629790953263,,-1.1406266535959,89.973308919477,1.9906061708681,2.2924270548397,,,,,,,,,,,,-0.58804398040533,,,,,,
2,-2.8263522776446,-1.0745751846465,,,-2.1913810271817,,,-6.80897596233,,,,,2.2767675090329,99.543455301187,99.965187266891,-1.2446868230367,99.965986059678,0.94119437593788,,2.4258601347259,1.5456741721098,,,0.70378726875061,-3.122962366736,,,1.6080116781598,0.41565576713004,0.14904063439988,1.3111542803133,,1.4328163562105,,0.70653611129466,,,-1.6397803211345,-2.3829325748305,,-0.79093239755777,89.973308919477,2.0057388378084,5.522079533916,,,,,,,,,,,,-0.31933763616952,,,,,,
2,-2.811468490105,-0.83389903260208,,,-4.0825756487213,,,-6.6541836890711,,,,,2.2803989476566,99.51526562705,99.965187266891,-1.7335717854042,99.649666187526,0.8296965783737,,2.4219314486262,2.1006042953579,,,0.73467976486876,-3.0234278822736,,,1.6921062225298,0.25825787070804,0.069923656000558,2.6520758715671,,2.147501673033,,0.70653611129466,,,-2.5002145772144,-2.4740203642895,,-0.46975837110652,89.103426884807,2.0141325351717,5.2422518816612,,,,,,,,,,,,-0.04717117244304,,,,,,
2,-2.1209220595119,-0.58518955551959,,,-5.58179777936,,,-5.4767213653428,,,,,1.7999883399246,99.51526562705,99.965187266891,-1.7901997604754,99.965986059678,0.72809769626962,,2.4111867970867,2.3920051013182,,,0.7366602029809,-2.9118860656545,,,1.7687393023014,0.12566683798353,-1.2711140630156,3.8905315804395,,0.51009676354895,,0.70653611129466,,,-1.123896162758,-2.5402754685143,,-0.17548271770152,89.103426884807,1.9693076656338,4.3649108962576,,,,,,,,,,,,1.6681157648728,,,,,,
2,-1.8002063757323,-0.32494194968084,,,-6.4294360236688,,,-3.7236313053185,,,,,1.5505442905337,99.625411887554,99.965187266891,-1.9804492426968,99.899130147857,0.65222228432475,,2.3978604421041,2.8935483626948,,,0.72389002293816,-2.7996236712787,,,1.8353168063334,0.026291764861453,-1.922239395423,4.8970202044357,,-0.28119921864496,,0.70653611129466,,,-0.31353501647627,-2.5871789791962,,0.10547857759356,89.103426884807,1.9779728570691,3.2231602674863,,,,,,,,,,,,2.5298532252767,,,,,,
2,-2.0542431781484,1.4198954681532,,,-4.3685820364492,,,-1.4208871949918,,,,,1.7512800820598,99.543455301187,99.965187266891,-1.8745137812644,99.899130147857,-0.95947001042958,,1.973800607116,2.9722254031998,,,0.72885259235927,-2.2596900770006,,,1.7169146845023,-1.317741584,-1.9610865391993,3.5174134704908,,-0.42146726469852,,0.70618455376347,,,-0.10930618354366,-2.1191738396013,,1.7698929941353,89.131616558943,2.0141325351717,1.773544197807,,,,,,,,,,,,2.6301961196816,,,,,,
2,0.0,2.2749689882579,,,-1.1619159535402,,,1.5877388690603,,,,,0.0,99.543455301187,99.965187266891,-1.7686591160246,99.608117054416,-1.6927480664944,,1.8505230461128,3.0769369542537,,,0.67988603614542,-2.1020775255092,,,1.676590792066,-1.9927544866429,0.0,1.0241031714621,,-0.56694069973616,,0.70653611129466,,,0.11824097043906,-1.9907133637993,,2.6161342043725,89.131616558943,1.9776029483168,-1.1186579187792,,,,,,,,,,,,0.0,,,,,,
2,1.3872218616173,2.4039093380068,,,-3.5664867924987,,,5.2487028429121,,,,,-1.2449942766003,99.543455301187,99.965187266891,-1.6641258566932,99.608117054416,-1.7560398233088,,2.0511149009591,3.1994810642239,,,0.72885259235927,-2.3342785876496,,,1.8782683811238,-2.0344340406189,1.5009181079859,3.2887038413506,,-0.70869400332987,,0.70653611129466,,,0.38095932665751,-2.2443263168974,,2.6853698135588,89.131616558943,2.001255012366,-4.4394199452822,,,,,,,,,,,,-1.5094852589082,,,,,,
2,1.9219642996335,0.0,,,0.0,,,0.0,,,,,-1.7753162011197,99.580829281145,99.965187266891,-1.5591532465708,99.965986059678,0.0,,0.0,3.3248366923736,,,0.7366602029809,0.0,,,0.0,0.0,2.3064330507428,0.0,,-0.84526603857525,,0.67749911899306,,,0.68438595603017,0.0,,0.0,89.131616558943,1.993946831622,0.0,,,,,,,,,,,,-2.3134187370143,,,,,,
2,2.3524430187006,-1.4172370891141,,,1.6215561668989,,,-2.0331458835994,,,,,-2.1403690226449,99.580829281145,99.965187266891,-1.4525772664344,99.899130147857,1.4760412780598,,-1.24692660016,3.4315230401734,,,0.72389002293816,1.4446906754596,,,-1.2440132740992,1.5342616080405,0.98661257970436,-1.5138998276009,,-0.97547169748615,,0.66491342163234,,,1.0295993332148,1.3046875143628,,-1.564187985881,89.131616558943,1.993946831622,1.8935702562844,,,,,,,,,,,,-0.78442448970353,,,,,,
2,2.8018851499033,-2.1567921056088,,,,,,,,,,,-2.5362849807475,99.580829281145,99.965187266891,-1.3440206910576,99.649666187526,2.2519329716643,,-1.7850802564669,3.4910538988266,,,0.74114702925646,1.9930092496076,,,-1.7624540892294,2.3706265888743,0.26915536413447,,,-1.0979432588534,,0.71697853514919,,,1.4100619410392,1.8071061978692,,-2.3984996087546,89.131616558943,1.993946831622,,,,,,,,,,,,,0.10597327219339,,,,,,
2,2.7470882429014,-0.46250294387917,,,,,,,,,,,-2.5156262858419,99.644911008174,99.965187266891,-1.2339103411813,99.965986059678,0.87812381050868,,-2.3303939781094,3.4704580537816,,,0.7366602029809,2.4571810804437,,,-2.0740046585087,1.39957676354,0.11839205591074,,,-1.2111673369452,,0.70653611129466,,,1.808096757449,2.2124956411986,,-1.0032057110391,0,2.0279068564466,,,,,,,,,,,,,0.3200346721805,,,,,,
2,2.6931125187948,0.42617158821613,,,,,,,,,,,-2.5004917230899,99.644911008174,99.646494111886,-1.1233083797564,99.965986059678,0.19776436807989,,-2.8620772856014,3.3397621048494,,,0.7052704921678,2.9902209417751,,,-2.4470415074265,0.79937868392664,-0.047523888024163,,,-1.3137705974751,,0.6995549131452,,,2.1937687336887,2.5618596801879,,-0.18505824991962,0,1.9984228608551,,,,,,,,,,,,,0.53809158822298,,,,,,
2,2.629060987763,0.65997936423577,,,,,,,,,,,-2.4868382190558,99.644911008174,99.646494111886,-1.0139454386426,99.965986059678,0.049538419340572,,-2.9257651068367,3.0834827678934,,,0.7052704921678,2.9896296780763,,,-2.3981945288824,0.65722074152588,-0.22335445341165,,,-1.4045951385417,,0.66491342163234,,,2.5294337284512,2.3891643412849,,0.028887946511417,0,1.9984228608551,,,,,,,,,,,,,0.7647430705721,,,,,,
2,2.5453007002719,0.88403368280613,,,,,,,,,,,-2.4682471649505,99.644911008174,99.646494111886,-0.90823823155241,99.965986059678,-0.11184281865081,,-3.0193554714128,2.7105744721471,,,0.7246970760101,2.999529769652,,,-2.3543415843006,0.49266017146022,-0.41024729019375,,,-1.4827728193364,,0.71697853514919,,,2.7801419460625,2.2164447994177,,0.25491668477181,0,1.9984228608551,,,,,,,,,,,,,0.99623822461549,,,,,,
2,2.4337678953821,1.1030612897217,,,,,,,,,,,-2.4384709682401,99.644911008174,99.879007060354,-0.8098829621473,99.965986059678,-0.27850785372912,,-3.1377437655359,2.2544966913066,,,0.72389002293816,3.0071497933936,,,-2.3135057983184,0.30492286224348,-0.60851425536001,,,-1.5473328155173,,0.71052805321931,,,2.9248488887886,2.0343755311884,,0.50191684767883,0,1.9984228608551,,,,,,,,,,,,,1.2262646215196,,,,,,
2,2.288693426324,1.3133227855031,,,,,,,,,,,-2.3915606901014,99.644911008174,99.879007060354,-0.72483226818631,99.965986059678,-0.45031720189431,,-3.2714953938306,1.7609376298786,,,0.72389002293816,2.9977790248408,,,-2.2710074904526,0.08387191740166,-0.81721774345152,,,-1.5966695936785,,0.71697853514919,,,2.961141814322,1.8378989788791,,0.76951121311681,0,1.9984228608551,,,,,,,,,,,,,1.4466640312869,,,,,,
2,2.1072697415675,1.510378162433,,,,,,,,,,,-2.3224849728691,99.644911008174,99.879007060354,-0.66489573815292,99.965986059678,-0.62678721793278,,-3.4058710170706,1.2689943347465,,,0.72389002293816,2.9558636751148,,,-2.2227120666857,-0.183372123945,-1.0337078529836,,,-1.6266153753923,,0.6995549131452,,,2.8998925484627,1.6245599613809,,1.0526847894014,0,1.9984228608551,,,,,,,,,,,,,1.6488189926937,,,,,,
2,1.8901272654536,1.6908029248812,,,,,,,,,,,-2.2278467883226,99.644911008174,99.879007060354,0.4430701261916,99.856794109757,-0.80638991481753,,-3.5183913506369,-1.5398420285779,,,0.69295051456458,2.8660523630277,,,-2.1653416922455,-0.51165069392645,-1.2535926995112,,,-1.1216916866845,,0.66491342163234,,,1.8632024665652,1.3936521715118,,1.3415092519629,0,1.9984228608551,,,,,,,,,,,,,1.8251897630937,,,,,,
2,1.6411230006354,1.8531280485486,,,,,,,,,,,-2.1067400609372,99.644911008174,99.583051672092,1.2763139946102,99.817403593893,-0.98628903084363,,-3.5775027166659,-3.2530929313696,,,0.71915377640455,2.7151489837477,,,-2.096989847572,-0.91633270833121,-1.4710036261367,,,-1.0723858407555,,0.71571547136235,,,1.6535783262107,1.1454722694368,,1.6217412674914,0,1.9984228608551,,,,,,,,,,,,,1.9708120607167,,,,,,
2,1.3661458417552,1.9987358006434,,,,,,,,,,,-1.9615959675251,99.644911008174,99.583051672092,1.3311955462183,99.817403593893,-1.162521784608,,-3.545327100838,-3.0828835016521,,,0.67169739371097,2.4947402345171,,,-2.0176638431978,-1.4093471901587,-1.6792825521145,,,-1.1928331454442,,0.69899920980155,,,1.7749694289888,0.88008579418905,,1.8768765938126,0,1.9984228608551,,,,,,,,,,,,,2.0842912683132,,,,,,
2,1.0707310561398,2.13291701261,,,,,,,,,,,-1.7990435149922,99.644911008174,99.583051672092,1.3921691480451,99.587976036799,-1.3300518818535,,-3.3878497542708,-2.9765791804313,,,0.68453822391032,2.2028334274743,,,-1.9305198754338,-1.992240849146,-1.8721052485441,,,-1.3312009730067,,0.69899920980155,,,1.9257370520048,0.5951399218229,,2.0918403041615,0,1.9984228608551,,,,,,,,,,,,,2.1681349562442,,,,,,
2,0.75605547763808,2.2675295604692,,,,,,,,,,,-1.6312550310541,99.644911008174,99.583051672092,1.4538494731388,99.916107834709,-1.4824107191889,,-3.0932852883046,-2.9268849958142,,,0.69658463060391,1.8416233887461,,,-1.8449871990593,-2.6496365322994,-2.0450806255347,,,-1.4945025077819,,0.69899920980155,,,2.1185918964797,0.28075569388309,,2.2570745773239,0,1.9984228608551,,,,,,,,,,,,,2.2287351879191,,,,,,
2,0.40724273566155,2.4350048886752,,,,,,,,,,,-1.4832854707708,99.644911008174,99.583051672092,0.0,99.916107834709,-1.6080546718719,,-2.6978148745984,0.0,,,0.6796062013382,1.4018041586964,,,-1.7901395997322,-3.3602607753772,-2.1977627622131,,,0.0,,0.71571547136235,,,0.0,-0.10310569308141,,2.3726317855595,0,1.9984228608551,,,,,,,,,,,,,2.2782473792066,,,,,,
2,-0.897750793443,1.3196655127898,,,,,,,,,,,0.78497119122989,99.644911008174,99.583051672092,-1.1256114111742,99.739978248294,-1.2321718111308,,1.1781429497005,1.5663870723285,,,0.69454042946722,-0.85908714802976,,,0.41890004448133,-2.4321082556462,-1.4739777397964,,,0.93566596410712,,0.66315360329941,,,-1.2840905984508,-0.72266673339504,,1.5033991219988,0,1.9984228608551,,,,,,,,,,,,,1.3350910088537,,,,,,
2,-2.0017194967067,0.96172167689126,,,,,,,,,,,2.1729222996629,99.644911008174,99.583051672092,-1.7701528558489,99.817403593893,-1.1254161286018,,3.5449043511432,2.8323286650416,,,0.71915377640455,-2.5285898360106,,,1.8288294802897,-2.0109076488416,-1.2267256807051,,,1.4506776786706,,0.71571547136235,,,-1.9739996767262,-1.4062629301582,,1.2627784050748,0,1.9984228608551,,,,,,,,,,,,,1.0594258839971,,,,,,
2,-2.0405524591228,1.1449161046513,,,,,,,,,,,2.1421665733367,99.644911008174,99.93834874285,-1.6320892168001,99.587976036799,-1.220028739421,,3.3301536975724,2.830224105442,,,0.68050485771201,-2.4621002760731,,,1.8131882653553,-2.1065838102864,-1.3627889356307,,,1.2166569401958,,0.69899920980155,,,-1.652015627936,-1.5342026329239,,1.3698870815949,0,1.9984228608551,,,,,,,,,,,,,1.2132657644477,,,,,,
2,-2.1051693836686,1.3656355473537,,,,,,,,,,,2.1333792078933,99.644911008174,99.549575367246,-1.5230631133984,,-1.324644680389,,3.2006440422397,2.8693941006164,,,,-2.4347177647212,,,1.811552514298,-2.2735577507388,-1.5226179809274,,,1.0302262071047,,0.73330898823266,,,-1.4084215958259,-1.6906504616706,,1.4876383838361,0,1.9984228608551,,,,,,,,,,,,,1.3895516571155,,,,,,
2,-2.2104508510807,1.6614746895577,,,,,,,,,,,2.1452819777446,99.644911008174,,,,-1.4450887288166,,3.1530662548355,,,,,-2.4497817797367,,,1.8201361830606,-2.5541513205883,-1.7252682551833,,,,,,,,,-1.9017446186324,,1.6248374781144,0,1.9984228608551,,,,,,,,,,,,,1.6084995244647,,,,,,
2,0.0,0.0,,,,,,,,,,,0.0,99.644911008174,,,,0.0,,0.0,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0,1.9984228608551,,,,,,,,,,,,,0.0,,,,,,
2,1.1048235835372,-0.65929334983208,,,,,,,,,,,-1.434285676568,99.644911008174,,,,0.71993365414371,,-1.3723950680764,,,,,0.89157939374809,,,-0.95073004712714,0.99823292915215,1.0209280578642,,,,,,,,,0.6532558177734,,-0.7120113528128,0,1.9984228608551,,,,,,,,,,,,,-0.92599205443466,,,,,,
2,1.9750833894415,-1.5713192121027,,,,,,,,,,,-2.4126140770322,99.644911008174,,,,1.5857719896951,,-3.3133263885128,,,,,2.2475385060872,,,-2.1153835107626,2.4509113135371,1.6627215624759,,,,,,,,,1.6967775464682,,-1.6142691187095,0,1.9984228608551,,,,,,,,,,,,,-1.4814591617282,,,,,,
