ID,rob_2_2.3,EoL_3_Y,cam_1_Y.4,rob_1_2,con_1.1,cam_1_X3,rob_1_3,con_1.2,cam_1_Y.3,EoL_4_Y,EoL_2_Y,rob_2_1.3,rob_2_vacuum.1,rob_2_maxVel.3,rob_1_supply,rob_2_supply.4,rob_2_1.1,rob_2_supply.3,rob_2_4.2,con_1.3,rob_2_supply.2,rob_2_2.1,EoL_3_X,EoL_5_X,rob_2_supply.1,rob_2_2.2,con_3,cam_1_Y.2,rob_2_1.2,rob_2_maxVel.4,rob_2_4.1,rob_1_1,cam_2_Y,rob_2_maxVel.1,rob_2_4.3,rob_2_maxVel.2,cam_3_Y,cam_1_X1,EoL_1_Y,rob_2_3.1,con_2,rob_2_3.2,rob_1_vacuum,rob_1_maxVel,rob_1_4,cam_2_X,cam_1_X4,EoL_1_X,EoL_6_X,EoL_6_Y,cam_1_X2,EoL_2_X,con_1.4,cam_1_Y.1,cam_3_X,EoL_5_Y,rob_2_3.3,EoL_4_X,rob_2_3.4,rob_2_1.4,rob_2_4.4,rob_2_2.4
2,1.635012509811,0.203125,0.6171875,0.0,345,0.6171875,0.0,345,0.6171875,0.21875,0.6484375,-2.7055445555092,89.873636817432,0.69899920980155,99.672339538585,99.770556643833,-3.7269806874451,99.93834874285,0.94997558822019,345,99.587976036799,1.3209363084048,0.2109375,0.2109375,99.823650120352,2.3374251895809,95,0.6328125,-1.7632670637024,0.71880965101827,1.953767025915,0.0,0.7734375,0.72226405361252,1.515614551691,0.68453822391032,0.7734375,0.6328125,0.7734375,-0.91349239556621,527,-1.0404644191819,0,2.0085215664172,0.0,0.7421875,0.625,0.7421875,,,0.6328125,0.6328125,345,0.6328125,0.7421875,0.2109375,-0.97706284557054,0.2109375,,,,
2,0.31102126408176,,,2.4852039310601,74.998734467834,,-0.57267559301088,74.998006845683,,,,-0.28612605191767,89.691597164476,0.69899920980155,99.672339538585,99.972000793363,-0.61067265045149,99.93834874285,1.6691557844888,74.993434586102,99.767964828002,0.8793479587866,,,99.823650120352,0.4671382042434,74.990746231622,,-0.54239467875121,0.70171647491543,3.4360330247757,-2.0295093374304,,0.66879788021925,2.2240598253848,0.71915377640455,,,,-1.9581439493123,75.000025071528,-1.883600722522,0,1.9779728570691,-0.17554840531256,,,,,,,,74.992075196601,,,,-1.6867380211561,,,,,
2,-0.89038092519889,,,6.2638857882991,0.0068058368670401,,2.599011600986,0.010626747057402,,,,1.5780178711317,89.691597164476,0.72857880208964,99.608695695594,99.972000793363,2.1348736888769,99.526276182979,2.0431608166497,0.010345092265132,99.767964828002,0.19599440197424,,,99.823650120352,-0.98217708700838,0.0035238480719528,,0.48237678411554,0.67555720115468,3.6089185783258,-4.8343954272145,,0.72226405361252,2.428048724961,0.67169739371097,,,,-2.3965001976998,0.0084146787905075,-2.3615437298284,0,2.0208337816312,-2.7746728135079,,,,,,,,0.0091887073564865,,,,-1.981041846738,,,,,
2,-1.1024504912364,,,6.1593665573729,,,4.6089530338661,,,,,1.8441471758915,89.873636817432,0.70950210851114,99.608695695594,99.770556643833,2.6024566256368,99.880470922214,2.0093542778156,,99.817403593893,-0.054911233762089,,,99.823650120352,-1.2509015267634,,,0.63620610865018,0.71659426850523,2.9825470474707,-4.2010412434335,,0.72226405361252,2.2285903898471,0.71915377640455,,,,-2.3135973765774,,-2.3232365016265,0,1.9776029483168,-4.0160869565724,,,,,,,,,,,,-1.9020997123313,,,,,
2,-1.2956922634704,,,5.0093774291629,,,6.2068896464519,,,,,2.0993093477542,89.873636817432,0.71571547136235,99.51526562705,99.770556643833,2.981175100154,99.880470922214,1.9576950453483,,99.916107834709,-0.29428158896131,,,99.823650120352,-1.5104794010042,,,0.80614702753531,0.71880965101827,2.3288014292848,-3.0150140931669,,0.72226405361252,1.9871182763419,0.69658463060391,,,,-2.2419460510868,,-2.2545765891217,0,2.0141325351717,-4.9608921726202,,,,,,,,,,,,-1.8106728089566,,,,,
2,-1.4783343005854,,,3.290583463721,,,7.1149655732389,,,,,2.3183127810706,89.873636817432,0.70950210851114,99.625411887554,99.770556643833,3.2253769384449,99.880470922214,1.8893914931894,,99.916107834709,-0.53721121793888,,,99.901139493408,-1.759111934788,,,0.97975057106551,0.69877783391621,1.7110888969365,-1.7514709065357,,0.72367274571904,1.7184761159348,0.70354385975951,,,,-2.1638846488248,,-2.1505318706243,0,1.9779728570691,-5.5824422958903,,,,,,,,,,,,-1.698180671133,,,,,
2,-1.6472347960783,,,1.0580290726631,,,5.2010107571299,,,,,2.4907309589654,89.825354242972,0.71571547136235,99.625411887554,99.603080173599,3.3321608554943,99.880470922214,1.8030528032346,,99.587976036799,-0.78400151057236,,,99.599703261395,-1.9853293401011,,,1.1535203521359,0.69949640548342,1.1713717837426,-0.34776531911539,,0.70908615746468,1.4387359465815,0.68453822391032,,,,-2.0715456274332,,-2.0086311385621,0,1.9776029483168,-4.1852229275572,,,,,,,,,,,,-1.5633378581429,,,,,
2,-1.7991941807051,,,-2.6238818244339,,,2.0993238834094,,,,,2.6132687596543,89.800065471359,0.68929705856022,99.625411887554,99.69698529776,3.3276868500372,99.880470922214,1.6981403284107,,99.817403593893,-1.0321672813412,,,99.599703261395,-2.1783717754587,,,1.3242727148786,0.67555720115468,0.723288202945,1.9846627052922,,0.72226405361252,1.1627783870695,0.71915377640455,,,,-1.9590304244334,,-1.8302873465849,0,1.9776029483168,-1.7722146772721,,,,,,,,,,,,-1.4070009312845,,,,,
2,-1.9321729274979,,,0.0,,,0.0,,,,,2.6890513467488,89.90812271855,0.6905375717724,99.625411887554,99.611134912708,3.2493177186208,99.880470922214,1.5757106543712,,99.797347339923,-1.2781193974974,,,99.594788895675,-2.3312935944454,,,1.4883913561646,0.72047995144808,0.36224395130864,0.0,,0.67495838824296,0.9020173454807,0.65985597887151,,,,-1.8217773155149,,-1.6206577993166,0,1.9776029483168,0.0,,,,,,,,,,,,-1.2316905267664,,,,,
2,-2.0460133775181,,,1.3881621343978,,,-1.3546716251314,,,,,2.7257404096097,89.90812271855,0.71571547136235,99.625411887554,99.611134912708,3.1320099049762,99.549575367246,1.4381810041449,,99.975866577677,-1.5173070431944,,,99.965986059678,-2.4418207219133,,,1.6426182445186,0.69540886629853,0.075577135719358,-1.4265699094685,,0.7366602029809,0.66391990996742,0.72489294806241,,,,-1.6573408173409,,-1.3878664773121,89.625411887554,2.011152090666,1.1805374032362,,,,,,,,,,,,-1.0406964675474,,,,,
2,-2.1423457111543,,,4.6082322742462,,,-3.5925625453339,,,,,2.7336729821842,89.90812271855,0.70950210851114,99.543455301187,99.611134912708,3.0019036590079,99.880470922214,1.2891929544967,,99.975866577677,-1.7451117768328,,,99.965986059678,-2.5124443495068,,,1.7843664802732,0.67555720115468,-0.15044876003156,-4.1812529222722,,0.70378726875061,0.45235762641975,0.70520620527399,,,,-1.4653168686356,,-1.1413176827114,89.625411887554,2.0168233717269,3.1997945956241,,,,,,,,,,,,-0.83739534497336,,,,,
2,-2.2246622944218,,,0.31415841903948,,,-2.6811760257929,,,,,2.7240827852179,89.90812271855,0.67794103277341,99.543455301187,99.611134912708,2.8759590292438,99.880470922214,1.1332306750772,,99.975866577677,-1.9573469909255,,,99.965986059678,-2.5493762594035,,,1.9121316477894,0.67555720115468,-0.32722911933114,-0.5126464818522,,0.7366602029809,0.26896078828706,0.70520620527399,,,,-1.2470719175494,,-0.88983068883632,89.625411887554,1.9779728570691,2.2940541428264,,,,,,,,,,,,-0.62400304215133,,,,,
