cam_1_X,cam_1_Y,cam_2_X,cam_2_Y,cam_3_X,cam_3_Y,EoL_3_X,EoL_4_X,EoL_5_X,EoL_6_X,EoL_3_Y,EoL_4_Y,EoL_5_Y,EoL_6_Y,EoL_1_X,EoL_1_Y,EoL_2_X,EoL_2_Y,con_1,con_2,con_3,rob_1_1,rob_1_2,rob_1_4,rob_1_maxVel,rob_1_gripper,rob_1_3,rob_2_1,rob_2_2,rob_2_4,rob_2_maxVel,rob_2_gripper,rob_2_3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.96521464246534,75.38275240541401,78.92813246182527,0.0,0.0,0.0,5.034705475344147,0,0.0,0.0,0.0,0.0,5.049773126408469,99.75053191008014,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9668276561737,75.37754826417284,78.9200635404403,0.0,0.0,0.0,5.032376943249392,0,0.0,0.0,0.0,0.0,5.049376170882176,99.9180072648535,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.968402628348,75.37237685376306,78.91197271991884,0.0,0.0,-1.2490009027033013e-15,5.029920634151249,0,0.0,0.0,0.0,-1.2490009027033013e-15,5.048784350167237,99.99562167241028,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9699395347002,75.36723825393418,78.90386012503134,0.0,0.0,0.0,5.027346241979549,0,0.0,0.0,0.0,0.0,5.047999999909638,99.97577769376744,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.97143835152933,75.36213254392977,78.89572588088406,0.0,0.0,0.0,5.024663926684065,0,0.0,0.0,0.0,0.0,5.047026215581509,99.86041779581568,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.97289905572175,75.3570598024862,78.8875701129171,0.0,0.0,0.0,5.021884274137835,0,0.0,0.0,0.0,0.0,5.045866840264715,99.6608342091262,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.97432162475162,75.35202010783144,78.8793929469025,0.0,0.0,0.0,5.019018254359557,0,0.0,0.0,0.0,0.0,5.0445264494839614,99.39656356574476,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.97570603668115,75.34701353768378,78.87119450894227,0.0,0.0,0.0,5.016077178219937,0,0.0,0.0,0.0,0.0,5.043010333149296,99.0934745175274,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.97705227016101,75.34204016925074,78.86297492546645,0.0,0.0,0.0,5.013072652802846,0,0.0,0.0,0.0,0.0,5.04132447467924,98.78123553225922,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9783603044306,75.3371000792278,78.8547343232312,0.0,0.0,0.0,5.010016535597469,0,0.0,0.0,0.0,0.0,5.039475527386983,98.49041073731516,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9796301193184,75.33219334379729,78.84647282931681,0.0,0.0,0.0,5.006920887702209,0,0.0,0.0,0.0,0.0,5.037470788222783,98.24946808991986,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98086169524233,75.32732003862711,78.83819057112572,0.0,0.0,0.0,5.003797926225041,0,0.0,0.0,0.0,0.0,5.035318168976242,98.0819927351465,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98205501320994,75.32248023886967,78.82988767638061,0.0,0.0,0.0,5.00065997606817,0,0.0,0.0,0.0,0.0,5.033026165052089,98.00437832758972,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98321005481881,75.31767401916068,78.82156427312238,0.0,0.0,0.0,4.997519421287272,0,0.0,0.0,0.0,0.0,5.030603821942695,98.02422230623256,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98432680225675,75.31290145361797,78.81322048970819,0.0,0.0,0.0,4.994388656217286,0,0.0,0.0,0.0,0.0,5.028060699529648,98.13958220418432,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98540523830214,75.30816261584042,78.80485645480952,0.0,0.0,0.0,4.9912800365576295,0,0.0,0.0,0.0,0.0,5.025406834355272,98.3391657908738,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98644534632416,75.30345757890676,78.79647229741015,0.0,0.0,0.0,4.988205830609909,0,0.0,0.0,0.0,0.0,5.022652700012976,98.60343643425524,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98744711028307,75.29878641537448,78.78806814680414,0.0,0.0,0.0,4.985178170860527,0,0.0,0.0,0.0,0.0,5.019809165812761,98.9065254824726,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98841051473042,75.29414919727871,78.77964413259387,0.0,0.0,0.0,4.982209006099309,0,0.0,0.0,0.0,0.0,5.016887453885031,99.2187644677408,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.98933554480931,75.28954599613108,78.7712003846881,0.0,0.0,0.0,4.9793100542630855,0,0.0,0.0,0.0,0.0,5.01389909489196,99.50958926268486,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99022218625466,75.28497688291867,78.76273703329984,0.0,0.0,0.0,4.976492756190348,0,0.0,0.0,0.0,0.0,5.010855882521244,99.75053191008014,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99107042539333,75.28044192810282,78.75425420894445,0.0,0.0,0.0,4.9737682304694895,0,0.0,0.0,0.0,0.0,5.0077698269417965,99.9180072648535,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99188024914446,75.27594120161817,78.74575204243757,0.0,0.0,0.0,4.971147229558812,0,0.0,0.0,0.0,0.0,5.004653107405106,99.99562167241028,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99265164501954,75.27147477287149,78.73723066489313,0.0,0.0,0.0,4.968640097351488,0,0.0,0.0,0.0,0.0,5.001518024179291,99.97577769376744,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99338460112268,75.26704271074061,78.72869020772131,0.0,0.0,0.0,4.966256728352943,0,0.0,0.0,0.0,0.0,4.99837695000556,99.86041779581568,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99407910615082,75.26264508357345,78.72013080262651,0.0,0.0,0.0,4.964006528631753,0,0.0,0.0,0.0,0.0,4.995242281268655,99.6608342091262,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99473514939382,75.25828195918683,78.71155258160539,0.0,0.0,0.0,4.961898378698201,0,0.0,0.0,0.0,0.0,4.992126389073988,99.39656356574476,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99535272073469,75.25395340486554,78.70295567694468,0.0,0.0,0.0,4.959940598456952,0,0.0,0.0,0.0,0.0,4.989041570424535,99.0934745175274,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9959318106497,75.24965948736123,78.6943402212193,0.0,0.0,0.0,4.958140914372194,0,0.0,0.0,0.0,0.0,4.985999999690186,98.7812355322592,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99647241020858,75.24540027289144,78.68570634729025,0.0,0.0,0.0,4.956506428974812,0,0.0,0.0,0.0,0.0,4.9830136805610685,98.49041073731514,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9969745110746,75.2411758271385,78.67705418830253,0.0,0.0,0.0,4.955043592831943,0,0.0,0.0,0.0,0.0,4.980094398674465,98.24946808991984,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99743810550477,75.23698621524862,78.66838387768315,0.0,0.0,0.0,4.953758179089538,0,0.0,0.0,0.0,0.0,4.97725367510229,98.0819927351465,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99786318634986,75.23283150183077,78.65969554913902,0.0,0.0,0.0,4.952655260688389,0,0.0,0.0,0.0,0.0,4.974502720882678,98.00437832758972,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99824974705463,75.2287117509558,78.65098933665489,0.0,0.0,0.0,4.951739190343549,0,0.0,0.0,0.0,0.0,4.971852392775143,98.02422230623256,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9985977816578,75.22462702615533,78.64226537449136,0.0,0.0,0.0,4.951013583366155,0,0.0,0.0,0.0,0.0,4.969313150413907,98.13958220418432,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99890728479228,75.2205773904209,78.6335237971827,0.0,0.0,0.0,4.950481303395451,0,0.0,0.0,0.0,0.0,4.9668950150284985,98.3391657908738,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99917825168514,75.21656290620288,78.62476473953487,0.0,0.0,0.0,4.950144451097303,0,0.0,0.0,0.0,0.0,4.964607529894544,98.60343643425524,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9994106781577,75.21258363540959,78.61598833662333,0.0,0.0,0.0,4.950004355873842,0,0.0,0.0,0.0,0.0,4.962459722670814,98.9065254824726,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.99960456062571,75.20863963940631,78.60719472379111,0.0,0.0,0.0,4.950061570616909,0,0.0,0.0,0.0,0.0,4.960460069771181,99.2187644677408,0.0
