ID,rob_2_2.3,rob_2_3.4,EoL_3_Y,cam_1_Y.4,rob_1_2,con_1.1,cam_1_X3,rob_1_3,con_1.2,cam_1_Y.3,EoL_4_Y,EoL_2_Y,rob_2_1.3,rob_1_supply,rob_2_supply.2,rob_2_1.1,rob_2_supply.1,rob_2_4.2,con_1.3,rob_2_1.4,rob_2_2.1,EoL_3_X,EoL_5_X,rob_2_maxVel.1,rob_2_2.2,con_3,cam_1_Y.2,rob_2_1.2,rob_2_4.4,rob_2_4.3,rob_1_1,cam_2_Y,rob_2_4.1,EoL_1_Y,rob_2_maxVel.2,cam_3_Y,cam_1_X1,rob_2_3.1,rob_2_2.4,con_2,rob_2_3.2,rob_1_vacuum,rob_1_maxVel,rob_1_4,cam_2_X,cam_1_X4,EoL_1_X,EoL_6_X,EoL_6_Y,cam_1_X2,EoL_2_X,con_1.4,cam_1_Y.1,cam_3_X,EoL_5_Y,rob_2_3.3,EoL_4_X,rob_2_maxVel.3,rob_2_vacuum.1,rob_2_supply.4,rob_2_supply.3,rob_2_maxVel.4
2,2.439632033912,-0.9170837779559,0.2109375,0.6484375,0.0,345,0.625,0.0,345,0.6171875,0.2109375,0.6328125,-2.105681879126,99.748214969129,99.817403593893,0.0,99.695384960229,0.87443960235352,345,-2.3309162198097,0.0,0.2109375,0.2109375,0.70022984959015,3.0087311599303,95,0.6328125,-1.4514924036577,1.1343112421145,1.2169525902681,0.0,0.75,0.0,0.7578125,0.71541063928979,0.75,0.6328125,0.0,1.8143740648293,527,-1.2130660725209,0,2.0057388378084,0.0,0.7578125,0.6171875,0.7421875,0.203125,0.21875,0.6328125,0.6328125,345,0.6171875,0.7578125,0.2109375,-1.2198832782112,0.2109375,,,,,
2,0.61296508257666,-1.8014754550733,,,1.0448461373125,75.000499116502,,2.9420860913766,75.00156281577,,,,0.01980301823641,99.51526562705,99.797347339923,2.7854666281661,99.695384960229,1.5583164443099,74.997927130477,-0.33433393922508,-1.8097867234048,,,0.72727924573618,0.88109043342818,74.984141655244,,-0.43177110969951,1.9849001976433,1.6578674529718,1.0389855659426,,-0.52402248680723,,0.65985597887151,,,-1.1369070764373,0.76025338923758,74.997316348444,-2.3142789868736,0,2.0141325351717,-4.0959512012405,,,,,,,,74.994973828497,,,,-2.0377310188887,,,,,,
2,-1.2226581839073,-2.2958184012707,,,1.7979376832789,0.0075788224270119,,9.1931174624781,0.011327951721385,,,,1.5992363355062,99.543455301187,99.817403593893,3.8625081247208,99.695384960229,1.9174014687935,0.01096348691192,1.146207298465,-3.1233479221767,,,0.72727924573618,-0.93880321668719,0.0087842958570513,,0.45300795566135,2.4035338229878,1.7580744005264,0.94089226999665,,-0.69408814754641,,0.71541063928979,,,-1.4053143827465,-0.34187306097518,0.0085792131014098,-3.0524302490665,0,2.0141325351717,-8.7698516755358,,,,,,,,0.0096932409258236,,,,-2.3922076985471,,,,,,
2,-1.5513210174508,-2.2786674347211,,,-0.69899520753132,,,9.2534756971317,,,,,1.7528757277224,99.543455301187,99.817403593893,3.5545784766354,99.695384960229,1.8610047033202,,1.3804299055574,-3.3743834827497,,,0.72727924573618,-1.3522754461399,,,0.59260130132678,2.2675023439859,1.5994655531279,2.109510716979,,-0.82533031735913,,0.68453822391032,,,-0.87592742134827,-0.58739661608226,,-3.1127471316336,0,1.9779728570691,-7.98395249082,,,,,,,,,,,,-2.330640409194,,,,,,
2,-1.8600894632176,-2.2534826436915,,,-4.9745777331139,,,5.9067660387299,,,,,1.8975643517574,99.543455301187,99.561642723867,3.3322765574083,99.671948195935,1.7900664957827,,1.6165888788329,-3.5290137492749,,,0.69942843087147,-1.7936483684976,,,0.74340312812793,2.0971732343745,1.4198507238116,4.3245638038949,,-0.95287600489358,,0.67169739371097,,,-0.40957645304053,-0.83409814303927,,-3.1107116513326,0,1.9779728570691,-5.0289351371835,,,,,,,,,,,,-2.2280671951459,,,,,,
2,-2.1460429334692,-2.2094044049778,,,0.0,,,0.0,,,,,2.0173778415246,99.543455301187,99.960618356914,3.1637319351452,99.671948195935,1.7095301112765,,1.8348044615233,-3.6283305945623,,,0.72226405361252,-2.2431474489067,,,0.89218247337875,1.8971948806297,1.2311231094658,0.0,,-1.0612367096855,,0.70121818582974,,,0.0049586303562117,-1.0891792160981,,-3.0285102491259,0,1.9779728570691,0.0,,,,,,,,,,,,-2.0765882878501,,,,,,
2,-2.3950594657331,-2.1391076561754,,,2.551426504746,,,-2.3139050083594,,,,,2.1107971781796,99.543455301187,99.817403593893,3.0488544079173,99.671948195935,1.6187697462664,,2.0251067902358,-3.6956957200642,,,0.70908615746468,-2.661217437169,,,1.03674613085,1.6751735623139,1.0400648733826,-2.3366426840627,,-1.1508253657498,,0.71915377640455,,,0.36895409652321,-1.3472275676624,,-2.8502108231593,0,1.9779728570691,1.9744678676978,,,,,,,,,,,,-1.8767632448411,,,,,,
2,-2.5960859984768,-2.036788568441,,,4.1308757324324,,,-3.156864023312,,,,,2.1794862983085,99.543455301187,99.916107834709,2.9752477602512,99.876620972871,1.5174679708363,,2.1808665741856,-3.7434157227812,,,0.67269692873631,-3.0053634198369,,,1.175622024551,1.4406297770502,0.85233147811424,-3.7444494921015,,-1.2087759756548,,0.69658463060391,,,0.70153241327882,-1.600151899878,,-2.5749646668031,0,1.9779728570691,2.8039293779883,,,,,,,,,,,,-1.6358057659686,,,,,,
2,-2.7441911581351,-1.899090711503,,,0.025425461678834,,,-2.510974701433,,,,,2.2267584275234,99.543455301187,99.817403593893,2.0335694551949,99.649666187526,1.4062258355287,,2.2993384658466,-2.6074242406037,,,0.73467976486876,-3.244896495575,,,1.3073650443187,1.2033839370489,0.6725928587254,-0.27473325067089,,-1.6334029700059,,0.71915377640455,,,2.1585015007013,-1.8387603297799,,-2.2205535548993,0,1.9779728570691,2.1131551815718,,,,,,,,,,,,-1.3659047713656,,,,,,
2,-2.8408352957425,-1.7259520008464,,,-2.1951344968849,,,-6.8461349068362,,,,,2.2569462758887,99.670706215399,99.817403593893,1.5842487506702,99.649666187526,1.2865551891324,,2.3816428671792,-2.0193799317408,,,0.70378726875061,-3.3707201253152,,,1.4307846254701,0.97218800283419,0.50443633405006,1.3181025779994,,-1.8288686241757,,0.71915377640455,,,2.6459491118517,-2.0543077216203,,-1.8185995447329,89.447124863675,2.0104160796455,5.448602305673,,,,,,,,,,,,-1.0812717351769,,,,,,
2,-2.8925910139302,-1.5209189388711,,,-4.0970732870934,,,-6.7054307029574,,,,,2.2747741237152,99.543455301187,99.817403593893,1.7804797930056,99.649666187526,1.160793828154,,2.4320915723627,-2.2847526954538,,,0.70378726875061,-3.3951202776558,,,1.5451365845405,0.75384837857986,0.35064790396434,2.6266334594276,,-1.8860417380371,,0.71915377640455,,,2.724398388356,-2.2399224394277,,-1.4039423729959,89.447124863675,2.0168233717269,5.1587193815813,,,,,,,,,,,,-0.79473188799936,,,,,,
2,-2.9090359174065,-1.2904960701558,,,-5.6133336546739,,,-5.5346463526413,,,,,2.2847781913905,99.608695695594,99.817403593893,0.0,99.649666187526,1.0320202829161,,2.4570081352199,0.0,,,0.70378726875061,-3.3435486461303,,,1.6502320271704,0.55307091030123,0.21399284180562,3.8326587651905,,0.0,,0.71915377640455,,,0.0,-2.3917259024095,,-1.0044761996727,89.19685695335,2.0141325351717,4.2985051738729,,,,,,,,,,,,-0.51496055093756,,,,,,
