ID,EoL_3_Y,cam_1_Y.4,con_1.1,cam_1_X3,con_1.2,cam_1_Y.3,EoL_4_Y,EoL_2_Y,rob_2_maxVel.3,rob_2_maxVel.4,rob_2_supply.1,con_1.3,EoL_3_X,EoL_5_X,cam_2_X,cam_1_Y.2,rob_2_maxVel.1,cam_2_Y,rob_2_maxVel.2,cam_3_Y,cam_1_X1,con_2,rob_2_supply.2,rob_2_vacuum.1,rob_2_supply.4,rob_2_supply.3,cam_1_X4,EoL_1_X,cam_3_X,EoL_6_X,cam_1_X2,EoL_6_Y,EoL_2_X,cam_1_Y.1,con_1.4,EoL_5_Y,EoL_1_Y,EoL_4_X
2,,0.6171875,345,0.6171875,345,0.6171875,,,1.9972982873792,1.9972982873792,99.805118066753,345,,,0.7578125,0.625,1.9972982873792,0.78125,1.9972982873792,0.78125,0.6328125,527,99.805118066753,89.967244410498,99.805118066753,99.805118066753,0.6171875,0.7578125,0.7578125,,0.6328125,,,0.6171875,345,,0.7890625,
2,,,75.002234656369,,75.007864160859,,,,1.9972982873792,1.9972982873792,99.805118066753,75.00374394196,,,,,1.9972982873792,,1.9972982873792,,,75.001056908061,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,74.999681131507,,,
2,,,0.007174165782231,,0.010349515648113,,,,1.9972982873792,1.9972982873792,99.805118066753,0.01020314736625,,,,,1.9972982873792,,1.9972982873792,,,0.0084630967534799,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,0.0093478760478462,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
2,,,,,,,,,1.9972982873792,1.9972982873792,99.805118066753,,,,,,1.9972982873792,,1.9972982873792,,,,99.805118066753,89.967244410498,99.805118066753,99.805118066753,,,,,,,,,,,,
9,,0.625,345,0.6328125,345,0.625,,,1.9972982873792,1.9972982873792,99.805118066753,345,,,0.7578125,0.625,1.9972982873792,0.7734375,1.9972982873792,0.7734375,0.6328125,527,99.805118066753,89.967244410498,99.805118066753,99.805118066753,0.6171875,0.7578125,0.7578125,,0.6328125,,,0.6328125,345,,0.7734375,
