ID,cam_1_Y.4,cam_1_X3,rob_1_2,rob_1_maxVel,EoL_5_X,cam_1_X4,cam_3_X,rob_1_supply,cam_3_Y,rob_1_3,EoL_4_Y,rob_1_vacuum,EoL_4_X,con_3,cam_1_Y.2,cam_1_X2,rob_1_1,cam_2_Y,con_1.1,cam_1_Y.1,rob_1_4,cam_1_X1,EoL_2_Y,con_1.2,con_1.4,con_2,cam_1_Y.3,EoL_2_X,con_1.3,EoL_6_Y,EoL_6_X,cam_2_X,EoL_3_Y,EoL_3_X,EoL_5_Y,EoL_1_Y,EoL_1_X
3,0.515625,0.51917803287506,0.0,2.0050237449523,,0.5234375,0.7578125,99.670048558707,0.734375,0.0,,0,,95,0.5078125,0.5078125,0.0,0.734375,345,0.5078125,0.0,0.5078125,0.6328125,345,345,527,0.51886558532715,0.6484375,345,,,0.7578125,,,,0.734375,0.7578125
3,,,2.4795741794451,1.9885595208305,,,,99.905953697411,,-0.615331901377,,0,,74.988571193542,,,-2.0351307764847,,75.000263184497,,-0.21889841919574,,,75.008253555487,75.00085072273,74.999571983027,,,75.004338502404,,,,,,,,
3,,,6.2580098607743,1.9885595208305,,,,99.905953697411,,2.5178144745211,,0,,0.0034097648143302,,,-4.8480506286051,,0.007421034737401,,-2.8752355922777,,,0.011032213486479,0.0096595989795966,0.0076319936679258,,,0.010840714953133,,,,,,,,
3,,,6.1812422306014,1.9951652938654,,,,99.581553246105,,4.5482470883971,,0,,,,,-4.1793710512547,,,,-4.1286721773243,,,,,,,,,,,,,,,,
3,,,5.0538779237691,1.9885595208305,,,,99.581553246105,,6.1881715617483,,0,,,,,-2.9520039270614,,,,-5.0631539153671,,,,,,,,,,,,,,,,
3,,,3.3381676799359,2.0250589673818,,,,99.581553246105,,7.1464595306431,,0,,,,,-1.6628527892226,,,,-5.6615836941305,,,,,,,,,,,,,,,,
3,,,1.0744814323795,1.9885595208305,,,,99.581553246105,,5.1502677795647,,0,,,,,-0.24571846272059,,,,-4.1578844361792,,,,,,,,,,,,,,,,
3,,,-2.6359916578323,1.9885595208305,,,,99.581553246105,,2.0845569341205,,0,,,,,1.9984226391446,,,,-1.754305406733,,,,,,,,,,,,,,,,
3,,,0.0,1.9885595208305,,,,99.581553246105,,0.0,,0,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,
3,,,1.4069222466386,1.9496279923684,,,,99.564149610324,,-1.3745150824174,,89.759268269293,,,,,-1.433672599874,,,,1.1899692750672,,,,,,,,,,,,,,,,
