ID,cam_1_Y.4,cam_1_X3,rob_1_2,rob_1_maxVel,EoL_5_X,cam_1_X4,cam_3_X,rob_1_supply,cam_3_Y,rob_1_3,EoL_4_Y,rob_1_vacuum,EoL_4_X,con_3,cam_1_Y.2,cam_1_X2,rob_1_1,cam_2_Y,con_1.1,cam_1_Y.1,rob_1_4,cam_1_X1,EoL_2_Y,con_1.2,con_1.4,con_2,cam_1_Y.3,EoL_2_X,con_1.3,EoL_6_Y,EoL_6_X,cam_2_X,EoL_3_Y,EoL_3_X,EoL_5_Y,EoL_1_Y,EoL_1_X
3,0.5078125,0.5234375,0.0,2.0050237449523,,0.5234375,0.7578125,99.720724884828,0.734375,0.0,,0,,95,0.5078125,0.5078125,0.0,0.734375,345,0.5078125,0.0,0.5078125,0.640625,345,345,527,0.5234375,0.6484375,345,,,0.7578125,,,,0.7421875,0.7578125
3,,,2.4794705771894,1.9951652938654,,,,99.581553246105,,-0.61549362399681,,0,,74.998063609129,,,-2.034584278242,,75.000892150623,,-0.2197847303019,,,75.001766858217,74.99323568083,74.999594126254,,,74.996394106301,,,,,,,,
3,,,6.2704559377137,1.9951652938654,,,,99.581553246105,,2.5250053198828,,0,,0.0039007561888414,,,-4.8567104235427,,0.0075338565349838,,-2.8816358761664,,,0.011677790912967,0.010105894282815,0.0077978744636096,,,0.011502444572161,,,,,,,,
3,,,6.1962642706594,1.9885595208305,,,,99.581553246105,,4.5674703754421,,0,,,,,-4.1878971406862,,,,-4.1426633656052,,,,,,,,,,,,,,,,
3,,,5.0590600752147,1.9885595208305,,,,99.581553246105,,6.2136114909442,,0,,,,,-2.9531471111471,,,,-5.0811068650198,,,,,,,,,,,,,,,,
3,,,3.3311275920734,2.0161824128381,,,,99.581553246105,,7.1713017201036,,0,,,,,-1.6568823464298,,,,-5.6808955678224,,,,,,,,,,,,,,,,
3,,,1.049259534401,2.0036151334374,,,,99.581553246105,,5.0977410206303,,0,,,,,-0.2301790311796,,,,-4.1172030473684,,,,,,,,,,,,,,,,
3,,,-2.6420063464492,2.0036151334374,,,,99.581553246105,,2.0665899914323,,0,,,,,2.0003193985909,,,,-1.7395358064769,,,,,,,,,,,,,,,,
3,,,0.0,2.0036151334374,,,,99.581553246105,,0.0,,0,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,
3,,,1.412919859518,1.9860935633617,,,,99.975317979969,,-1.3799753014344,,90.170436638937,,,,,-1.4393475939602,,,,1.1947103043663,,,,,,,,,,,,,,,,
3,,,4.6317032638861,1.9951652938654,,,,99.975317979969,,-3.6098742913048,,90.170436638937,,,,,-4.1662381986069,,,,3.1947293338912,,,,,,,,,,,,,,,,
