cam 1,assembly,cam 2,cam 3,pick 1,place 1,pick 2,place 2,cam EoL
54.69999999999903,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,0.0,0.0,0.0,0.0,0.0,54.74999999999903,0.0
0.0,5,0.0,0.0,0.0,0.0,55.34999999999899,0.0,0.0
0.0,7,55.54999999999898,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,0.0,55.59999999999898,0.0,0.0,0.0,0.0,0.0
56.69999999999892,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,0.0,0.0,0.0,0.0,0.0,56.74999999999891,0.0
0.0,5,0.0,0.0,0.0,0.0,57.34999999999888,0.0,0.0
0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,57.79999999999885
58.6999999999988,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,0.0,0.0,0.0,0.0,0.0,58.7499999999988,0.0
0.0,5,0.0,0.0,0.0,0.0,59.349999999998765,0.0,0.0
0.0,7,0.0,0.0,59.99999999999873,0.0,0.0,0.0,0.0
0.0,5,0.0,0.0,0.0,0.0,0.0,60.749999999998685,0.0
60.749999999998685,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,0.0,0.0,0.0,61.34999999999865,0.0,0.0,0.0
0.0,6,0.0,0.0,0.0,0.0,61.39999999999865,0.0,0.0
62.74999999999857,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,0.0,0.0,0.0,0.0,0.0,62.89999999999856,0.0
0.0,6,0.0,0.0,0.0,0.0,63.34999999999854,0.0,0.0
0.0,8,63.59999999999852,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,0.0,63.64999999999852,0.0,0.0,0.0,0.0,0.0
0.0,6,0.0,0.0,0.0,0.0,0.0,64.74999999999847,0.0
64.74999999999847,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,0.0,0.0,0.0,0.0,65.34999999999843,0.0,0.0
0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,65.7999999999984
0.0,6,0.0,0.0,0.0,0.0,0.0,66.74999999999835,0.0
66.74999999999835,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,0.0,0.0,0.0,0.0,67.34999999999832,0.0,0.0
0.0,8,0.0,0.0,67.99999999999828,0.0,0.0,0.0,0.0
0.0,6,0.0,0.0,0.0,0.0,0.0,68.74999999999824,0.0
68.79999999999824,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,0.0,0.0,0.0,69.3499999999982,0.0,0.0,0.0
0.0,7,0.0,0.0,0.0,0.0,69.3999999999982,0.0,0.0
70.79999999999812,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,0.0,0.0,0.0,0.0,0.0,70.89999999999812,0.0
0.0,7,0.0,0.0,0.0,0.0,71.39999999999809,0.0,0.0
0.0,9,71.64999999999807,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9,0.0,71.69999999999807,0.0,0.0,0.0,0.0,0.0
0.0,7,0.0,0.0,0.0,0.0,0.0,72.79999999999801,0.0
72.79999999999801,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,0.0,0.0,0.0,0.0,73.39999999999797,0.0,0.0
0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,73.84999999999795
0.0,7,0.0,0.0,0.0,0.0,0.0,74.7999999999979,0.0
74.7999999999979,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,0.0,0.0,0.0,0.0,75.39999999999786,0.0,0.0
0.0,9,0.0,0.0,75.99999999999783,0.0,0.0,0.0,0.0
0.0,7,0.0,0.0,0.0,0.0,0.0,76.79999999999778,0.0
76.84999999999778,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9,0.0,0.0,0.0,77.34999999999775,0.0,0.0,0.0
0.0,8,0.0,0.0,0.0,0.0,77.39999999999775,0.0,0.0
78.84999999999766,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,0.0,0.0,0.0,0.0,0.0,78.89999999999766,0.0
0.0,8,0.0,0.0,0.0,0.0,79.39999999999763,0.0,0.0
0.0,10,79.69999999999762,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,0.0,79.74999999999761,0.0,0.0,0.0,0.0,0.0
0.0,8,0.0,0.0,0.0,0.0,0.0,80.79999999999755,0.0
80.84999999999755,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,0.0,0.0,0.0,0.0,81.39999999999752,0.0,0.0
0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,81.89999999999749
0.0,8,0.0,0.0,0.0,0.0,0.0,82.79999999999744,0.0
82.84999999999744,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,0.0,0.0,0.0,0.0,83.3999999999974,0.0,0.0
0.0,10,0.0,0.0,84.04999999999737,0.0,0.0,0.0,0.0
0.0,8,0.0,0.0,0.0,0.0,0.0,84.79999999999733,0.0
84.89999999999732,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,0.0,0.0,0.0,85.39999999999729,0.0,0.0,0.0
0.0,9,0.0,0.0,0.0,0.0,85.44999999999729,0.0,0.0
86.8999999999972,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9,0.0,0.0,0.0,0.0,0.0,86.9499999999972,0.0
0.0,9,0.0,0.0,0.0,0.0,87.44999999999717,0.0,0.0
0.0,11,87.74999999999716,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11,0.0,87.79999999999715,0.0,0.0,0.0,0.0,0.0
0.0,9,0.0,0.0,0.0,0.0,0.0,88.8499999999971,0.0
88.89999999999709,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9,0.0,0.0,0.0,0.0,89.44999999999706,0.0,0.0
0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,89.94999999999703
0.0,9,0.0,0.0,0.0,0.0,0.0,90.84999999999698,0.0
90.89999999999698,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9,0.0,0.0,0.0,0.0,91.44999999999696,0.0,0.0
0.0,11,0.0,0.0,92.04999999999691,0.0,0.0,0.0,0.0
0.0,9,0.0,0.0,0.0,0.0,0.0,92.84999999999688,0.0
92.94999999999686,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11,0.0,0.0,0.0,93.39999999999684,0.0,0.0,0.0
0.0,10,0.0,0.0,0.0,0.0,93.49999999999685,0.0,0.0
94.94999999999676,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,0.0,0.0,0.0,0.0,0.0,94.99999999999676,0.0
0.0,10,0.0,0.0,0.0,0.0,95.49999999999672,0.0,0.0
0.0,12,95.7999999999967,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,0.0,95.8499999999967,0.0,0.0,0.0,0.0,0.0
0.0,10,0.0,0.0,0.0,0.0,0.0,96.89999999999664,0.0
96.94999999999663,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,0.0,0.0,0.0,0.0,97.4999999999966,0.0,0.0
0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,97.99999999999658
0.0,10,0.0,0.0,0.0,0.0,0.0,98.89999999999652,0.0
98.94999999999652,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,0.0,0.0,0.0,0.0,99.49999999999648,0.0,0.0
0.0,12,0.0,0.0,100.09999999999646,0.0,0.0,0.0,0.0
0.0,10,0.0,0.0,0.0,0.0,0.0,100.8999999999964,0.0
100.9999999999964,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,0.0,0.0,0.0,101.44999999999638,0.0,0.0,0.0
0.0,11,0.0,0.0,0.0,0.0,101.54999999999636,0.0,0.0
102.99999999999628,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11,0.0,0.0,0.0,0.0,0.0,103.04999999999627,0.0
0.0,11,0.0,0.0,0.0,0.0,103.54999999999626,0.0,0.0
0.0,13,103.84999999999624,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,0.0,103.89999999999624,0.0,0.0,0.0,0.0,0.0
0.0,11,0.0,0.0,0.0,0.0,0.0,104.94999999999618,0.0
104.99999999999618,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11,0.0,0.0,0.0,0.0,105.54999999999616,0.0,0.0
0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,106.04999999999612
0.0,11,0.0,0.0,0.0,0.0,0.0,106.94999999999608,0.0
106.99999999999606,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11,0.0,0.0,0.0,0.0,107.54999999999605,0.0,0.0
0.0,13,0.0,0.0,108.099999999996,0.0,0.0,0.0,0.0
0.0,11,0.0,0.0,0.0,0.0,0.0,108.94999999999597,0.0
109.04999999999596,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,0.0,0.0,0.0,109.44999999999592,0.0,0.0,0.0
0.0,12,0.0,0.0,0.0,0.0,109.59999999999592,0.0,0.0
0.0,12,0.0,0.0,0.0,0.0,0.0,110.99999999999584,0.0
111.04999999999583,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,0.0,0.0,0.0,0.0,111.5999999999958,0.0,0.0
0.0,14,111.8999999999958,0.0,0.0,0.0,0.0,0.0,0.0
0.0,14,0.0,111.94999999999578,0.0,0.0,0.0,0.0,0.0
0.0,12,0.0,0.0,0.0,0.0,0.0,112.99999999999572,0.0
113.04999999999572,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,0.0,0.0,0.0,0.0,113.59999999999567,0.0,0.0
0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,114.09999999999566
0.0,12,0.0,0.0,0.0,0.0,0.0,114.9999999999956,0.0
115.0499999999956,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,0.0,0.0,0.0,0.0,115.59999999999556,0.0,0.0
0.0,14,0.0,0.0,116.14999999999554,0.0,0.0,0.0,0.0
0.0,12,0.0,0.0,0.0,0.0,0.0,116.9999999999955,0.0
117.09999999999548,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,14,0.0,0.0,0.0,117.49999999999548,0.0,0.0,0.0
0.0,13,0.0,0.0,0.0,0.0,117.64999999999546,0.0,0.0
119.09999999999538,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,0.0,0.0,0.0,0.0,0.0,119.14999999999536,0.0
0.0,13,0.0,0.0,0.0,0.0,119.64999999999534,0.0,0.0
0.0,15,119.94999999999531,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15,0.0,119.99999999999532,0.0,0.0,0.0,0.0,0.0
0.0,13,0.0,0.0,0.0,0.0,0.0,121.04999999999526,0.0
121.09999999999526,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,0.0,0.0,0.0,0.0,121.64999999999525,0.0,0.0
0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,122.1499999999952
0.0,13,0.0,0.0,0.0,0.0,0.0,123.04999999999517,0.0
123.09999999999516,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,0.0,0.0,0.0,0.0,123.64999999999512,0.0,0.0
0.0,15,0.0,0.0,124.14999999999507,0.0,0.0,0.0,0.0
0.0,13,0.0,0.0,0.0,0.0,0.0,125.04999999999504,0.0
125.14999999999505,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15,0.0,0.0,0.0,125.499999999995,0.0,0.0,0.0
0.0,14,0.0,0.0,0.0,0.0,125.699999999995,0.0,0.0
127.14999999999492,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,14,0.0,0.0,0.0,0.0,0.0,127.19999999999492,0.0
0.0,14,0.0,0.0,0.0,0.0,127.69999999999489,0.0,0.0
0.0,16,127.99999999999488,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,0.0,128.04999999999487,0.0,0.0,0.0,0.0,0.0
0.0,14,0.0,0.0,0.0,0.0,0.0,128.99999999999508,0.0
129.14999999999512,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,14,0.0,0.0,0.0,0.0,129.69999999999524,0.0,0.0
0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,130.19999999999536
0.0,14,0.0,0.0,0.0,0.0,0.0,130.99999999999554,0.0
131.14999999999557,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,14,0.0,0.0,0.0,0.0,131.6999999999957,0.0,0.0
0.0,16,0.0,0.0,132.1999999999958,0.0,0.0,0.0,0.0
0.0,14,0.0,0.0,0.0,0.0,0.0,132.999999999996,0.0
133.19999999999604,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,0.0,0.0,0.0,133.4499999999961,0.0,0.0,0.0
0.0,15,0.0,0.0,0.0,0.0,133.74999999999616,0.0,0.0
0.0,15,0.0,0.0,0.0,0.0,0.0,135.14999999999648,0.0
135.1999999999965,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15,0.0,0.0,0.0,0.0,135.74999999999662,0.0,0.0
0.0,17,136.0499999999967,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,0.0,136.0999999999967,0.0,0.0,0.0,0.0,0.0
0.0,15,0.0,0.0,0.0,0.0,0.0,137.0499999999969,0.0
137.19999999999695,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15,0.0,0.0,0.0,0.0,137.74999999999707,0.0,0.0
0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,138.2499999999972
0.0,15,0.0,0.0,0.0,0.0,0.0,139.04999999999737,0.0
139.1999999999974,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15,0.0,0.0,0.0,0.0,139.74999999999753,0.0,0.0
0.0,17,0.0,0.0,140.24999999999764,0.0,0.0,0.0,0.0
0.0,15,0.0,0.0,0.0,0.0,0.0,141.04999999999782,0.0
141.19999999999786,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,0.0,0.0,0.0,141.49999999999793,0.0,0.0,0.0
0.0,16,0.0,0.0,0.0,0.0,141.799999999998,0.0,0.0
0.0,16,0.0,0.0,0.0,0.0,0.0,143.0999999999983,0.0
143.1999999999983,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,0.0,0.0,0.0,0.0,143.79999999999845,0.0,0.0
0.0,18,144.0499999999985,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,0.0,144.09999999999852,0.0,0.0,0.0,0.0,0.0
0.0,16,0.0,0.0,0.0,0.0,0.0,145.09999999999874,0.0
145.19999999999877,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,0.0,0.0,0.0,0.0,145.7999999999989,0.0,0.0
0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,146.29999999999902
0.0,16,0.0,0.0,0.0,0.0,0.0,147.0999999999992,0.0
147.19999999999922,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,0.0,0.0,0.0,0.0,147.84999999999937,0.0,0.0
0.0,18,0.0,0.0,148.24999999999946,0.0,0.0,0.0,0.0
0.0,16,0.0,0.0,0.0,0.0,0.0,149.14999999999966,0.0
149.19999999999968,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,0.0,0.0,0.0,149.49999999999974,0.0,0.0,0.0
0.0,17,0.0,0.0,0.0,0.0,149.89999999999984,0.0,0.0
151.20000000000013,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,0.0,0.0,0.0,0.0,0.0,151.30000000000015,0.0
0.0,17,0.0,0.0,0.0,0.0,151.85000000000028,0.0,0.0
0.0,19,152.05000000000032,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19,0.0,152.10000000000034,0.0,0.0,0.0,0.0,0.0
0.0,17,0.0,0.0,0.0,0.0,0.0,153.15000000000057,0.0
153.2000000000006,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,0.0,0.0,0.0,0.0,153.85000000000073,0.0,0.0
0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,154.35000000000085
0.0,17,0.0,0.0,0.0,0.0,0.0,155.15000000000103,0.0
155.20000000000104,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,0.0,0.0,0.0,0.0,155.9000000000012,0.0,0.0
0.0,19,0.0,0.0,156.25000000000128,0.0,0.0,0.0,0.0
0.0,17,0.0,0.0,0.0,0.0,0.0,157.2000000000015,0.0
157.2000000000015,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19,0.0,0.0,0.0,157.50000000000156,0.0,0.0,0.0
0.0,18,0.0,0.0,0.0,0.0,157.90000000000165,0.0,0.0
159.20000000000195,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,0.0,0.0,0.0,0.0,0.0,159.30000000000197,0.0
0.0,18,0.0,0.0,0.0,0.0,159.9000000000021,0.0,0.0
0.0,20,160.05000000000214,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20,0.0,160.10000000000215,0.0,0.0,0.0,0.0,0.0
0.0,18,0.0,0.0,0.0,0.0,0.0,161.2000000000024,0.0
161.2000000000024,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,0.0,0.0,0.0,0.0,161.90000000000256,0.0,0.0
0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,162.40000000000268
0.0,18,0.0,0.0,0.0,0.0,0.0,163.20000000000286,0.0
163.20000000000286,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,0.0,0.0,0.0,0.0,163.90000000000302,0.0,0.0
0.0,20,0.0,0.0,164.2000000000031,0.0,0.0,0.0,0.0
0.0,18,0.0,0.0,0.0,0.0,0.0,165.2000000000033,0.0
165.2000000000033,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20,0.0,0.0,0.0,165.45000000000337,0.0,0.0,0.0
0.0,19,0.0,0.0,0.0,0.0,165.90000000000347,0.0,0.0
0.0,19,0.0,0.0,0.0,0.0,0.0,167.20000000000377,0.0
167.20000000000377,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19,0.0,0.0,0.0,0.0,167.90000000000393,0.0,0.0
0.0,21,168.05000000000396,0.0,0.0,0.0,0.0,0.0,0.0
0.0,21,0.0,168.10000000000397,0.0,0.0,0.0,0.0,0.0
0.0,19,0.0,0.0,0.0,0.0,0.0,169.20000000000422,0.0
169.20000000000422,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19,0.0,0.0,0.0,0.0,169.90000000000438,0.0,0.0
0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,170.4000000000045
0.0,19,0.0,0.0,0.0,0.0,0.0,171.20000000000468,0.0
171.20000000000468,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19,0.0,0.0,0.0,0.0,171.90000000000484,0.0,0.0
0.0,21,0.0,0.0,172.2000000000049,0.0,0.0,0.0,0.0
0.0,19,0.0,0.0,0.0,0.0,0.0,173.20000000000513,0.0
173.20000000000513,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,21,0.0,0.0,0.0,173.4500000000052,0.0,0.0,0.0
0.0,20,0.0,0.0,0.0,0.0,173.9000000000053,0.0,0.0
175.2000000000056,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20,0.0,0.0,0.0,0.0,0.0,175.3000000000056,0.0
0.0,20,0.0,0.0,0.0,0.0,175.90000000000575,0.0,0.0
0.0,22,176.05000000000578,0.0,0.0,0.0,0.0,0.0,0.0
0.0,22,0.0,176.1000000000058,0.0,0.0,0.0,0.0,0.0
0.0,20,0.0,0.0,0.0,0.0,0.0,177.20000000000604,0.0
177.20000000000604,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20,0.0,0.0,0.0,0.0,177.9000000000062,0.0,0.0
0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,178.40000000000632
0.0,20,0.0,0.0,0.0,0.0,0.0,179.2000000000065,0.0
179.2000000000065,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20,0.0,0.0,0.0,0.0,179.90000000000666,0.0,0.0
0.0,22,0.0,0.0,180.20000000000672,0.0,0.0,0.0,0.0
0.0,20,0.0,0.0,0.0,0.0,0.0,181.20000000000692,0.0
181.20000000000692,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,22,0.0,0.0,0.0,181.450000000007,0.0,0.0,0.0
0.0,21,0.0,0.0,0.0,0.0,181.9000000000071,0.0,0.0
0.0,21,0.0,0.0,0.0,0.0,0.0,183.2000000000074,0.0
183.2000000000074,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,21,0.0,0.0,0.0,0.0,183.9000000000076,0.0,0.0
0.0,23,184.0500000000076,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23,0.0,184.1000000000076,0.0,0.0,0.0,0.0,0.0
0.0,21,0.0,0.0,0.0,0.0,0.0,185.20000000000783,0.0
185.20000000000783,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,21,0.0,0.0,0.0,0.0,185.900000000008,0.0,0.0
0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,186.4000000000081
