ID,rob_2_supply.2,rob_2_2.1,rob_2_2.2,cam_1_X1,rob_2_supply.3,rob_2_1.1,rob_2_maxVel.2,cam_1_Y.4,EoL_1_X,con_1.3,cam_3_X,cam_1_Y.1,con_1.2,EoL_2_X,EoL_4_Y,rob_2_vacuum.1,con_3,EoL_6_Y,con_1.4,cam_2_Y,EoL_3_Y,rob_1_supply,rob_2_supply.4,rob_2_supply.1,con_1.1,rob_2_4.2,rob_2_maxVel.1,cam_3_Y,cam_1_Y.2,cam_1_X4,rob_2_maxVel.3,EoL_5_X,rob_2_4.1,cam_2_X,cam_1_Y.3,rob_2_1.2,rob_2_3.3,rob_1_vacuum,EoL_3_X,rob_2_3.2,rob_2_3.1,cam_1_X3,rob_2_1.3,rob_1_3,rob_2_2.3,rob_1_2,rob_1_maxVel,rob_1_4,EoL_2_Y,EoL_4_X,EoL_6_X,con_2,EoL_1_Y,rob_1_1,rob_2_4.3,rob_2_maxVel.4,cam_1_X2,EoL_5_Y,rob_2_3.4,rob_2_2.4,rob_2_1.4,rob_2_4.4
3,99.890588694302,1.4063475125908,2.3851781462503,0.6171875,99.868241102626,-3.0266279254571,0.68171352810145,0.640625,0.7578125,345,0.7578125,0.625,345,0.6484375,0.2109375,89.383186808269,95,,345,0.7734375,0.21875,99.670048558707,99.786212634479,99.587187262082,345,0.93525255914998,0.71429372500848,0.7734375,0.625,0.6484375,0.71138573567811,0.203125,1.3764305360777,0.7578125,0.6484375,-1.7112134399909,-0.9934352509195,0,0.2109375,-1.0549879819687,-0.88558630335618,0.6328125,-2.6246543998417,0.0,1.6857889633224,0.0,2.0050237449523,0.0,0.6484375,0.2109375,,527,0.7734375,0.0,1.478640171467,0.73323489921027,0.6328125,0.2109375,,,,
3,99.890588694302,0.66505760158626,0.49399213369652,,99.868241102626,-0.92734018614302,0.68171352810145,,,75.004726191033,,,75.009312722796,,,89.383186808269,74.992302574406,,74.999138273037,,,99.905953697411,99.786212634479,99.617438857908,75.004143724938,1.6431302793418,0.70418491122449,,,,0.71138573567811,,2.640770210894,,,-0.51830333232332,-1.709563525628,0,,-1.9180223620689,-1.7065602229132,,-0.24049204360328,-0.61610022724127,0.32172511701289,2.4796529159213,1.9885595208305,-0.21975369739813,,,,75.002779681534,,-2.0347959160376,2.1505052122453,0.71445167765105,,,,,,
3,99.890588694302,-0.15471199654873,-0.97311427180161,,99.765102481188,0.77818788797879,0.68171352810145,,,0.010694536606886,,,0.011025227269967,,,89.953717750678,0.0040327875151204,,0.0089644967684823,,,99.581553246105,99.786212634479,99.617438857908,0.0076711946595836,2.0104896439763,0.67802423874724,,,,0.69138086944951,,3.2427818671487,,,0.47468309146624,-2.0111786156842,0,,-2.4131709028603,-2.046011282216,,1.5779404540608,2.5167510924522,-0.91718271912218,6.2584667956032,1.9951652938654,-2.8765703984476,,,,0.0084512495375362,,-4.847074436405,2.3442633283371,0.73323489921027,,,,,,
3,99.890588694302,-0.3410042201174,-1.2505066850148,,99.868241102626,1.0858103616936,0.68171352810145,,,,,,,,,89.953717750678,,,,,,99.581553246105,99.786212634479,99.802223027558,,1.9750261878525,0.68577687121304,,,,0.71138573567811,,3.1770978375021,,,0.62358824192049,-1.9340232884133,0,,-2.381501311214,-1.9758245444546,,1.8291804155057,4.5478287099582,-1.1360430216723,6.1823083468058,2.0161824128381,-4.1296854564748,,,,,,-4.1779137448519,2.1503502292275,0.69326505440539,,,,,,
3,99.890588694302,-0.51454724219804,-1.5208255208519,,99.868241102626,1.4268323307306,0.73096470162668,,,,,,,,,89.953717750678,,,,,,99.581553246105,99.786212634479,99.669392738428,,1.9225814082621,0.71936437234185,,,,0.70428924059844,,3.0417091080827,,,0.7877861841136,-1.8425636827561,0,,-2.3174257639383,-1.9126272056952,,2.0691634099115,6.1888175120467,-1.3360993478074,5.0552240303851,1.9885595208305,-5.063584855147,,,,,,-2.9504479924374,1.918048060048,0.73323489921027,,,,,,
3,99.890588694302,-0.68649519869632,-1.7811692301358,,99.868241102626,1.7800748373025,0.7058649371644,,,,,,,,,89.953717750678,,,,,,99.581553246105,99.786212634479,99.802223027558,,1.854848996799,0.68577687121304,,,,0.68960573334905,,2.82443832925,,,0.9549511440304,-1.7283718406176,0,,-2.215638193339,-1.8449848592836,,2.2742807138478,7.1478976610939,-1.5250071139524,3.3391845914811,1.9951652938654,-5.6615035172209,,,,,,-1.6615425783838,1.661515765158,0.69326505440539,,,,,,
3,99.890588694302,-0.85639732937172,-2.0187811456338,,99.868241102626,2.1230260429119,0.68171352810145,,,,,,,,,89.953717750678,,,,,,99.581553246105,99.786212634479,99.802223027558,,1.7705844305572,0.70109259445723,,,,0.71138573567811,,2.5330848875808,,,1.1218391705138,-1.5902543782296,0,,-2.0731448459997,-1.7685837989291,,2.4357038125968,5.1506151246315,-1.6990320440887,1.0752685883618,1.9977037679557,-4.1573971222576,,,,,,-0.24390280420991,1.3951598327569,0.73323489921027,,,,,,
3,99.94950004752,-1.0225622013513,-2.221601889096,,99.868241102626,2.4300838319165,0.70378527923675,,,,,,,,,89.953717750678,,,,,,99.581553246105,99.786212634479,99.802223027558,,1.6693345173532,0.6760468669798,,,,0.68960573334905,,2.1887700052465,,,1.2854995863313,-1.4294043948405,0,,-1.891157283112,-1.6803349617518,,2.5511101342059,2.0848912408173,-1.8544501336626,-2.6364099113602,1.9977037679557,-1.7542142331792,,,,,,1.9987486153483,1.1321921497296,0.71445167765105,,,,,,
3,99.890588694302,-1.1830896240803,-2.3814293392219,,99.868241102626,2.6785458025041,0.68171352810145,,,,,,,,,89.953717750678,,,,,,99.581553246105,99.786212634479,99.807198919113,,1.5519368461694,0.70109259445723,,,,0.72525675939228,,1.819895460351,,,1.4428256787259,-1.2486561459331,0,,-1.6752382575335,-1.5779090619793,,2.6235866213738,0.0,-1.9890847685682,0.0,1.9977037679557,0.0,,,,,,0.0,0.88300735532432,0.69326505440539,,,,,,
3,99.890588694302,-1.3357936054712,-2.4953952721631,,99.868241102626,2.8551925658435,0.68171352810145,,,,,,,,,89.383186808269,,,,,,99.817953790772,99.786212634479,99.807198919113,,1.420517632941,0.69781707219756,,,,0.69944950320501,,1.4540597589327,,,1.5909309669312,-1.0518721707166,89.581553246105,,-1.4343289668341,-1.4601155778218,,2.6602543808401,-1.3752899772465,-2.1026533659135,1.4073159434889,1.9496279923684,1.1903304547525,,,,,,-1.4340460980251,0.65450645449661,0.73323489921027,,,,,,
3,99.890588694302,-1.4790565594684,-2.5659388886157,,99.868241102626,2.9587455356615,0.73052850396882,,,,,,,,,89.383186808269,,,,,,99.905953697411,99.786212634479,99.807198919113,,1.2782242454702,0.70109259445723,,,,0.71391104483465,,1.1122404151108,,,1.7276179022448,-0.8429876442614,89.870035876548,,-1.1789612784626,-1.3264793534837,,2.6704911863276,-3.6131231683173,-2.1968534427115,4.6355336493347,1.9885595208305,3.1962366735735,,,,,,-4.1669336718217,0.45051136445048,0.69326505440539,,,,,,
3,99.890588694302,-1.6118759468721,-2.5997668029297,,99.868241102626,2.9985842609363,0.68171352810145,,,,,,,,,89.383186808269,,,,,,99.905953697411,99.786212634479,99.802223027558,,1.1290656705235,0.68577687121304,,,,0.69962082048853,,0.80664360470343,,,1.8515513155809,-0.62470528627395,89.870035876548,,-0.91901776439007,-1.1773365194853,,2.6644381464956,-2.6938435541202,-2.2753186598882,0.31672713576706,1.9951652938654,2.2863342127085,,,,,,-0.51024693976335,0.27294552898456,0.69326505440539,,,,,,
3,99.890588694302,-1.7342251635289,-2.6061972818572,,99.868241102626,2.9904961226444,0.68171352810145,,,,,,,,,89.383186808269,,,,,,99.759643900312,99.786212634479,99.802223027558,,0.9778102180406,0.68130841371787,,,,0.68960573334905,,0.54189819474132,,,1.9624127113682,-0.39653454225972,89.49839125346,,-0.66173990063027,-1.0134733056812,,2.6522600014079,-6.8383467311109,-2.3437008484502,-2.1928598883127,2.0050237449523,5.4903195543048,,,,,,1.3031027505668,0.12370588243479,0.69326505440539,,,,,,
3,99.890588694302,-1.8473155933219,-2.5953607787266,,99.710424809851,2.9523397104697,0.68171352810145,,,,,,,,,89.383186808269,,,,,,99.759643900312,99.786212634479,99.802223027558,,0.8293705074408,0.71429372500848,,,,0.70428924059844,,0.31767251492915,,,2.0614816102514,-0.14883604098575,89.49839125346,,-0.41092898534885,-0.83558201762421,,2.6444400682674,-6.6892499057747,-2.4111564847307,-4.0919863535192,1.9885595208305,5.2077499522572,,,,,,2.629156365142,0.009702577469305,0.69326505440539,,,,,,
3,99.890588694302,-1.9542974541303,-2.5777859044731,,99.710424809851,2.9012687486007,0.68171352810145,,,,,,,,,0,,,,,,99.759643900312,99.900835572103,99.566561588808,,0.69011897085793,0.69945999865205,,,,0.68960573334905,,0.13179428706424,,,2.1512617736018,1.320737720609,89.49839125346,,-0.16507096707282,-0.64274186273453,,2.0964990722003,-5.5106347998017,-1.9122816890158,-5.6003670765528,1.9885595208305,4.3408560726652,,,,,,3.8536096869124,-1.5251586467013,0.68835744258888,,,,,,
3,99.660642238868,-2.0615502296808,-2.5647563475636,,99.868241102626,2.8535998646889,0.74353057440505,,,,,,,,,0,,,,,,99.581553246105,99.900835572103,99.566561588808,,0.57053198762779,0.71492486511312,,,,0.71138573567811,,-0.016467244711985,,,2.2361531621745,2.1063406483281,89.545635425243,,0.085949476201288,-0.42930812094866,,1.8680431381188,-3.7480172097071,-1.7458119877095,-6.4491161279445,1.9951652938654,3.215164040101,,,,,,4.8517473778806,-2.2394452905761,0.65009388684217,,,,,,
3,99.6133299706,-1.9151529525725,-2.1192995246693,,99.777477817889,2.5082074282014,0.72018161312275,,,,,,,,,0,,,,,,99.581553246105,99.900835572103,99.566561588808,,-1.1571192218528,0.64500036391391,,,,0.71436843754209,,-1.6498194607634,,,2.0457765982035,2.2816464810682,89.545635425243,,1.4469342640452,0.99645227191746,,2.1153329393769,-1.4441639712454,-2.0400533937916,-4.4255081263675,1.9951652938654,1.7833757212271,,,,,,3.5293816223661,-2.2771708063026,0.73036826177189,,,,,,
3,99.794394719228,-2.0218742302761,-2.0762790443341,,99.777477817889,2.5013410925938,0.69692518592262,,,,,,,,,0,,,,,,99.581553246105,99.900835572103,99.566561588808,,-1.923015371381,0.69945999865205,,,,0.70011067153446,,-2.3824760389306,,,2.0336555366118,0.0,89.545635425243,,2.1954392257477,1.7358027552573,,0.0,1.5960726932079,0.0,-1.1796952387488,1.9951652938654,-1.1078071688553,,,,,,1.0310755985251,0.0,0.69524093346285,,,,,,
3,99.632125597263,-2.3442792168558,-2.3250115372653,,99.777477817889,2.7460978965845,0.68758022479679,,,,,,,,,0,,,,,,99.581553246105,99.900835572103,99.566561588808,,-1.9811186615091,0.7242182714127,,,,0.71436843754209,,-2.4077666455026,,,2.2552806338993,-1.2398213452616,89.545635425243,,2.3342919994024,1.9556739046671,,-1.3009368531672,5.2763714154444,1.1985870318535,-3.5772563480474,2.0036151334374,-4.414153862969,,,,,,3.2760155612039,1.67110346561,0.69524093346285,,,,,,
3,99.821141737853,0.0,0.0,,99.777477817889,0.0,0.68214001912888,,,,,,,,,0,,,,,,99.581553246105,99.900835572103,99.566561588808,,0.0,0.71492486511312,,,,0.70011067153446,,0.0,,,0.0,-1.8599504615912,89.545635425243,,0.0,0.0,,-1.8670694278715,0.0,1.642181879024,0.0,1.9805207660254,0.0,,,,,,0.0,2.6044237378592,0.69644249982256,,,,,,
3,99.821141737853,1.1729056028887,1.2189653721597,,99.869456876491,-1.3702043248331,0.6804415711433,,,,,,,,,0,,,,,,99.581553246105,99.818348396109,99.566561588808,,1.6103414895478,0.64500036391391,,,,0.7096773964928,,1.7628113085318,,,-1.2654185533877,-0.57234211919068,89.545635425243,,-1.2823532616535,-1.1458478332023,,-2.3582470417805,-2.0431340153799,2.0232562499506,1.6274870466548,1.9805207660254,1.8862482502935,,,,,,-1.510287941495,1.1349363743191,0.7194733690622,,,,,,
3,99.821141737853,1.5711792038722,1.6744626824894,,99.869456876491,-1.9390547055053,0.68214001912888,,,,,,,,,0,,,,,,99.581553246105,99.818348396109,99.566561588808,,2.4924675272378,0.71492486511312,,,,0.70011067153446,,2.7415830797948,,,-1.8120710307513,0.18365848990744,89.545635425243,,-1.9293609344356,-1.683426074586,,-2.8627025834605,,2.368424807026,,1.9805207660254,,,,,,,,0.34184941331162,0.68603663781973,,,,,,
3,99.794394719228,2.2523668221284,2.1594588560701,,99.869456876491,-2.6688127871863,0.69620602153629,,,,,,,,,0,,,,,,99.661255128959,99.818348396109,99.566561588808,,1.037766399118,0.64500036391391,,,,0.70011067153446,,0.86285641528765,,,-2.3052492820641,0.37231157687658,0,,-0.79049699794823,-1.1233587246655,,-2.8901224029709,,2.2703737205101,,1.9992004990211,,,,,,,,0.1817697200237,0.6786236727783,,,,,,
3,99.794394719228,2.7362716943296,2.5870990105937,,99.869456876491,-3.097028743924,0.6852630817798,,,,,,,,,0,,,,,,99.661255128959,99.818348396109,99.566561588808,,0.30723548600492,0.7242182714127,,,,0.70011067153446,,-0.1946038293827,,,-2.7832198839436,0.5541041345361,0,,-0.10066460398358,-0.73773389483682,,-2.9271920783095,,2.1808855734786,,2.0003844460975,,,,,,,,-0.0012867356633098,0.70439862244852,,,,,,
3,99.821141737853,2.67910224009,2.5259196785313,,99.869456876491,-2.8809183996562,0.68661724568236,,,,,,,,,0,,,,,,99.661255128959,99.818348396109,99.566561588808,,0.15288507290341,0.7242182714127,,,,0.70011067153446,,-0.42179202677545,,,-2.7710273394914,0.73602684482246,0,,0.094221978407355,-0.53672507558135,,-2.9627246880582,,2.0889202153658,,2.0003844460975,,,,,,,,-0.20636662867521,0.70947443342446,,,,,,
3,99.821141737853,2.6665571097087,2.4777526082942,,99.869456876491,-2.6671821856755,0.67745222419742,,,,,,,,,0,,,,,,99.661255128959,99.818348396109,99.566561588808,,-0.02030799495616,0.7242182714127,,,,0.70796746120915,,-0.65481495010745,,,-2.7664943067217,0.9165474110033,0,,0.28757826817372,-0.34162767061043,,-2.9849128086196,,1.9883476922902,,2.0003844460975,,,,,,,,-0.43737146952208,0.70439862244852,,,,,,
3,99.821141737853,2.680764079539,2.4298583494162,,99.869456876491,-2.4459157831297,0.69620602153629,,,,,,,,,0,,,,,,99.661255128959,99.818348396109,99.566561588808,,-0.20810649121156,0.7242182714127,,,,0.70796746120915,,-0.88601998065297,,,-2.7615650066047,1.0927853273805,0,,0.48868570165239,-0.13716855716399,,-2.9806286552501,,1.8747021849353,,2.0003844460975,,,,,,,,-0.69721587485111,0.67033440377443,,,,,,
3,99.720594424387,2.711302294559,2.3732033851077,,99.869456876491,-2.2148324531457,0.6804415711433,,,,,,,,,0,,,,,,99.661255128959,99.818348396109,99.732563846783,,-0.41209650669809,0.72203191473526,,,,0.70796746120915,,-1.1100937367362,,,-2.7480834731834,1.2614268122129,0,,0.69715809204928,0.082328523824229,,-2.9363452744433,,1.7448173089393,,2.0003844460975,,,,,,,,-0.98620255447315,0.6829267105542,,,,,,
3,99.720594424387,2.7483971012174,2.2997741560868,,99.869456876491,-1.9751975013455,0.6852630817798,,,,,,,,,0,,,,,,99.661255128959,99.818348396109,99.732563846783,,-0.63314294183846,0.6799471324965,,,,0.70796746120915,,-1.3208338752314,,,-2.7179249742884,1.4192320889301,0,,0.9100425541714,0.32037429090005,,-2.8401836519334,,1.596815613393,,2.0003844460975,,,,,,,,-1.3004630420306,0.70689020029636,,,,,,
3,99.794394719228,2.7810038226662,2.2023595882332,,99.703145502977,-1.7307292574855,0.69620602153629,,,,,,,,,0,,,,,,99.661255128959,99.818348396109,99.732563846783,,-0.87018460961931,0.71492486511312,,,,0.67263631630824,,-1.511816333132,,,-2.6634934222051,1.5637482567395,0,,1.1226177050291,0.57841076271501,,-2.6850375129206,,1.4298324765753,,2.0003844460975,,,,,,,,-1.630513853654,0.6829267105542,,,,,,
