ID,cam_1_X1,cam_1_Y.4,EoL_1_X,con_1.3,cam_3_X,cam_1_Y.1,con_1.2,EoL_2_X,EoL_4_Y,con_3,EoL_6_Y,con_1.4,cam_2_Y,EoL_3_Y,rob_1_supply,cam_3_Y,cam_1_X4,EoL_5_X,cam_2_X,cam_1_Y.3,rob_1_vacuum,EoL_3_X,cam_1_X3,rob_1_3,rob_1_2,rob_1_maxVel,rob_1_4,EoL_2_Y,EoL_4_X,EoL_6_X,con_2,EoL_1_Y,rob_1_1,cam_1_Y.2,con_1.1,cam_1_X2,EoL_5_Y
3,0.5078125,0.5078125,0.7578125,345,0.7578125,0.4921875,345,0.6484375,,95,,345,0.734375,,99.670048558707,0.734375,0.5078125,,0.7578125,0.5078125,0,,0.5234375,0.0,0.0,2.0050237449523,0.0,0.6328125,,,527,0.7421875,0.0,0.5078125,345,0.5078125,
3,,,,75.001210007007,,,75.004899728566,,,74.990290747927,,74.997022248316,,,99.670048558707,,,,,,0,,,-0.61606601194888,2.4794240231918,1.9885595208305,-0.2215467128002,,,,75.000931688315,,-2.033722719538,,75.004146490919,,
3,,,,0.011026089427577,,,0.011226085570953,,,0.0032988361713737,,0.0097162270029101,,,99.581553246105,,,,,,0,,,2.5329710889476,6.2847654997502,1.9951652938654,-2.8904019135455,,,,0.0086260042410707,,-4.8657166884778,,0.0071393205661967,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,0,,,4.5896597877174,6.2137792269048,1.9885595208305,-4.1599158705489,,,,,,-4.1963022689215,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,0,,,6.2433985310847,5.0653069475905,1.9885595208305,-5.1024404039786,,,,,,-2.9528150382259,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,0,,,7.2005297693869,3.3231052678742,2.0161824128381,-5.7031816549203,,,,,,-1.6483379650854,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,0,,,5.0358822128117,1.0202412060958,2.0036151334374,-4.0687491948984,,,,,,-0.21102650862846,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,0,,,2.0468530635374,-2.6491623785622,2.0036151334374,-1.7230125424255,,,,,,2.0023825542998,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,0,,,0.0,0.0,2.0036151334374,0.0,,,,,,0.0,,,,
3,,,,,,,,,,,,,,,99.817953790772,,,,,,89.581553246105,,,-1.3866684049229,1.4204824675544,2.0134647799236,1.2001901938904,,,,,,-1.4456230980906,,,,
3,,,,,,,,,,,,,,,99.817953790772,,,,,,89.581553246105,,,-3.608075335267,4.6300449831177,1.9885595208305,3.1927403862481,,,,,,-4.1640786513287,,,,
3,,,,,,,,,,,,,,,99.817953790772,,,,,,89.581553246105,,,-2.6912261054816,0.31331345768146,2.0250589673818,2.2846099693127,,,,,,-0.50769239826597,,,,
3,,,,,,,,,,,,,,,99.817953790772,,,,,,89.581553246105,,,-6.8658236820226,-2.2049764514626,2.0157162591967,5.5129971384216,,,,,,1.311955530294,,,,
3,,,,,,,,,,,,,,,99.817953790772,,,,,,89.581553246105,,,-6.7221879970301,-4.1284326430101,1.9951652938654,5.233083748115,,,,,,2.6561005741944,,,,
3,,,,,,,,,,,,,,,99.817953790772,,,,,,89.581553246105,,,-5.5230850789032,-5.6492070161056,2.0036151334374,4.3516921557785,,,,,,3.8937881986868,,,,
3,,,,,,,,,,,,,,,99.817953790772,,,,,,89.581553246105,,,-3.7345818622187,-6.4963946584909,1.9885595208305,3.2082395032987,,,,,,4.8982863851438,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.545635425243,,,-1.3920176406487,-4.3077538676278,1.9951652938654,1.7536987977104,,,,,,3.4329942329073,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.545635425243,,,1.6003433741317,-1.1385879974147,1.9885595208305,-1.1138553883185,,,,,,0.99597939887245,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.545635425243,,,5.2768614630977,-3.5788791876934,1.9885595208305,-4.4235153854217,,,,,,3.2800484936876,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.545635425243,,,0.0,0.0,1.953500249692,0.0,,,,,,0.0,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.545635425243,,,-2.0430385999961,1.6273804467379,1.953500249692,1.8862842090153,,,,,,-1.5103101842033,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.545635425243,,,,,1.953500249692,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.859129546502,,,,,,0,,,,,1.9992004990211,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.63331564951,,,,,,0,,,,,2.0003844460975,,,,,,,,,,,
