ID,EoL_3_Y,cam_1_Y.4,rob_1_2,con_1.1,cam_1_X3,rob_1_3,con_1.2,cam_1_Y.3,EoL_4_Y,EoL_2_Y,rob_1_supply,con_1.3,EoL_3_X,EoL_5_X,con_3,cam_1_Y.2,rob_1_1,cam_2_Y,cam_3_Y,cam_1_X1,con_2,rob_1_vacuum,rob_1_maxVel,rob_1_4,cam_2_X,cam_1_X4,EoL_1_X,EoL_6_X,EoL_6_Y,cam_1_X2,EoL_2_X,con_1.4,cam_1_Y.1,cam_3_X,EoL_5_Y,EoL_1_Y,EoL_4_X
2,,0.5,0.0,345,0.4921875,0.0,345,0.4921875,,0.6484375,99.800969380893,345,,,95,0.5,0.0,0.78125,0.78125,0.5078125,527,0,1.9977926301546,0.0,0.7734375,0.4921875,0.7734375,,,0.5078125,0.6171875,345,0.5078125,0.7734375,,0.7890625,
2,,,2.4850195694031,75.003744686898,,-0.57320793014873,75.009548554486,,,,99.800969380893,75.004697993429,,,74.989018918124,,-2.0296210576228,,,,74.99690005462,0,1.9776029483168,-0.17700288705676,,,,,,,,74.998557277252,,,,,
2,,,6.2645671373024,0.0078587774470055,,2.5994397293867,0.011489730159597,,,,99.543455301187,0.011196973831361,,,0.0035357433602692,,-4.8355991426032,,,,0.0084557226160792,0,2.0141325351717,-2.7790882985239,,,,,,,,0.0091705676914455,,,,,
2,,,6.1603043028936,,,4.6110172473802,,,,,99.543455301187,,,,,,-4.2010667008719,,,,,0,1.9779728570691,-4.0217744891783,,,,,,,,,,,,,
2,,,5.0091679280505,,,6.2098541341731,,,,,99.543455301187,,,,,,-3.0127950364347,,,,,0,1.9779728570691,-4.9667239748527,,,,,,,,,,,,,
2,,,3.2888926551998,,,7.1183788841746,,,,,99.543455301187,,,,,,-1.7477304042105,,,,,0,1.9776029483168,-5.5875751502279,,,,,,,,,,,,,
2,,,1.0530667275633,,,5.1886049834869,,,,,99.543455301187,,,,,,-0.34236278236969,,,,,0,1.9967450320525,-4.1765171183758,,,,,,,,,,,,,
2,,,-2.6251020644802,,,2.0948103815057,,,,,99.543455301187,,,,,,1.9856447211092,,,,,0,1.9967450320525,-1.768610587364,,,,,,,,,,,,,
2,,,0.0,,,0.0,,,,,99.543455301187,,,,,,0.0,,,,,0,1.9967450320525,0.0,,,,,,,,,,,,,
2,,,1.3897648317962,,,-1.3559764513036,,,,,99.608695695594,,,,,,-1.4277265144542,,,,,89.19685695335,2.011152090666,1.1815932449824,,,,,,,,,,,,,
2,,,4.6078557111331,,,-3.5922029833821,,,,,99.608695695594,,,,,,-4.1808710528181,,,,,89.19685695335,1.9779728570691,3.1994135169283,,,,,,,,,,,,,
2,,,0.31348663768865,,,-2.6809822576536,,,,,99.608695695594,,,,,,-0.5126657063253,,,,,89.19685695335,1.9779728570691,2.2939505353618,,,,,,,,,,,,,
2,,,-2.1787958013683,,,-6.7818603634841,,,,,99.608695695594,,,,,,1.3035176802601,,,,,89.19685695335,2.0169248959423,5.5005380876508,,,,,,,,,,,,,
2,,,-4.0469052450279,,,-6.6224436884321,,,,,99.543455301187,,,,,,2.6273214433546,,,,,89.19685695335,2.0141325351717,5.2180615710777,,,,,,,,,,,,,
2,,,-5.5344811504739,,,-5.4649019631579,,,,,99.543455301187,,,,,,3.8531805524936,,,,,89.19685695335,1.9776029483168,4.3541361090332,,,,,,,,,,,,,
2,,,-6.3834410700972,,,-3.7367183461103,,,,,99.543455301187,,,,,,4.8531443264853,,,,,89.19685695335,2.0141325351717,3.2288203783879,,,,,,,,,,,,,
2,,,-4.4742220419578,,,-1.4706401600643,,,,,99.543455301187,,,,,,3.6048529046102,,,,,89.19685695335,1.9779728570691,1.8009310076383,,,,,,,,,,,,,
2,,,-1.2019703086425,,,1.5832202299078,,,,,99.543455301187,,,,,,1.058611181774,,,,,89.19685695335,1.9779728570691,-1.1128440653099,,,,,,,,,,,,,
2,,,-3.5651480757055,,,5.2486126966284,,,,,99.543455301187,,,,,,3.2849825078463,,,,,89.19685695335,2.0271506030645,-4.4304017672149,,,,,,,,,,,,,
2,,,0.0,,,0.0,,,,,99.543455301187,,,,,,0.0,,,,,89.19685695335,2.0271506030645,0.0,,,,,,,,,,,,,
2,,,1.6216310796706,,,-2.0332744964192,,,,,99.543455301187,,,,,,-1.5138520106497,,,,,89.19685695335,2.0271506030645,1.8934741069701,,,,,,,,,,,,,
2,,,,,,,,,,,99.543455301187,,,,,,,,,,,89.19685695335,2.0271506030645,,,,,,,,,,,,,,
2,,,,,,,,,,,99.543455301187,,,,,,,,,,,0,1.9980316130341,,,,,,,,,,,,,,
2,,,,,,,,,,,99.543455301187,,,,,,,,,,,0,1.9834528238674,,,,,,,,,,,,,,
2,,,,,,,,,,,99.543455301187,,,,,,,,,,,0,1.9834528238674,,,,,,,,,,,,,,
2,,,,,,,,,,,99.543455301187,,,,,,,,,,,0,1.9834528238674,,,,,,,,,,,,,,
2,,,,,,,,,,,99.543455301187,,,,,,,,,,,0,1.9834528238674,,,,,,,,,,,,,,
2,,,,,,,,,,,99.543455301187,,,,,,,,,,,0,1.9834528238674,,,,,,,,,,,,,,
2,,,,,,,,,,,99.543455301187,,,,,,,,,,,0,1.9834528238674,,,,,,,,,,,,,,
2,,,,,,,,,,,99.543455301187,,,,,,,,,,,0,1.9834528238674,,,,,,,,,,,,,,
2,,,,,,,,,,,99.543455301187,,,,,,,,,,,0,1.9834528238674,,,,,,,,,,,,,,
2,,,,,,,,,,,99.543455301187,,,,,,,,,,,0,1.9834528238674,,,,,,,,,,,,,,
