ID,EoL_3_Y,cam_1_Y.4,rob_1_2,con_1.1,cam_1_X3,rob_1_3,con_1.2,cam_1_Y.3,EoL_4_Y,EoL_2_Y,rob_2_maxVel.3,rob_1_supply,rob_2_supply.1,con_1.3,EoL_3_X,EoL_5_X,con_3,cam_1_Y.2,rob_2_vacuum.1,rob_1_1,cam_2_Y,rob_2_supply.4,rob_2_supply.3,rob_2_maxVel.2,cam_3_Y,cam_1_X1,rob_2_maxVel.1,rob_2_maxVel.4,con_2,rob_2_supply.2,rob_1_vacuum,rob_1_maxVel,rob_1_4,cam_2_X,cam_1_X4,EoL_1_X,EoL_6_X,EoL_6_Y,cam_1_X2,EoL_2_X,con_1.4,cam_1_Y.1,cam_3_X,EoL_5_Y,EoL_1_Y,EoL_4_X
2,,0.6171875,0.0,345,0.6171875,0.0,345,0.6484375,,,1.9972982873792,30,99.805118066753,345,,,95,0.6171875,89.967244410498,0.0,0.78125,99.805118066753,99.805118066753,1.9972982873792,0.78125,0.6171875,1.9972982873792,1.9972982873792,527,99.805118066753,0,2.0057388378084,0.0,0.7578125,0.6015625,0.7578125,,,0.6328125,,345,0.6328125,0.7578125,,0.78125,
2,,,2.48499417113,75.000561290296,,-0.57331747765483,75.003653065983,,,,1.9972982873792,30,99.805118066753,74.999055956937,,,74.98653573522,,89.967244410498,-2.0297728872557,,99.805118066753,99.805118066753,1.9972982873792,,,1.9972982873792,1.9972982873792,75.00400212701,99.805118066753,0,2.010589555431,-0.17698967009538,,,,,,,,74.996336198261,,,,,
2,,,6.2624237509559,0.0070398767153712,,2.5979226960959,0.011338655375202,,,,1.9972982873792,30,99.805118066753,0.010986242180491,,,0.0033765285553832,,89.967244410498,-4.8343377082851,,99.805118066753,99.805118066753,1.9972982873792,,,1.9972982873792,1.9972982873792,0.0082234847972617,99.805118066753,0,1.9776029483168,-2.7784435356859,,,,,,,,0.0098635919142087,,,,,
2,,,6.1578716809859,,,4.6075727856043,,,,,1.9972982873792,30,99.805118066753,,,,,,89.967244410498,-4.199666272916,,99.805118066753,99.805118066753,1.9972982873792,,,1.9972982873792,1.9972982873792,,99.805118066753,0,2.0141325351717,-4.0200223274525,,,,,,,,,,,,,
2,,,5.0084211695205,,,6.2055760600392,,,,,1.9972982873792,30,99.805118066753,,,,,,89.967244410498,-3.0124169185626,,99.805118066753,99.805118066753,1.9972982873792,,,1.9972982873792,1.9972982873792,,99.805118066753,0,2.0141325351717,-4.964269719824,,,,,,,,,,,,,
2,,,3.29018271973,,,7.1143633021315,,,,,1.9972982873792,30,99.805118066753,,,,,,89.967244410498,-1.7483178678964,,99.805118066753,99.805118066753,1.9972982873792,,,1.9972982873792,1.9972982873792,,99.805118066753,0,1.9776029483168,-5.5848165470011,,,,,,,,,,,,,
2,,,1.0572926970671,,,5.1965477807638,,,,,1.9972982873792,30,99.805118066753,,,,,,89.967244410498,-0.34436567678677,,99.805118066753,99.805118066753,1.9972982873792,,,1.9972982873792,1.9972982873792,,99.805118066753,0,1.9779728570691,-4.1828524428662,,,,,,,,,,,,,
2,,,-2.6241313260826,,,2.0978363283833,,,,,1.9972982873792,30,99.805118066753,,,,,,89.967244410498,1.9853184501156,,99.805118066753,99.805118066753,1.9972982873792,,,1.9972982873792,1.9972982873792,,99.805118066753,0,1.9779728570691,-1.7710931939065,,,,,,,,,,,,,
2,,,0.0,,,0.0,,,,,1.9972982873792,30,99.805118066753,,,,,,89.967244410498,0.0,,99.805118066753,99.805118066753,1.9972982873792,,,1.9972982873792,1.9972982873792,,99.805118066753,0,1.9779728570691,0.0,,,,,,,,,,,,,
2,,,1.3887564193651,,,-1.3551886287916,,,,,1.9972982873792,30,99.805118066753,,,,,,89.967244410498,-1.4269914675309,,99.805118066753,99.805118066753,1.9972982873792,,,1.9972982873792,1.9972982873792,,99.805118066753,0,2.011152090666,1.1809287876033,,,,,,,,,,,,,
2,,,4.6081820646728,,,-3.5925431929667,,,,,1.9972982873792,30,99.805118066753,,,,,,89.967244410498,-4.1811282616987,,99.805118066753,99.805118066753,1.9972982873792,,,1.9972982873792,1.9972982873792,,99.805118066753,0,2.0141325351717,3.1996825536621,,,,,,,,,,,,,
2,,,0.31371769770595,,,-2.6811551004404,,,,,1.9972982873792,30,99.805118066753,,,,,,89.967244410498,-0.51287091867076,,99.805118066753,99.805118066753,1.9972982873792,,,1.9972982873792,1.9972982873792,,99.805118066753,0,1.9779728570691,2.2940936804486,,,,,,,,,,,,,
2,,,-2.177905838729,,,-6.7798027196164,,,,,1.9972982873792,30,99.805118066753,,,,,,89.967244410498,1.30286072872,,99.805118066753,99.805118066753,1.9972982873792,,,1.9972982873792,1.9972982873792,,99.805118066753,0,1.9977926301546,5.4989121993089,,,,,,,,,,,,,
2,,,-4.0442746578831,,,-6.6199839105481,,,,,1.9972982873792,30,99.805118066753,,,,,,89.967244410498,2.6253450652977,,99.805118066753,99.805118066753,1.9972982873792,,,1.9972982873792,1.9972982873792,,99.805118066753,0,1.9776029483168,5.2162872054947,,,,,,,,,,,,,
2,,,-5.5309332622289,,,-5.4638586279315,,,,,1.9972982873792,30,99.805118066753,,,,,,89.967244410498,3.8502407284662,,99.805118066753,99.805118066753,1.9972982873792,,,1.9972982873792,1.9972982873792,,99.805118066753,0,2.010589555431,4.3534503626659,,,,,,,,,,,,,
