ID,rob_2_supply.2,rob_2_2.1,rob_2_2.2,cam_1_X1,rob_2_supply.3,rob_2_1.1,rob_2_maxVel.2,cam_1_Y.4,EoL_1_X,con_1.3,cam_3_X,cam_1_Y.1,con_1.2,EoL_2_X,EoL_4_Y,rob_2_vacuum.1,con_3,EoL_6_Y,con_1.4,cam_2_Y,EoL_3_Y,rob_1_supply,rob_2_supply.4,rob_2_supply.1,con_1.1,rob_2_4.2,rob_2_maxVel.1,cam_3_Y,cam_1_Y.2,cam_1_X4,rob_2_maxVel.3,EoL_5_X,rob_2_4.1,cam_2_X,cam_1_Y.3,rob_2_1.2,rob_2_3.3,rob_1_vacuum,EoL_3_X,rob_2_3.2,rob_2_3.1,cam_1_X3,rob_2_1.3,rob_1_3,rob_2_2.3,rob_1_2,rob_1_maxVel,rob_1_4,EoL_2_Y,EoL_4_X,EoL_6_X,con_2,EoL_1_Y,rob_1_1,rob_2_4.3,rob_2_maxVel.4,cam_1_X2,EoL_5_Y,rob_2_3.4,rob_2_2.4,rob_2_1.4,rob_2_4.4
3,99.94950004752,1.4710371750028,2.6295930825912,0.6171875,99.664011484865,-3.1254507309259,0.70378527923675,0.6484375,0.7578125,345,0.7578125,0.6328125,345,0.6484375,0.21875,89.383186808269,95,,345,0.734375,0.21875,99.720724884828,99.786212634479,99.802223027558,345,0.94595316385384,0.68577687121304,0.734375,0.6328125,0.6484375,0.71452379811285,0.203125,1.3849185527901,0.7578125,0.640625,-1.7618464568095,-1.0248111623185,0,0.2109375,-1.1000308085991,-0.88537313745103,0.6484375,-2.6040326233129,0.0,1.7729202245851,0.0,2.0050237449523,0.0,0.6328125,0.2109375,,527,0.734375,0.0,1.468871351499,0.73323489921027,0.6328125,0.21875,,,,
3,99.94950004752,0.70322513891913,0.64339434877018,,99.868241102626,-0.97396497923675,0.70378527923675,,,74.999832116742,,,75.00383221686,,,89.383186808269,74.991360672155,,74.994323358684,,,99.720724884828,99.786212634479,99.802223027558,75.002656726987,1.6696339263677,0.71965394483873,,,,0.71138573567811,,2.7270284861006,,,-0.55886336381987,-1.723573152737,0,,-2.0185103271341,-1.7754365275798,,-0.24813741729735,-0.61567884984241,0.36010873108332,2.4794743563725,2.0036151334374,-0.21997632848311,,,,75.000406775495,,-2.0345526329063,2.0794183861108,0.69326505440539,,,,,,
3,99.94950004752,-0.20993198659993,-1.0284598961914,,99.868241102626,0.89609001245279,0.70378527923675,,,0.011109800639681,,,0.011173815792606,,,89.383186808269,0.0035730658314438,,0.0095951748580807,,,99.720724884828,99.786212634479,99.802223027558,0.0073282421233632,2.031056325161,0.67802423874724,,,,0.68960573334905,,3.4028279525709,,,0.51174125075741,-1.9949652795912,0,,-2.5401183420097,-2.1793736462803,,1.5517814976235,2.5246237320636,-0.92787632544709,6.2705013380912,1.9951652938654,-2.8820551757754,,,,0.0080277399223734,,-4.8565337316786,2.2152241719087,0.71445167765105,,,,,,
3,99.890588694302,-0.42280838784673,-1.3418496913357,,99.868241102626,1.2556180613837,0.68171352810145,,,,,,,,,89.383186808269,,,,,,99.581553246105,99.786212634479,99.802223027558,,1.9901904029692,0.68577687121304,,,,0.70428924059844,,3.3094648492288,,,0.66673059301552,-1.922542787856,0,,-2.513123649144,-2.106627352085,,1.7798658563965,4.5671597830687,-1.1452023930661,6.1965179430138,1.9951652938654,-4.1431067145094,,,,,,-4.1874860822557,2.0341451509506,0.73323489921027,,,,,,
3,99.890588694302,-0.6228628503459,-1.6494698148071,,99.868241102626,1.6513419606563,0.68171352810145,,,,,,,,,89.383186808269,,,,,,99.581553246105,99.786212634479,99.802223027558,,1.9306882026546,0.68577687121304,,,,0.72711281289697,,3.1276878655383,,,0.83682286723786,-1.835091009201,0,,-2.4461749337512,-2.0381669141374,,1.9978850494422,6.2136848194481,-1.3441901573626,5.0593353541387,1.9951652938654,-5.0812364943623,,,,,,-2.9528238124044,1.8194902170814,0.68371769743329,,,,,,
3,99.890588694302,-0.82132548427271,-1.9447433039749,,99.664720898973,2.0531282859551,0.70315890629744,,,,,,,,,89.383186808269,,,,,,99.581553246105,99.786212634479,99.802223027558,,1.8547758351545,0.68577687121304,,,,0.69721223918669,,2.8493037140999,,,1.0088166403702,-1.724607841859,0,,-2.3328641410168,-1.9614616417638,,2.1843407448616,7.1715558810451,-1.5321525257849,3.3313276671164,1.9951652938654,-5.6808918700617,,,,,,-1.6566338265751,1.5840882392169,0.73323489921027,,,,,,
3,99.890588694302,-1.0169861900948,-2.2104140776204,,99.868241102626,2.4289274124402,0.70378527923675,,,,,,,,,89.383186808269,,,,,,99.581553246105,99.786212634479,99.802223027558,,1.7614504019434,0.67802423874724,,,,0.71391104483465,,2.4909499463839,,,1.1791627876495,-1.5900281687195,0,,-2.1699181577362,-1.8713364832955,,2.3320908263516,5.0980783049882,-1.7050655339196,1.049760778933,1.9885595208305,-4.1174813312855,,,,,,-0.22943163190732,1.3400182176041,0.73323489921027,,,,,,
3,99.890588694302,-1.2070564523086,-2.4308996509193,,99.868241102626,2.7462017846834,0.68171352810145,,,,,,,,,89.383186808269,,,,,,99.581553246105,99.786212634479,99.802223027558,,1.6506562470952,0.68577687121304,,,,0.68960573334905,,2.0846228504585,,,1.3446561204055,-1.4326490390144,0,,-1.9599000597521,-1.7642669209191,,2.4394262037735,2.0667292829769,-1.8589703163232,-2.6421207575307,1.9885595208305,-1.739548418802,,,,,,2.0003314333864,1.0983645566669,0.73323489921027,,,,,,
3,99.890588694302,-1.3883401796522,-2.5964884506154,,99.868241102626,2.9814151433526,0.68171352810145,,,,,,,,,89.383186808269,,,,,,99.581553246105,99.786212634479,99.80361788031,,1.5236962477116,0.7400543315762,,,,0.68960573334905,,1.6670318107924,,,1.5021382444478,-1.2554465942468,0,,-1.7112812450479,-1.6381526043285,,2.5089743199794,0.0,-1.9914736423898,0.0,1.9885595208305,0.0,,,,,,0.0,0.86804799896067,0.73323489921027,,,,,,
3,99.890588694302,-1.5582189819192,-2.7052054350578,,99.868241102626,3.1264811899813,0.68171352810145,,,,,,,,,89.383186808269,,,,,,99.564149610324,99.786212634479,99.873530478869,,1.3832299696475,0.68130841371787,,,,0.71138573567811,,1.269276832988,,,1.6488164531461,-1.0625023273762,89.581553246105,,-1.4366799891358,-1.4920126454513,,2.5466330918029,-1.3800601686456,-2.1020686451429,1.4130928987787,2.0134647799236,1.1946783610739,,,,,,-1.4392144684548,0.65523071524684,0.73323489921027,,,,,,
3,99.890588694302,-1.7148607936004,-2.7622001667483,,99.868241102626,3.1892370186672,0.68171352810145,,,,,,,,,0,,,,,,99.581553246105,99.786212634479,99.947941059788,,1.2329638800736,0.68577687121304,,,,0.70428924059844,,0.9112198245652,,,1.7827283386468,-0.85811351724895,89.64570285643,,-1.1499802923362,-1.326094562296,,2.5601917725318,-3.6101100429837,-2.1921807771701,4.6321625026891,1.9951652938654,3.1946441150615,,,,,,-4.1659409578295,0.46354733637133,0.71161187901102,,,,,,
3,99.890588694302,-1.8573083048752,-2.7775682869002,,99.868241102626,3.1883849048108,0.70865292114887,,,,,,,,,0,,,,,,99.581553246105,99.786212634479,99.947941059788,,1.0772917381706,0.67802423874724,,,,0.73726842971681,,0.60121436635968,,,1.9030304186336,-0.64560763710798,89.64570285643,,-0.86336024305107,-1.1420087454704,,2.5581119183322,-2.6922172720701,-2.2650601925074,0.31545751757539,1.9885595208305,2.2855298814541,,,,,,-0.50868853628619,0.2949842514842,0.66838734470129,,,,,,
3,99.890588694302,-1.9865379891603,-2.763805145943,,99.868241102626,3.1463935064979,0.68171352810145,,,,,,,,,0,,,,,,99.581553246105,99.907558005133,99.947941059788,,0.9211456032907,0.70109259445723,,,,0.70428924059844,,0.34000568983312,,,2.0100657871279,-0.42577377064671,89.64570285643,,-0.58502731995376,-0.94133758627582,,2.5488367503226,-6.8503387250547,-2.3256698226181,-2.1977201139834,2.0050237449523,5.5012253065525,,,,,,1.3078488346418,0.15129176582232,0.69515826990227,,,,,,
3,99.94950004752,-2.1056039149747,-2.7336895184163,,99.868241102626,3.0850511431811,0.70378527923675,,,,,,,,,0,,,,,,99.581553246105,99.907558005133,99.566561588808,,0.76990191621653,0.69945999865205,,,,0.71452379811285,,0.12466282648629,,,2.1055739047705,-0.19360824930486,89.64570285643,,-0.31813837872229,-0.72456999813962,,2.5407939727133,-6.704007917904,-2.3811113172634,-4.1079249413703,2.0036151334374,5.2197431024572,,,,,,2.6424420697206,0.036863117099506,0.73323489921027,,,,,,
3,99.891153484431,-2.2208071150294,-2.6994511589959,,99.664720898973,3.0239936992947,0.70992924015824,,,,,,,,,0,,,,,,99.581553246105,99.786212634479,99.566561588808,,0.6304514651043,0.64500036391391,,,,0.69721223918669,,-0.04715420696612,,,2.1926896701095,1.2786760743695,89.545635425243,,-0.059561368808262,-0.4879774354779,,2.1194160219487,-5.5164043870171,-1.9810293724323,-5.6221563565473,1.9951652938654,4.3458774927208,,,,,,3.8730833219075,-1.4299769492619,0.73323489921027,,,,,,
3,99.891153484431,-2.0836985532523,-2.6739502942889,,99.868241102626,2.6750408065373,0.6804415711433,,,,,,,,,0,,,,,,99.581553246105,99.786212634479,99.566561588808,,0.51736182606168,0.71492486511312,,,,0.70428924059844,,-1.7093430027429,,,2.275613675128,2.0181783599145,89.545635425243,,0.206381107133,1.0390496573201,,1.9999781215097,-3.7423730097547,-1.9062173740906,-6.4706148125421,2.0161824128381,3.2115793557505,,,,,,4.8742484485266,-2.0907893070557,0.67919541991749,,,,,,
3,99.891153484431,-2.2070963809057,-2.085262160993,,99.868241102626,2.6750527041581,0.68351932474674,,,,,,,,,0,,,,,,99.581553246105,99.786212634479,99.566561588808,,-1.2284041258916,0.64500036391391,,,,0.70011067153446,,-2.4785497287043,,,1.9727205744769,2.1744650899861,89.545635425243,,1.5542200285015,1.8424630908983,,2.2081044745132,-1.4205695142324,-2.1639955940644,-4.3688477796775,1.9933172297079,1.7681407571653,,,,,,3.4837436508281,-2.1252737552993,0.69327274845454,,,,,,
3,99.891153484431,-2.562503227403,-1.9141412186317,,99.777477817889,2.9373249710852,0.67745222419742,,,,,,,,,0,,,,,,99.581553246105,99.597962016247,99.566561588808,,-2.0028897940956,0.64500036391391,,,,0.71436843754209,,-2.5121649947045,,,1.8408074699453,0.0,89.545635425243,,2.3122174886175,2.0834200014529,,0.0,1.5980799054008,0.0,-1.1594460339381,1.9951652938654,-1.1109375174581,,,,,,1.0138244937405,0.0,0.67033440377443,,,,,,
3,99.794394719228,0.0,-2.1795951986881,,99.555690937848,0.0,0.6804415711433,,,,,,,,,0,,,,,,99.581553246105,99.597962016247,99.566561588808,,-2.0558293325943,0.69945999865205,,,,0.72992878857862,,0.0,,,2.0711344207907,-1.2405788450365,89.545635425243,,2.4490401361153,0.0,,-1.2665176885416,5.2768142467099,1.189965421231,-3.5780989270588,1.9885595208305,-4.4184572917243,,,,,,3.2779499655989,1.6201464149701,0.68603663781973,,,,,,
3,99.794394719228,1.2151935443096,0.0,,99.555690937848,-1.4009068395123,0.68214001912888,,,,,,,,,0,,,,,,99.581553246105,99.597962016247,99.566561588808,,0.0,0.7242182714127,,,,0.70011067153446,,1.8092467496659,,,0.0,-1.8528261537183,89.545635425243,,0.0,-1.2076686230043,,-1.8075633288088,0.0,1.6259174336158,0.0,2.0131731712299,0.0,,,,,,0.0,2.5024519069016,0.69524093346285,,,,,,
3,99.794394719228,1.657411377563,1.2526298056598,,99.869456876491,-2.019531157838,0.6804415711433,,,,,,,,,0,,,,,,99.581553246105,99.597962016247,99.566561588808,,1.6132974442749,0.7242182714127,,,,0.70444136405944,,2.8668898337024,,,-1.2737763666321,-0.57299846535589,89.545635425243,,-1.3256923419238,-1.8125455999602,,-2.2790736377197,-2.0431020271447,2.013248178086,1.6274180488025,2.0131731712299,1.8862380997717,,,,,,-1.5102877803405,1.0829459821729,0.69524093346285,,,,,,
3,99.794394719228,2.3430954689132,1.7304051490222,,99.869456876491,-2.712314014764,0.6852630817798,,,,,,,,,0,,,,,,99.581553246105,99.597962016247,99.566561588808,,2.5076600230509,0.7242182714127,,,,0.71361166334929,,0.88444005480556,,,-1.8320671815156,0.16263454157327,89.545635425243,,-2.0109805936606,-1.1851953867672,,-2.7486668774284,,2.3549038656666,,2.0131731712299,,,,,,,,0.33421728860215,0.68603663781973,,,,,,
3,99.794394719228,2.8873615100373,2.218570037502,,99.869456876491,-3.1531232713148,0.67869204987083,,,,,,,,,0,,,,,,99.581553246105,99.597962016247,99.566561588808,,1.0365802380052,0.7242182714127,,,,0.71361166334929,,-0.29079832207641,,,-2.3052385923838,0.34431082528597,0,,-0.82603413304025,-0.73987381454962,,-2.7674125241648,,2.2643296709294,,2.0112232625428,,,,,,,,0.18452800678441,0.67880493174455,,,,,,
