ID,rob_2_supply.2,rob_2_2.1,rob_2_2.2,cam_1_X1,rob_2_vacuum.1,rob_2_supply.3,rob_2_1.1,rob_2_maxVel.2,cam_1_Y.4,EoL_1_X,con_1.3,cam_3_X,rob_2_supply.4,rob_2_supply.1,rob_2_maxVel.4,cam_1_Y.1,con_1.2,EoL_2_X,EoL_4_Y,rob_2_3.3,con_3,EoL_6_Y,con_1.4,cam_2_Y,EoL_3_Y,rob_1_supply,rob_2_maxVel.1,con_1.1,cam_1_Y.2,rob_2_4.2,rob_2_4.1,cam_3_Y,rob_2_3.4,cam_1_X4,rob_2_maxVel.3,EoL_5_X,rob_2_3.2,cam_2_X,cam_1_Y.3,rob_2_1.2,rob_2_3.1,rob_1_vacuum,EoL_3_X,rob_2_2.4,rob_2_1.3,cam_1_X3,rob_2_1.4,rob_1_3,rob_2_2.3,rob_1_2,rob_1_maxVel,rob_1_4,EoL_2_Y,EoL_4_X,EoL_6_X,con_2,EoL_1_Y,rob_1_1,rob_2_4.3,rob_2_4.4,cam_1_X2,EoL_5_Y
3,99.794394719228,10.025060629587,8.9626633314573,,89.792700909005,99.777477817889,-3.9554802642671,1.9962060215363,,,,,99.94973911604,99.548151595249,1.9860366378197,,,,,7.2287968049833,,,,,,99.581553246105,2.0263099634718,,,-3.1723961999048,-2.9788484497136,,5.9050697154106,,2.0143684375421,,5.9835919657988,,,-4.6721671894454,2.8910590292832,89.545635425243,,5.3387404665302,-4.211079679914,,-7.3544271478665,-5.5190052110068,5.0626871702227,-5.6321718859596,2.0250589673818,4.3479028361063,,,,,,3.8811827002825,-4.1931712752231,-2.1976721468628,,
3,99.794394719228,10.266851975433,6.146475099492,,89.792700909005,99.555690937848,-2.9574244495438,1.9962060215363,,,,,99.94973911604,99.548151595249,1.9829267105542,,,,,6.5937505719958,,,,,,99.581553246105,2.0149248651131,,,-4.0769712428134,-3.9490609526838,,6.5440931629207,,2.0299287885786,,7.5629115370148,,,-3.6505573068844,6.6027928043036,89.545635425243,,2.7984054189389,-2.9703273879793,,-6.5343922466333,-3.7396276658956,2.2464738363062,-6.4803056902674,1.9999190450569,3.2101035164806,,,,,,4.8835429353187,-4.5263623443211,-4.2193736409392,,
3,99.794394719228,7.5721392028662,0.066711486894137,,89.792700909005,99.555690937848,-1.8703359448031,1.9962060215363,,,,,99.94973911604,99.548151595249,1.9829267105542,,,,,1.8556781321898,,,,,,99.905953697411,2.0242182714127,,,-2.0389882621305,-4.6913345543733,,2.6828784747132,,1.9977221619939,,3.4192493751296,,,-0.48747094301079,9.5565347152497,89.870035876548,,0.17378927337248,0.015271059405379,,-3.6474613022417,-1.4096629766364,-0.82089769157586,-4.3458285095172,1.9885595208305,1.7627673626954,,,,,,3.4645942448462,-1.4326498399641,-1.6707907269736,,
3,99.794394719228,3.4971810122802,-7.3410172944955,,89.792700909005,99.555690937848,-0.74267203601065,1.9852630817798,,,,,99.94973911604,99.548151595249,2.0216434997022,,,,,2.6758697490406,,,,,,99.581553246105,2.0149248651131,,,-2.3720222021141,-4.904028518231,,0.96756736406551,,2.0299287885786,,3.4463335184495,,,3.6422817386053,9.2555441449698,89.64570285643,,-1.9609890058744,4.1513740814155,,2.6256503153633,1.5989297288629,-6.1338831509687,-1.1514282643968,1.9951652938654,-1.1120927142969,,,,,,1.0069801191964,-2.3346377283658,-1.3582130083732,,
3,99.794394719228,-1.0246284015872,-6.5718311276265,,89.616556700813,99.869456876491,0.53333943838072,1.9969251859226,,,,,99.646799183471,99.548151595249,2.0116184258454,,,,,3.5892242306231,,,,,,99.581553246105,1.9450003639139,,,-3.0527005905761,-1.8022719623381,,3.2291068837404,,2.0044413640594,,4.1070046961599,,,3.8955133192052,2.9671344723882,89.64570285643,,-5.2642237620757,4.2849423743249,,6.6959842490095,5.2768387220239,-5.825573379786,-3.5783873603107,2.0036151334374,-4.4203600071282,,,,,,3.2787424121669,-3.1388699680912,-4.1222134560778,,
3,99.794394719228,-8.2083499521672,0.0,,89.616556700813,99.869456876491,3.3520746900393,2.0083039734559,,,,,99.646799183471,99.548151595249,2.0116184258454,,,,,0.0,,,,,,99.581553246105,2.0149248651131,,,0.0,-2.3071469139838,,0.0,,2.0044413640594,,0.0,,,0.0,3.4864460979933,89.64570285643,,0.0,0.0,,0.0,0.0,0.0,0.0,2.0131731712299,0.0,,,,,,0.0,0.0,0.0,,
3,99.794394719228,-7.5867243237785,2.3373056606128,,89.616556700813,99.869456876491,3.9941158050264,1.9852630817798,,,,,99.646799183471,99.548151595249,2.0116184258454,,,,,-1.5664575026311,,,,,,99.581553246105,2.0149248651131,,,1.3587264757727,-3.5596663089657,,-1.0429360703204,,2.0044413640594,,-1.7212342753092,,,-1.649396729227,5.3858289161197,89.64570285643,,1.2776369789414,-1.7908776492388,,-1.6596149616092,-2.0430516678044,2.0808969376693,1.627388624343,2.0131731712299,1.8862750294825,,,,,,-1.5103056158422,1.3999234089498,1.2446734421401,,
3,99.794394719228,0.0,7.5262698837928,,89.616556700813,99.869456876491,0.0,1.9852630817798,,,,,99.646799183471,99.548151595249,2.0116184258454,,,,,-3.7749373533402,,,,,,99.581553246105,2.0242182714127,,,3.4624439758268,0.0,,-3.4892469705147,,2.0044413640594,,-4.5063093795701,,,-4.7460361635562,0.0,89.64570285643,,4.9903462475478,-5.2343435661501,,-6.5375793374556,,6.4045583235889,,2.0131731712299,,,,,,,,3.4423806562415,4.3850038486284,,
3,99.794394719228,2.8257598847476,,,89.616556700813,99.869456876491,-1.7656748802238,1.9852630817798,,,,,99.646799183471,99.548151595249,2.0116184258454,,,,,,,,,,,99.661255128959,2.0149248651131,,,,1.7373489207997,,,,2.0044413640594,,,,,,-2.6790888287813,0,,,,,,,,,1.9908312531874,,,,,,,,,,,
3,99.794394719228,8.7289858318374,,,89.616556700813,99.869456876491,-4.4182418929663,1.9852630817798,,,,,99.646799183471,99.548151595249,2.0116184258454,,,,,,,,,,,99.661255128959,2.0149248651131,,,,3.585593513976,,,,2.0044413640594,,,,,,-5.3286185335451,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.794394719228,,,,0,99.500922919403,,1.9938053144292,,,,,99.646799183471,99.548151595249,2.0043986224485,,,,,,,,,,,99.661255128959,2.0149248651131,,,,,,,,2.0107037206482,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.794394719228,,,,0,99.500922919403,,1.9804415711433,,,,,99.646799183471,99.548151595249,1.9829267105542,,,,,,,,,,,99.661255128959,2.0149248651131,,,,,,,,2.0044413640594,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.794394719228,,,,0,99.869456876491,,1.9962060215363,,,,,99.646799183471,99.578771446849,1.9829267105542,,,,,,,,,,,99.661255128959,2.0220319147353,,,,,,,,2.0044413640594,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.794394719228,,,,0,99.869456876491,,1.9962060215363,,,,,99.646799183471,99.578771446849,1.9829267105542,,,,,,,,,,,99.661255128959,1.9450003639139,,,,,,,,2.0044413640594,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.794394719228,,,,0,99.869456876491,,1.9962060215363,,,,,99.646799183471,99.578771446849,1.9829267105542,,,,,,,,,,,99.661255128959,1.9450003639139,,,,,,,,2.0044413640594,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.794394719228,,,,0,99.869456876491,,1.9962060215363,,,,,99.646799183471,99.578771446849,1.9829267105542,,,,,,,,,,,99.661255128959,1.9450003639139,,,,,,,,2.0044413640594,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.794394719228,,,,0,99.869456876491,,1.9962060215363,,,,,99.646799183471,99.578771446849,1.9829267105542,,,,,,,,,,,99.661255128959,1.9450003639139,,,,,,,,2.0044413640594,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.794394719228,,,,0,99.869456876491,,1.9962060215363,,,,,99.646799183471,99.578771446849,1.9829267105542,,,,,,,,,,,99.661255128959,1.9450003639139,,,,,,,,2.0044413640594,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.794394719228,,,,0,99.869456876491,,1.9962060215363,,,,,99.646799183471,99.578771446849,1.9829267105542,,,,,,,,,,,99.661255128959,1.9450003639139,,,,,,,,2.0044413640594,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.794394719228,,,,0,99.869456876491,,1.9962060215363,,,,,99.646799183471,99.578771446849,1.9829267105542,,,,,,,,,,,99.661255128959,1.9450003639139,,,,,,,,2.0044413640594,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.794394719228,,,,0,99.869456876491,,1.9962060215363,,,,,99.646799183471,99.578771446849,1.9829267105542,,,,,,,,,,,99.661255128959,1.9450003639139,,,,,,,,2.0044413640594,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.794394719228,,,,0,99.869456876491,,1.9962060215363,,,,,99.646799183471,99.578771446849,1.9829267105542,,,,,,,,,,,99.661255128959,1.9450003639139,,,,,,,,2.0044413640594,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.794394719228,,,,0,99.869456876491,,1.9962060215363,,,,,99.646799183471,99.578771446849,1.9829267105542,,,,,,,,,,,99.661255128959,1.9450003639139,,,,,,,,2.0044413640594,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.794394719228,,,,0,99.869456876491,,1.9962060215363,,,,,99.646799183471,99.578771446849,1.9829267105542,,,,,,,,,,,99.661255128959,1.9450003639139,,,,,,,,2.0044413640594,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.794394719228,,,,0,99.882346931969,,1.9962060215363,,,,,99.646799183471,99.920962203434,1.9829267105542,,,,,,,,,,,99.661255128959,2.0124008114608,,,,,,,,1.9964374501886,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,99.6313331506,,,,0,,,2.0113407535,,,,,99.536221872881,,2.0020347419474,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,99.661255128959,,,,,,,,,,,,,,,,0,,,,,,,,,2.0311359122737,,,,,,,,,,,
