ID,cam_1_X1,cam_1_Y.4,EoL_1_X,con_1.3,cam_3_X,cam_1_Y.1,con_1.2,EoL_2_X,EoL_4_Y,con_3,EoL_6_Y,con_1.4,cam_2_Y,EoL_3_Y,rob_1_supply,cam_3_Y,cam_1_X4,EoL_5_X,cam_2_X,cam_1_Y.3,rob_1_vacuum,EoL_3_X,cam_1_X3,rob_1_3,rob_1_2,rob_1_maxVel,rob_1_4,EoL_2_Y,EoL_4_X,EoL_6_X,con_2,EoL_1_Y,rob_1_1,cam_1_Y.2,con_1.1,cam_1_X2,EoL_5_Y
3,0.5078125,0.5078125,0.7421875,345,0.7421875,0.4921875,345,0.6484375,,95,,345,0.734375,,99.720724884828,0.734375,0.5234375,,0.7421875,0.515625,0,,0.5234375,0.0,0.0,2.0235660389138,0.0,0.6328125,,,527,0.734375,0.0,0.5078125,345,0.5078125,
3,,,,75.000871028296,,,75.006908882255,,,74.994135426665,,74.998193066532,,,99.720724884828,,,,,,0,,,-0.61584543749519,2.4794614889578,2.0036151334374,-0.22013812429371,,,,75.001354444806,,-2.0345730842798,,75.000325905814,,
3,,,,0.011272356407111,,,0.011421093726062,,,0.0038238501531034,,0.0097231881142758,,,99.720724884828,,,,,,0,,,2.5242892491247,6.2704264149203,2.0161824128381,-2.8823827963589,,,,0.0084489996047541,,-4.8565326883523,,0.0074303790956808,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,0,,,4.5668582245375,6.1965177450237,1.9885595208305,-4.1434118597194,,,,,,-4.1873769672434,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,0,,,6.2134840430405,5.0594786658921,1.9951652938654,-5.0815106051267,,,,,,-2.9525825353089,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,0,,,7.1715438818823,3.331458003127,1.9951652938654,-5.6810048188762,,,,,,-1.6564551267056,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,0,,,5.0980888420541,1.0497105946086,1.9951652938654,-4.1174372082819,,,,,,-0.22949716823032,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,0,,,2.0667905632398,-2.6419988507584,1.9951652938654,-1.7396465328566,,,,,,2.0005310594548,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,0,,,0.0,0.0,1.9951652938654,0.0,,,,,,0.0,,,,
3,,,,,,,,,,,,,,,99.579063605794,,,,,,89.581553246105,,,-1.3801489364816,1.4131225284623,1.9496279923684,1.1947175600696,,,,,,-1.4392576092445,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.545635425243,,,-3.6102583800046,4.6322450807951,1.9951652938654,3.1946906976913,,,,,,-4.1659907218001,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.545635425243,,,-2.6922978919119,0.31534012753496,1.9951652938654,2.2855910322793,,,,,,-0.50887168962472,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.545635425243,,,-6.8504399994957,-2.1978950808864,2.0050237449523,5.5012765535285,,,,,,1.3076235962402,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.545635425243,,,-6.7040071939781,-4.1081011216952,1.9885595208305,5.219861423236,,,,,,2.6422210465235,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.545635425243,,,-5.5162751990886,-5.6222663202349,1.9951652938654,4.3460684127574,,,,,,3.8729043068914,,,,
3,,,,,,,,,,,,,,,99.905953697411,,,,,,89.870035876548,,,-3.7421658018715,-6.4706245925805,1.9885595208305,3.2118131516138,,,,,,4.8741457349152,,,,
3,,,,,,,,,,,,,,,99.905953697411,,,,,,89.870035876548,,,-1.420340817414,-4.3688242005574,1.9885595208305,1.7683854093228,,,,,,3.4836935343918,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.593322754284,,,1.5980948890323,-1.159436477625,1.9951652938654,-1.1109103739814,,,,,,1.0138233151318,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.593322754284,,,5.276690157918,-3.578053336378,1.9885595208305,-4.4185592319361,,,,,,3.2779993538479,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.593322754284,,,0.0,0.0,1.9805207660254,0.0,,,,,,0.0,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.593322754284,,,-2.0430637073436,1.627395262877,1.9805207660254,1.8862659057172,,,,,,-1.510301315402,,,,
3,,,,,,,,,,,,,,,99.581553246105,,,,,,89.593322754284,,,,,1.9805207660254,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.800216275872,,,,,,0,,,,,2.0112232625428,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.800216275872,,,,,,0,,,,,2.0056474482713,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.800216275872,,,,,,0,,,,,2.0056474482713,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.800216275872,,,,,,0,,,,,2.0056474482713,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.800216275872,,,,,,0,,,,,2.0056474482713,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.800216275872,,,,,,0,,,,,2.0056474482713,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.800216275872,,,,,,0,,,,,2.0056474482713,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.800216275872,,,,,,0,,,,,2.0056474482713,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.800216275872,,,,,,0,,,,,2.0056474482713,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.800216275872,,,,,,0,,,,,2.0056474482713,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.800216275872,,,,,,0,,,,,2.0056474482713,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.800216275872,,,,,,0,,,,,2.0056474482713,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.800216275872,,,,,,0,,,,,2.0056474482713,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.800216275872,,,,,,0,,,,,2.0056474482713,,,,,,,,,,,
3,,,,,,,,,,,,,,,99.800216275872,,,,,,0,,,,,2.0056474482713,,,,,,,,,,,
